ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
腾讯日历,效率办公,com.tencent.calendar.app,https://calendar.tencent.com/calendar-declare.html,success
晓助手,效率办公,com.xuebansoft.xinghuo.manager,https://oa.xiaojiaoyu100.com/h5/private_protocol.html,success
云智装,效率办公,com.aks.xsoft.x6,http://doc.yunzhizhuang.com/doc?id=5d3fdc954d4e5a0d5bc226cb,success
中策云店,效率办公,com.zcckj.market,http://misc.hzzcckj.cn/h5/protocol/privacyPolicy.html,success
壶管家,效率办公,com.zimeng.huguanjia,https://www.zimeng.co/api.php/policy/index/policy,success
中策业务通,效率办公,com.zcckj.ywt,http://misc.hzzcckj.cn/h5/protocol/ywtPrivacyPolicy.html,success
盛事通,效率办公,com.syhdsoft.ictc,https://pdfviewer.lngov.top/privacy-policy.html,success
乡品故事,效率办公,com.quingk.xpgsp,https://static.quingk.com/ky-app/m/index.html#/privacyxq,success
生意顺,效率办公,com.forwor.BusinessManager,https://www.forwor.com/privacy/,success
蓝信+,效率办公,com.lite.lanxin,https://www.lanxin.cn/privacy.html,success
临沂12345,效率办公,cn.gov.linyi12345,http://12345.linyi.gov.cn/page/privacy-policy.html,success
腾讯会议,效率办公,com.tencent.wemeet.app,https://meeting.tencent.com/privacy-policy.html,success
智慧发运小程序,效率办公,uni.UNI0B9F1F0,https://xcx.shundoo.vip/WXServer_Tenant/privacy.html,success
盟畅云会议,效率办公,com.mcmeet.videomeetings,https://www.mcmeet.com/static/privacy.html,success
PDF转换王,效率办公,com.scannerpdf.ns.master,https://doc.zjapp.xyz/app/pdf/android/privacy.html,success
瑞石OA,效率办公,com.rsxx.oa,http://27.150.183.178:48000/Yigo1.6/agreement.html,success
文件全能扫描仪,效率办公,com.huyu.scan,https://www.hzhuyu.com/privacy/wjsm_hy.html,success
百家号,效率办公,com.baidu.baijia,https://baijiahao.baidu.com/docs/#/argument/PrivacyPolicy/,success
奇智工地考勤-记工,效率办公,com.qizhi.kaoqin,https://www.qizhin.com/share/securitys.html,success
河北税务,效率办公,com.hbytzs.sy,javascript:void(0),success
优途快达,效率办公,com.constructor.downcc,https://driver.youtukd.com/aboutUs?type=2,success
口袋助理,效率办公,com.sangfor.pocket,https://www.kdzl.cn/ConfidentialityAgreement.html,success
Todo清单,效率办公,com.eve.todolist,https://www.evestudio.cn/todoList/agreement.html,success
知犀思维导图,效率办公,com.zhixi.app,https://www.zhixi.com/privacy,success
看见时间,效率办公,com.judy.cubicubi,https://www.kanjianshijian.com/cubi_privacy_policy.html,success
语雀-文档笔记和知识库工具,效率办公,com.yuque.mobile.android.app,https://render.alipay.com/p/yuyan/180020010001196791/preview.html?agreementId=AG01000120,success
全时云会议,效率办公,com.gnet.onemeeting,https://www.quanshi.com/terms/,success
展映行业信息,效率办公,com.hayoou.zhanying,https://my.hayoou.com/privacypolicyzy.php,success
读写客,效率办公,com.doxent.mobile.doxent_app,http://www.iflyink.com/agreement/dxk-privacy-policy.html,success
案件云,效率办公,uni.UNICB988D1,https://www.law086.com/privacy20211108.html,success
组织运营管理,效率办公,uni.UNI89BF6BD,http://www.om909.com/privacy.html,success
财快捷,效率办公,com.abantong.caishui,https://yinsi.abantong.com/yongHuYinSi.html,success
人脉旺,效率办公,com.jvtd.bop,https://bop.jvtd.cn/account_agreement.html,success
名片全能王,效率办公,com.intsig.BizCardReader,https://s.intsig.net/r/terms/PP_CamCard_zh-cn_Android.html,success
七色智造,效率办公,com.ht.lantianqise,https://app.sevenpanel.com:8089/mobile/safeguardFile/safeguard.jsp?innerId=yscl-zh,success
舜世通司机端,效率办公,com.shunshitong.driver,https://sst-wlhy.zg-sst.com/html/privacy.html,success
舜世通货主端,效率办公,com.shunshitong.truckbroker,https://sst-wlhy.zg-sst.com/html/privacy.html,success
简历制作,效率办公,com.dmooo.resumeone,http://www.361zhao.com/index.php?a=shows&catid=15&id=89,success
易辰送货单打印软件,效率办公,com.echensoft.ecorderapp,https://www.echensoft.com/#/privacy,success
易模 - 一键制作彩色3D模型,效率办公,com.boyahongtuo.rgb3dscanner,https://app.gongchuangshijie.com/document/privacy-protocol.html,success
爱企查,效率办公,com.baidu.xin.aiqicha,https://qiao.baidu.com/im/static/index.html#/aiqicha/privacy,success
安果ToDo,效率办公,com.anguomob.todo,https://doc.anguomob.com/web/#/8?page_id=94,success
安果广告,效率办公,com.anguomob.ad,https://doc.anguomob.com/web/#/8?page_id=192,success
超级扫描,效率办公,com.anguomob.scanner,https://doc.anguomob.com/web/#/8?page_id=119,success
安果计算器,效率办公,com.anguomob.calculator,https://doc.anguomob.com/web/#/8/50,success
企拓客,效率办公,com.fjqihui.app,https://m.fjqihui.com/privacyagreement.html,success
极速舆情,效率办公,com.konne.nightmare.FastPublicOpinions,https://api.v2.yyj.cn/pages/agreement/privacyAgreement.html,success
BLE开发帮手,效率办公,cn.xiaoxie.blehelper,https://www.ih666.cn/policy/btdebug/index.html?n=BLE%E5%BC%80%E5%8F%91%E5%B8%AE%E6%89%8B,success
乐清人才网,效率办公,com.yqrc.personal,https://www.yqrc.com/app/pages/privacy.html,success
蓝牙串口调试助手,效率办公,cn.xiaoxie.spptool,https://www.ih666.cn/policy/btdebug/index.html?n=%E8%93%9D%E7%89%99%E4%B8%B2%E5%8F%A3%E8%B0%83%E8%AF%95%E5%8A%A9%E6%89%8B,success
HR-X,效率办公,com.pingan.hrxapp,https://hr-x.pingan.com.cn/webBbs/privacy.html#/,success
面签系统,效率办公,com.yuuwei.gsfaceview,https://mqzx.yuuwei.com/privacy.html,success
一刻日记,效率办公,com.byteof.weatherwy,http://weathering-resource.byteof.net/privacy_h5.html,success
得盛劳务,效率办公,com.dslwpt.app,http://h5.dslwpt.com/#/yingshi,success
小和师傅,效率办公,com.huacheng.huiworker,https://papi.herenyun.cn//Worker/Agreement/agreement,success
开工啦商户版,效率办公,com.sostarjob.hatch,https://oss.kaigongla.cn/app_merchant/law_policy.html,success
智办事,效率办公,work.iai.mobile,https://www.iai.work/privacy.html,success
驿站小扁担,效率办公,com.xbd.station,https://yizhan.kdyxbd.com/privacy.html,success
大华云联,效率办公,com.dahuatech.yunruilite,https://www.cloud-dahua.com/wechat/private/,success
运荔枝司机,效率办公,com.android.omsdriver,http://staticpage.yunlizhi.cn/privacyPolicy/index.html,success
云筑工匠,效率办公,cn.yzw.laborx,https://oss-file-mro.yzw.cn/legal-agreement/terms/laborx-app-privacy.html?time=3,success
政采云军采版,效率办公,cn.gov.zcy.integration.client,https://m.zcygov.cn/luban/privacy_policy?hideTitle=1,success
i一起,效率办公,com.isyn,http://www.rcisyn.com/ys.html,success
贸宝云,效率办公,uni.maobaoyun,http://d-app-api.maobaoyun.com/11/ys.html,success
七色智造,效率办公,com.ht.lantianqise,https://app.sevenpanel.com:8089/mobile/safeguardFile/safeguard.jsp?innerId=yscl-zh,success
舜世通司机端,效率办公,com.shunshitong.driver,https://sst-wlhy.zg-sst.com/html/privacy.html,success
舜世通货主端,效率办公,com.shunshitong.truckbroker,https://sst-wlhy.zg-sst.com/html/privacy.html,success
简历制作,效率办公,com.dmooo.resumeone,http://www.361zhao.com/index.php?a=shows&catid=15&id=89,success
易辰送货单打印软件,效率办公,com.echensoft.ecorderapp,https://www.echensoft.com/#/privacy,success
易模 - 一键制作彩色3D模型,效率办公,com.boyahongtuo.rgb3dscanner,https://app.gongchuangshijie.com/document/privacy-protocol.html,success
爱企查,效率办公,com.baidu.xin.aiqicha,https://qiao.baidu.com/im/static/index.html#/aiqicha/privacy,success
安果ToDo,效率办公,com.anguomob.todo,https://doc.anguomob.com/web/#/8?page_id=94,success
安果广告,效率办公,com.anguomob.ad,https://doc.anguomob.com/web/#/8?page_id=192,success
超级扫描,效率办公,com.anguomob.scanner,https://doc.anguomob.com/web/#/8?page_id=119,success
安果计算器,效率办公,com.anguomob.calculator,https://doc.anguomob.com/web/#/8/50,success
企拓客,效率办公,com.fjqihui.app,https://m.fjqihui.com/privacyagreement.html,success
极速舆情,效率办公,com.konne.nightmare.FastPublicOpinions,https://api.v2.yyj.cn/pages/agreement/privacyAgreement.html,success
BLE开发帮手,效率办公,cn.xiaoxie.blehelper,https://www.ih666.cn/policy/btdebug/index.html?n=BLE%E5%BC%80%E5%8F%91%E5%B8%AE%E6%89%8B,success
乐清人才网,效率办公,com.yqrc.personal,https://www.yqrc.com/app/pages/privacy.html,success
蓝牙串口调试助手,效率办公,cn.xiaoxie.spptool,https://www.ih666.cn/policy/btdebug/index.html?n=%E8%93%9D%E7%89%99%E4%B8%B2%E5%8F%A3%E8%B0%83%E8%AF%95%E5%8A%A9%E6%89%8B,success
HR-X,效率办公,com.pingan.hrxapp,https://hr-x.pingan.com.cn/webBbs/privacy.html#/,success
面签系统,效率办公,com.yuuwei.gsfaceview,https://mqzx.yuuwei.com/privacy.html,success
一刻日记,效率办公,com.byteof.weatherwy,http://weathering-resource.byteof.net/privacy_h5.html,success
得盛劳务,效率办公,com.dslwpt.app,http://h5.dslwpt.com/#/yingshi,success
小和师傅,效率办公,com.huacheng.huiworker,https://papi.herenyun.cn//Worker/Agreement/agreement,success
开工啦商户版,效率办公,com.sostarjob.hatch,https://oss.kaigongla.cn/app_merchant/law_policy.html,success
智办事,效率办公,work.iai.mobile,https://www.iai.work/privacy.html,success
驿站小扁担,效率办公,com.xbd.station,https://yizhan.kdyxbd.com/privacy.html,success
大华云联,效率办公,com.dahuatech.yunruilite,https://www.cloud-dahua.com/wechat/private/,success
运荔枝司机,效率办公,com.android.omsdriver,http://staticpage.yunlizhi.cn/privacyPolicy/index.html,success
云筑工匠,效率办公,cn.yzw.laborx,https://oss-file-mro.yzw.cn/legal-agreement/terms/laborx-app-privacy.html?time=3,success
政采云军采版,效率办公,cn.gov.zcy.integration.client,https://m.zcygov.cn/luban/privacy_policy?hideTitle=1,success
i一起,效率办公,com.isyn,http://www.rcisyn.com/ys.html,success
贸宝云,效率办公,uni.maobaoyun,http://d-app-api.maobaoyun.com/11/ys.html,success
前程无忧学生版,效率办公,com.campus.android,https://login.51job.com/xyprivate.php?display=h5,success
腾讯文档,效率办公,com.tencent.docs,https://docs.qq.com/doc/DZG1Vd1B4bmN6cWRh?pub=1&dver=2.1.0,success
PDF转换王,效率办公,com.scannerpdf.ns.master,https://doc.zjapp.xyz/app/pdf/android/privacy.html,success
全能调试,效率办公,cn.wandersnail.universaldebugging,https://www.pixeldance.top/policy/universaldebug/index.html?n=%E5%85%A8%E8%83%BD%E8%B0%83%E8%AF%95,success
星销客,效率办公,com.cg.heaven.mersea_app,https://saletools.yangyi07.com/4m_static_page/star_sales_app_user_privacy_policy.html,success
LAB仪器,效率办公,com.example.insmanager,https://lab.gewu.pro/LABYiQiPrivacyPolicy,success
小鹿兼职,效率办公,com.cloud.fawn,https://u.xuniuwang.com/policy/xljz/private.html,success
苏易登,效率办公,com.zhongdihang.szresp,http://58.210.114.13:92/YSXY.pdf,success
济济云,效率办公,com.jijitec.cloud,https://www.jijitec.com/cloud/webpage/mods/h5/page/privacyPolicy.html,success
Forest 专注森林,效率办公,cc.forestapp,https://www.forestapp.cc/privacy/,success
中塑在线,效率办公,com.zhongsu.online,http://h5.21cp.com/#/ysDetail,success
新湖财富,效率办公,com.xinhu,https://proh5app.zhixin-inv.com/exclusive/privacyProtocol,success
小竹熊,效率办公,com.honghuang.xiaozhuxiong,https://www.toysbear.com/privacy.html,success
zip解压缩,效率办公,com.teredy.ziputil,http://www.teredy.com/f45cb0ae-5197-4c89-98ed-313b97d009ad.html,success
广西人才网,效率办公,com.gxrcw.activity,https://share.gxrc.com/HtmlView/app/privacy.html,success
施工管理云,效率办公,com.junny.cmc,https://www.junnysoft.com/appPrivacy.html,success
简历,效率办公,com.dmooo.resumetwo,http://www.361zhao.com/index.php?a=shows&catid=15&id=96,success
TNAS mobile,效率办公,com.terramaster,https://www.terra-master.com/cn/privacy/,success
禅定空间,效率办公,com.yunlian.meditationmode,http://h5.skyingidea.com/chan/privacy/privacy.html,success
翔明办公协同管理系统,效率办公,cn.xmkj.oauniapp,https://xmoa.xmkj.cn/m/privacy/privacy/,success
会员管家,效率办公,org.zywx.wbpalmstar.widgetone.uex11333732,https://www.hygj.pw/ys.php,success
智能云ERP,效率办公,io.dcloud.H582BAF34,https://sv.loafish.com/lfdp/static/policy/erpPolicy.html,success
爱师大,效率办公,edu.jsnu.wxwork,https://i-star.jsnu.edu.cn/privacy.html,success
路演时刻,效率办公,com.star.xsb,https://old.dyly.com/privacy.html,success
拍照扫描全能王软件,效率办公,com.ft.scanner,https://app.fntmob.com/uploads/file/POLICY/73v3he959owx2slze49448jz/yingyongbao.HTML,success
