ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
城轨易行,旅行交通,com.bwton.msx.cgyxapp,https://cgyx.bwton.com/api_h5/helpCenter/hextechController2X.html?typeCode=43,success
交运通,旅行交通,com.cqck.mobilebus,http://app.cqjytk.com/api/agreement/secret?html=1,success
苏心游,旅行交通,com.xmainc.jt.xmaly,https://m.jszhwlpt.com/AboutShow?id=23,success
买车宝典-汽车报价,旅行交通,com.baojiazhijia.qichebaojia,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=27,success
时时位置,旅行交通,com.tech.xuyang.qianliyan,http://www.xuyang-cn.com/privacy-policy.html,success
安达换电,旅行交通,uni.UNI2BF078C,http://private.andahuandian.com/,success
洛阳行,旅行交通,com.lyx.tuoyue,https://sw.lybus.com/privacy.html,success
知行约位,旅行交通,com.park.kx.client,https://kunxservice.kunxiangparking.cn/UserProtocol/html/about_us_reivacyagreement.html,success
万顺叫车,旅行交通,com.wsecar.wsjc,https://wsjc-web.oss-cn-shenzhen.aliyuncs.com/carMobile/html/wsPrivacyService.html,success
芜湖轨道,旅行交通,com.bwton.msx.whgj,https://app.wuhugd.com/nfs/app-node/client/pc/cms/3402/deploy/106/staticResource_21_1.2.0.html,success
邢台公交,旅行交通,com.pandabus.android.xingtai,https://h5.pandabusapp.com/xingtai/yinsi/index.html,success
安驾记录仪,旅行交通,com.weixikeji.drivingrecorder,http://c.wotoken.com/common/protocol/driving_recorder_policy.html,success
平行之家商家版,旅行交通,cn.mucang.android.parallelvehicle.manager,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=31,success
广阳岛,旅行交通,com.cq1080.app.gyd,https://visit-mini.zggyd.com/pagess/policy_page,success
中港智运货主,旅行交通,com.enation.b2b2c.RNconsignor,https://baiyun.obs.cn-north-4.myhuaweicloud.com/agreement/privacy.html,success
大大汽修,旅行交通,com.bakheet.garage,https://qixiuh5.dada365.com/static/app_grand_ceremony/privacy-policy.html,success
智慧导览,旅行交通,com.mhbtbj.beeguide,https://www.wisdomguide.cn/wisdomguidev2/login/agreement.html,success
小票票商家版,旅行交通,com.xiaopiaopiao.pos,https://m.huanghepiao.com/e/PosApp/ysxy.html,success
房车潮惠玩,旅行交通,com.upyuns.chwapp,https://chwplatform.upyuns.com/h5/view/notice.html?type=19,success
中港智运车主,旅行交通,com.enation.b2b2c.RNcarowner,http://shipper.zhonggang365.com/zgzy_che_PrivacyPolicy.html,success
卡友云,旅行交通,uni.UNI9043B71,https://kayouyun.com/yinsi.html,success
托迈酷客,旅行交通,com.mirum.fx,https://hotels.folidaymall.com/static/privacy.html,success
乐天堂客户端-游记,旅行交通,com.letiantang.baogalaxy,https://note.youdao.com/s/NhViclE,success
6帧探,旅行交通,com.vidure.app,https://www.6zhentan.com/app/treadty_zh_CN.html,success
通行宝,旅行交通,com.cmb.transpal,https://yljapp.jstxb.com/appH5/information/index.html#/privacyNotice,success
哈友安全辅助驾驶,旅行交通,com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php,success
阿那亚,旅行交通,com.aranyaapp,https://h5.aranya.cc/txPrivacy/,success
零跑,旅行交通,com.dahua.leapmotor,https://apptec.leapmotor.com/privacyAgreement.html,success
骑幻出行,旅行交通,com.ridemagic.trip,http://batteryapi.zubattery.com:8081/privacyagreement.html,success
空港嘉华,旅行交通,com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2,success
城轨易行,旅行交通,com.bwton.msx.cgyxapp,https://cgyx.bwton.com/api_h5/helpCenter/hextechController2X.html?typeCode=43,success
交运通,旅行交通,com.cqck.mobilebus,http://app.cqjytk.com/api/agreement/secret?html=1,success
苏心游,旅行交通,com.xmainc.jt.xmaly,https://m.jszhwlpt.com/AboutShow?id=23,success
买车宝典-汽车报价,旅行交通,com.baojiazhijia.qichebaojia,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=27,success
时时位置,旅行交通,com.tech.xuyang.qianliyan,http://www.xuyang-cn.com/privacy-policy.html,success
安达换电,旅行交通,uni.UNI2BF078C,http://private.andahuandian.com/,success
洛阳行,旅行交通,com.lyx.tuoyue,https://sw.lybus.com/privacy.html,success
知行约位,旅行交通,com.park.kx.client,https://kunxservice.kunxiangparking.cn/UserProtocol/html/about_us_reivacyagreement.html,success
万顺叫车,旅行交通,com.wsecar.wsjc,https://wsjc-web.oss-cn-shenzhen.aliyuncs.com/carMobile/html/wsPrivacyService.html,success
芜湖轨道,旅行交通,com.bwton.msx.whgj,https://app.wuhugd.com/nfs/app-node/client/pc/cms/3402/deploy/106/staticResource_21_1.2.0.html,success
邢台公交,旅行交通,com.pandabus.android.xingtai,https://h5.pandabusapp.com/xingtai/yinsi/index.html,success
嘀嗒出行,旅行交通,com.didapinche.booking,https://www.didapinche.com/dida/public/lawrules/index.html,success
CFMOTO,旅行交通,com.lxt.cfmoto,https://c.cfmoto.com/app/privacyPolicy.html,success
车速拍,旅行交通,com.guazi.android.chesupai,https://app.chesupai.cn/privacy.html?key=openWebview,success
爱南宁,旅行交通,com.cloudbae.lovenanning,https://nnapp.cloudbae.cn:38080/common/protocol/privacy,success
携程旅行,旅行交通,ctrip.android.view,https://contents.ctrip.com/huodong/privacypolicyh5/index?type=2,success
花小猪打车,旅行交通,com.huaxiaozhu.rider,https://page.hongyibo.com.cn/kf-driver-biz/kf-baichuan-policy-agreement/index.html?mode=1&cnt_id=21100112018,success
1212违章查询,旅行交通,cn.jgcwz.lslake,http://www.lslake.cn/d445ff28-881c-4960-ab95-94eb97c879c5.html,success
T3车主,旅行交通,com.t3go.driver,https://static.t3go.cn/t3-driver/law.html#/ruleNameDetail?agreementType=1,success
EVCARD,旅行交通,com.baosight.carsharing,https://csms.evcard.vip/evcard-mas/privacy.html?showHeader=1,success
和路宝,旅行交通,com.jiaotong.app,http://h5.mmcqing.com:8082/h5/agreement/privacy_agreement.html,success
单聚多代驾司机端,旅行交通,com.JUDj.longju.driver,https://h5.yueyuechuxing.cn/yueyue/comtext/index.html?isUnicorn=true&tenantId=800357&code=driverPrivacyAgreement,success
星络充电,旅行交通,com.hd.chargePlatform,https://cdt.evergrande.com/privacyAgreement.html,success
短腿熊向导版,旅行交通,com.dtx.guide,https://www.duantuixiong.com/h5/index/detail?id=14,success
车友头条,旅行交通,cn.mucang.android.qichetoutiao,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=37,success
广汽传祺,旅行交通,com.cloudy.component,https://gsp.gacmotor.com/h5/html/privacyPolicy.html,success
淘车二手车,旅行交通,com.ucar.app,https://m.taoche.com/about/notice.html?hidetype=7,success
网路出行司机端,旅行交通,com.tangchaoke.nettaxi.driver,http://app.wllives.com/Api/Article/yinsixieyi,success
晓悟,旅行交通,com.qiwu.life,https://xiaowu.centaurstech.com/static/protocolManage.html?title=11&channelId=XIAOWU,success
短腿熊旅行,旅行交通,com.dtx.tour,https://www.duantuixiong.com/h5/index/detail?id=7,success
小拉出行司机版,旅行交通,com.xiaolachuxing.driver,https://driver-h5.xiaolachuxing.com/index/agreement/privacy,success
时行,旅行交通,com.shanghaigm.shixing,http://sgm.evcard.vip/clause/privacy.html,success
大象拍车,旅行交通,com.happy.daxiangpaiche,https://app.epaiche.cn/yw-fast-api/pages/Privacy.html,success
PonyPilot+,旅行交通,ai.pony.app.pilotcn,https://static.xiaomahuixing.com/common/ponypilot_plus_privacy_policy.html,success
游潇湘,旅行交通,io.etrip.build,http://web.h-etrip.com/ysxy.html,success
大圣接亲,旅行交通,uni.DSJQ,https://dsjq.dashengjieqin.com/userPrivacy.php,success
顺风车主-顺风车快车司机注册,旅行交通,com.mxzfly.haluo,http://halo.ledian.cn/yszc/index.html,success
葫岛出行司机,旅行交通,com.zd.windinfo.gourdcarservice,https://hldtaozikeji.com/priProDriver/,success
思皓乘用车,旅行交通,com.jac.superapp.sh.cyc,https://jacsupperapp.jac.com.cn/pdf/privacy-CYC.html,success
飞卡自由车,旅行交通,com.ziyouche.client,https://freecar521.com/web/service/security_and_privacy_policy.html,success
柒个贰生活,旅行交通,com.compangy.btlhsk,https://www.2222222.com/obt-web/policy.html,success
安驾记录仪,旅行交通,com.weixikeji.drivingrecorder,http://c.wotoken.com/common/protocol/driving_recorder_policy.html,success
平行之家商家版,旅行交通,cn.mucang.android.parallelvehicle.manager,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=31,success
广阳岛,旅行交通,com.cq1080.app.gyd,https://visit-mini.zggyd.com/pagess/policy_page,success
中港智运货主,旅行交通,com.enation.b2b2c.RNconsignor,https://baiyun.obs.cn-north-4.myhuaweicloud.com/agreement/privacy.html,success
大大汽修,旅行交通,com.bakheet.garage,https://qixiuh5.dada365.com/static/app_grand_ceremony/privacy-policy.html,success
智慧导览,旅行交通,com.mhbtbj.beeguide,https://www.wisdomguide.cn/wisdomguidev2/login/agreement.html,success
小票票商家版,旅行交通,com.xiaopiaopiao.pos,https://m.huanghepiao.com/e/PosApp/ysxy.html,success
房车潮惠玩,旅行交通,com.upyuns.chwapp,https://chwplatform.upyuns.com/h5/view/notice.html?type=19,success
中港智运车主,旅行交通,com.enation.b2b2c.RNcarowner,http://shipper.zhonggang365.com/zgzy_che_PrivacyPolicy.html,success
卡友云,旅行交通,uni.UNI9043B71,https://kayouyun.com/yinsi.html,success
托迈酷客,旅行交通,com.mirum.fx,https://hotels.folidaymall.com/static/privacy.html,success
乐天堂客户端-游记,旅行交通,com.letiantang.baogalaxy,https://note.youdao.com/s/NhViclE,success
6帧探,旅行交通,com.vidure.app,https://www.6zhentan.com/app/treadty_zh_CN.html,success
通行宝,旅行交通,com.cmb.transpal,https://yljapp.jstxb.com/appH5/information/index.html#/privacyNotice,success
哈友安全辅助驾驶,旅行交通,com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php,success
阿那亚,旅行交通,com.aranyaapp,https://h5.aranya.cc/txPrivacy/,success
零跑,旅行交通,com.dahua.leapmotor,https://apptec.leapmotor.com/privacyAgreement.html,success
骑幻出行,旅行交通,com.ridemagic.trip,http://batteryapi.zubattery.com:8081/privacyagreement.html,success
空港嘉华,旅行交通,com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2,success
城轨易行,旅行交通,com.bwton.msx.cgyxapp,https://cgyx.bwton.com/api_h5/helpCenter/hextechController2X.html?typeCode=43,success
交运通,旅行交通,com.cqck.mobilebus,http://app.cqjytk.com/api/agreement/secret?html=1,success
苏心游,旅行交通,com.xmainc.jt.xmaly,https://m.jszhwlpt.com/AboutShow?id=23,success
买车宝典-汽车报价,旅行交通,com.baojiazhijia.qichebaojia,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=27,success
时时位置,旅行交通,com.tech.xuyang.qianliyan,http://www.xuyang-cn.com/privacy-policy.html,success
安达换电,旅行交通,uni.UNI2BF078C,http://private.andahuandian.com/,success
洛阳行,旅行交通,com.lyx.tuoyue,https://sw.lybus.com/privacy.html,success
知行约位,旅行交通,com.park.kx.client,https://kunxservice.kunxiangparking.cn/UserProtocol/html/about_us_reivacyagreement.html,success
万顺叫车,旅行交通,com.wsecar.wsjc,https://wsjc-web.oss-cn-shenzhen.aliyuncs.com/carMobile/html/wsPrivacyService.html,success
芜湖轨道,旅行交通,com.bwton.msx.whgj,https://app.wuhugd.com/nfs/app-node/client/pc/cms/3402/deploy/106/staticResource_21_1.2.0.html,success
邢台公交,旅行交通,com.pandabus.android.xingtai,https://h5.pandabusapp.com/xingtai/yinsi/index.html,success
安驾记录仪,旅行交通,com.weixikeji.drivingrecorder,http://c.wotoken.com/common/protocol/driving_recorder_policy.html,success
平行之家商家版,旅行交通,cn.mucang.android.parallelvehicle.manager,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=31,success
广阳岛,旅行交通,com.cq1080.app.gyd,https://visit-mini.zggyd.com/pagess/policy_page,success
中港智运货主,旅行交通,com.enation.b2b2c.RNconsignor,https://baiyun.obs.cn-north-4.myhuaweicloud.com/agreement/privacy.html,success
大大汽修,旅行交通,com.bakheet.garage,https://qixiuh5.dada365.com/static/app_grand_ceremony/privacy-policy.html,success
智慧导览,旅行交通,com.mhbtbj.beeguide,https://www.wisdomguide.cn/wisdomguidev2/login/agreement.html,success
小票票商家版,旅行交通,com.xiaopiaopiao.pos,https://m.huanghepiao.com/e/PosApp/ysxy.html,success
房车潮惠玩,旅行交通,com.upyuns.chwapp,https://chwplatform.upyuns.com/h5/view/notice.html?type=19,success
中港智运车主,旅行交通,com.enation.b2b2c.RNcarowner,http://shipper.zhonggang365.com/zgzy_che_PrivacyPolicy.html,success
卡友云,旅行交通,uni.UNI9043B71,https://kayouyun.com/yinsi.html,success
托迈酷客,旅行交通,com.mirum.fx,https://hotels.folidaymall.com/static/privacy.html,success
乐天堂客户端-游记,旅行交通,com.letiantang.baogalaxy,https://note.youdao.com/s/NhViclE,success
6帧探,旅行交通,com.vidure.app,https://www.6zhentan.com/app/treadty_zh_CN.html,success
通行宝,旅行交通,com.cmb.transpal,https://yljapp.jstxb.com/appH5/information/index.html#/privacyNotice,success
哈友安全辅助驾驶,旅行交通,com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php,success
阿那亚,旅行交通,com.aranyaapp,https://h5.aranya.cc/txPrivacy/,success
零跑,旅行交通,com.dahua.leapmotor,https://apptec.leapmotor.com/privacyAgreement.html,success
骑幻出行,旅行交通,com.ridemagic.trip,http://batteryapi.zubattery.com:8081/privacyagreement.html,success
空港嘉华,旅行交通,com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2,success
城轨易行,旅行交通,com.bwton.msx.cgyxapp,https://cgyx.bwton.com/api_h5/helpCenter/hextechController2X.html?typeCode=43,success
交运通,旅行交通,com.cqck.mobilebus,http://app.cqjytk.com/api/agreement/secret?html=1,success
苏心游,旅行交通,com.xmainc.jt.xmaly,https://m.jszhwlpt.com/AboutShow?id=23,success
买车宝典-汽车报价,旅行交通,com.baojiazhijia.qichebaojia,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=27,success
时时位置,旅行交通,com.tech.xuyang.qianliyan,http://www.xuyang-cn.com/privacy-policy.html,success
安达换电,旅行交通,uni.UNI2BF078C,http://private.andahuandian.com/,success
洛阳行,旅行交通,com.lyx.tuoyue,https://sw.lybus.com/privacy.html,success
知行约位,旅行交通,com.park.kx.client,https://kunxservice.kunxiangparking.cn/UserProtocol/html/about_us_reivacyagreement.html,success
万顺叫车,旅行交通,com.wsecar.wsjc,https://wsjc-web.oss-cn-shenzhen.aliyuncs.com/carMobile/html/wsPrivacyService.html,success
芜湖轨道,旅行交通,com.bwton.msx.whgj,https://app.wuhugd.com/nfs/app-node/client/pc/cms/3402/deploy/106/staticResource_21_1.2.0.html,success
邢台公交,旅行交通,com.pandabus.android.xingtai,https://h5.pandabusapp.com/xingtai/yinsi/index.html,success
嘀嗒出行,旅行交通,com.didapinche.booking,https://www.didapinche.com/dida/public/lawrules/index.html,success
CFMOTO,旅行交通,com.lxt.cfmoto,https://c.cfmoto.com/app/privacyPolicy.html,success
车速拍,旅行交通,com.guazi.android.chesupai,https://app.chesupai.cn/privacy.html?key=openWebview,success
爱南宁,旅行交通,com.cloudbae.lovenanning,https://nnapp.cloudbae.cn:38080/common/protocol/privacy,success
携程旅行,旅行交通,ctrip.android.view,https://contents.ctrip.com/huodong/privacypolicyh5/index?type=2,success
花小猪打车,旅行交通,com.huaxiaozhu.rider,https://page.hongyibo.com.cn/kf-driver-biz/kf-baichuan-policy-agreement/index.html?mode=1&cnt_id=21100112018,success
1212违章查询,旅行交通,cn.jgcwz.lslake,http://www.lslake.cn/d445ff28-881c-4960-ab95-94eb97c879c5.html,success
T3车主,旅行交通,com.t3go.driver,https://static.t3go.cn/t3-driver/law.html#/ruleNameDetail?agreementType=1,success
EVCARD,旅行交通,com.baosight.carsharing,https://csms.evcard.vip/evcard-mas/privacy.html?showHeader=1,success
和路宝,旅行交通,com.jiaotong.app,http://h5.mmcqing.com:8082/h5/agreement/privacy_agreement.html,success
单聚多代驾司机端,旅行交通,com.JUDj.longju.driver,https://h5.yueyuechuxing.cn/yueyue/comtext/index.html?isUnicorn=true&tenantId=800357&code=driverPrivacyAgreement,success
星络充电,旅行交通,com.hd.chargePlatform,https://cdt.evergrande.com/privacyAgreement.html,success
短腿熊向导版,旅行交通,com.dtx.guide,https://www.duantuixiong.com/h5/index/detail?id=14,success
车友头条,旅行交通,cn.mucang.android.qichetoutiao,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=37,success
广汽传祺,旅行交通,com.cloudy.component,https://gsp.gacmotor.com/h5/html/privacyPolicy.html,success
淘车二手车,旅行交通,com.ucar.app,https://m.taoche.com/about/notice.html?hidetype=7,success
网路出行司机端,旅行交通,com.tangchaoke.nettaxi.driver,http://app.wllives.com/Api/Article/yinsixieyi,success
晓悟,旅行交通,com.qiwu.life,https://xiaowu.centaurstech.com/static/protocolManage.html?title=11&channelId=XIAOWU,success
短腿熊旅行,旅行交通,com.dtx.tour,https://www.duantuixiong.com/h5/index/detail?id=7,success
小拉出行司机版,旅行交通,com.xiaolachuxing.driver,https://driver-h5.xiaolachuxing.com/index/agreement/privacy,success
时行,旅行交通,com.shanghaigm.shixing,http://sgm.evcard.vip/clause/privacy.html,success
大象拍车,旅行交通,com.happy.daxiangpaiche,https://app.epaiche.cn/yw-fast-api/pages/Privacy.html,success
PonyPilot+,旅行交通,ai.pony.app.pilotcn,https://static.xiaomahuixing.com/common/ponypilot_plus_privacy_policy.html,success
游潇湘,旅行交通,io.etrip.build,http://web.h-etrip.com/ysxy.html,success
大圣接亲,旅行交通,uni.DSJQ,https://dsjq.dashengjieqin.com/userPrivacy.php,success
顺风车主-顺风车快车司机注册,旅行交通,com.mxzfly.haluo,http://halo.ledian.cn/yszc/index.html,success
葫岛出行司机,旅行交通,com.zd.windinfo.gourdcarservice,https://hldtaozikeji.com/priProDriver/,success
思皓乘用车,旅行交通,com.jac.superapp.sh.cyc,https://jacsupperapp.jac.com.cn/pdf/privacy-CYC.html,success
飞卡自由车,旅行交通,com.ziyouche.client,https://freecar521.com/web/service/security_and_privacy_policy.html,success
柒个贰生活,旅行交通,com.compangy.btlhsk,https://www.2222222.com/obt-web/policy.html,success
温州轨道,旅行交通,org.neusoft.wzmetro.ckfw,http://app1.wzmtr.com:7343/#/privacyAgreement,success
蘑菇知途,旅行交通,com.zhidao.mobile,https://api.zhidaohulian.com/carlife/static/privacy/privacyProtocol.html,success
洛易行,旅行交通,com.bwton.msx.lyb,https://lyossclient.bwton.com/client/pc/cms/4103/deploy/2/staticResource_1_1.2.0.html,success
哈友安全辅助驾驶,旅行交通,com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php,success
摩猩人,旅行交通,himrx.com2020,https://app.himxr.com/pages/protocol-related/protocol-related?id=3,success
雅迪智行,旅行交通,com.yadea.smartmoto,https://tspapph5.yadeaiot.com.cn/#/privacy-protocol,success
中保车服,旅行交通,com.cias.app,https://static.cias.cn/wxapp/chakan/agreement/privacy.html,success
星络充电,旅行交通,com.hd.chargePlatform,https://cdt.evergrande.com/privacyAgreement.html,success
电动车缴费,旅行交通,com.huanda.carplanet,http://120.79.201.44/apk/privacy.html,success
蜂派聚合司机,旅行交通,com.honghusaas.driver.seven,https://kfpub.hongyibo.com.cn/static/kfpub/b8691de3bc50f695da6b5c41c56c616c/index.html,success
智行火车票12306抢票,旅行交通,com.yipiao,https://pages.c-ctrip.com/ztrip/document/privacypolicyzx.html,success
车来了,旅行交通,com.ygkj.chelaile.standard,https://www.chelaile.net.cn/privacyPolicy.html,success
天猫养车,旅行交通,com.ncarzone.tmyc,https://pages.ncarzone.com/tmycapph5/#/secret,success
智能公交,旅行交通,com.edcsc.wbus,http://manage.wuhancloud.cn/appInfo/detail.do?infoId=286911,success
铁友火车票12306抢票,旅行交通,com.tieyou.train.ark,https://pages.ctrip.com/ztrip/document/privacypolicyzx.html?noticetype=1&appid=1002,success
安达换电,旅行交通,uni.UNI2BF078C,http://private.andahuandian.com/,success
便民玉环,旅行交通,com.increator.yuhuansmk,http://122.226.138.6/web_h5/module/privacyPolicy.html,success
空港嘉华,旅行交通,com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2,success
快电,旅行交通,com.czb.charge,https://h5.fleetingpower.com/helpdetail/14010/10066001_app_android,success
中军出行司机版,旅行交通,com.zjcx.driver,http://res.zhongjuncx.com/driver?page=policy,success
大易货主,旅行交通,cn.tianrui.seller,http://xieyi.da156.cn/huozhuPrivacyProtocol.html,success
大易司机,旅行交通,cn.trxxkj.trwuliu.driver,http://xieyi.da156.cn/privacyProtect.html,success
护驾行车记录仪,旅行交通,com.yrdata.escort,https://escort.1rendata.com/static/privacy.html,success
常州地铁,旅行交通,com.bwton.msx.czb,https://ossclient.bwton.com/pc/cms/3204/42/staticResource_5_1.3.3.html,success
货拉拉-拉货搬家,旅行交通,com.lalamove.huolala.client,https://uappweb.huolala.cn/user_terms/user_privacy.html,success
1212违章查询,旅行交通,cn.jgcwz.lslake,http://www.lslake.cn/d445ff28-881c-4960-ab95-94eb97c879c5.html,success
代步专车车主,旅行交通,com.honghusaas.driver.five,https://kfpub.hongyibo.com.cn/static/kfpub/0fb007c8c9605611351824349cfc5439/index.html,success
诺基,旅行交通,com.ingeek.nokey,https://hybrid.nokey.cn/paLimit,success
T3车主,旅行交通,com.t3go.driver,https://static.t3go.cn/t3-driver/law.html#/ruleNameDetail?agreementType=1,success
萝卜快跑,旅行交通,com.baidu.apollo.go,https://idgdata.baidu.com/static/accactivity/pages/privacy.html,success
温州轨道,旅行交通,org.neusoft.wzmetro.ckfw,http://app1.wzmtr.com:7343/#/privacyAgreement,success
蘑菇知途,旅行交通,com.zhidao.mobile,https://api.zhidaohulian.com/carlife/static/privacy/privacyProtocol.html,success
洛易行,旅行交通,com.bwton.msx.lyb,https://lyossclient.bwton.com/client/pc/cms/4103/deploy/2/staticResource_1_1.2.0.html,success
哈友安全辅助驾驶,旅行交通,com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php,success
摩猩人,旅行交通,himrx.com2020,https://app.himxr.com/pages/protocol-related/protocol-related?id=3,success
雅迪智行,旅行交通,com.yadea.smartmoto,https://tspapph5.yadeaiot.com.cn/#/privacy-protocol,success
中保车服,旅行交通,com.cias.app,https://static.cias.cn/wxapp/chakan/agreement/privacy.html,success
星络充电,旅行交通,com.hd.chargePlatform,https://cdt.evergrande.com/privacyAgreement.html,success
电动车缴费,旅行交通,com.huanda.carplanet,http://120.79.201.44/apk/privacy.html,success
蜂派聚合司机,旅行交通,com.honghusaas.driver.seven,https://kfpub.hongyibo.com.cn/static/kfpub/b8691de3bc50f695da6b5c41c56c616c/index.html,success
智行火车票12306抢票,旅行交通,com.yipiao,https://pages.c-ctrip.com/ztrip/document/privacypolicyzx.html,success
车来了,旅行交通,com.ygkj.chelaile.standard,https://www.chelaile.net.cn/privacyPolicy.html,success
天猫养车,旅行交通,com.ncarzone.tmyc,https://pages.ncarzone.com/tmycapph5/#/secret,success
智能公交,旅行交通,com.edcsc.wbus,http://manage.wuhancloud.cn/appInfo/detail.do?infoId=286911,success
铁友火车票12306抢票,旅行交通,com.tieyou.train.ark,https://pages.ctrip.com/ztrip/document/privacypolicyzx.html?noticetype=1&appid=1002,success
安达换电,旅行交通,uni.UNI2BF078C,http://private.andahuandian.com/,success
便民玉环,旅行交通,com.increator.yuhuansmk,http://122.226.138.6/web_h5/module/privacyPolicy.html,success
空港嘉华,旅行交通,com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2,success
快电,旅行交通,com.czb.charge,https://h5.fleetingpower.com/helpdetail/14010/10066001_app_android,success
中军出行司机版,旅行交通,com.zjcx.driver,http://res.zhongjuncx.com/driver?page=policy,success
大易货主,旅行交通,cn.tianrui.seller,http://xieyi.da156.cn/huozhuPrivacyProtocol.html,success
大易司机,旅行交通,cn.trxxkj.trwuliu.driver,http://xieyi.da156.cn/privacyProtect.html,success
护驾行车记录仪,旅行交通,com.yrdata.escort,https://escort.1rendata.com/static/privacy.html,success
常州地铁,旅行交通,com.bwton.msx.czb,https://ossclient.bwton.com/pc/cms/3204/42/staticResource_5_1.3.3.html,success
货拉拉-拉货搬家,旅行交通,com.lalamove.huolala.client,https://uappweb.huolala.cn/user_terms/user_privacy.html,success
1212违章查询,旅行交通,cn.jgcwz.lslake,http://www.lslake.cn/d445ff28-881c-4960-ab95-94eb97c879c5.html,success
代步专车车主,旅行交通,com.honghusaas.driver.five,https://kfpub.hongyibo.com.cn/static/kfpub/0fb007c8c9605611351824349cfc5439/index.html,success
诺基,旅行交通,com.ingeek.nokey,https://hybrid.nokey.cn/paLimit,success
T3车主,旅行交通,com.t3go.driver,https://static.t3go.cn/t3-driver/law.html#/ruleNameDetail?agreementType=1,success
萝卜快跑,旅行交通,com.baidu.apollo.go,https://idgdata.baidu.com/static/accactivity/pages/privacy.html,success
在路上商旅,旅行交通,com.onthewayreactivenative,https://ts.otw.cn/content/pages/agreement/privacy_agreement.html,success
发现澳门,旅行交通,com.sinokru.findmacau,https://file.findmacau.com/app/findmacau_h5/privacypolicy.html,success
公交颍州通,旅行交通,com.pandabus.android.fuyang,https://h5.pandabusapp.com/yingzhouNew/yinsi/index.html,success
