ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
叮铃邻,时尚购物,com.yykj.chat,https://lbapi.gdyunyin.com/typroject/privacyPolicy1.html,success
九机网,时尚购物,ch999.app.UI,https://m.9ji.com/doc/manual/privacy,success
壹号拍,时尚购物,live.hooli.top,http://www.yihaopm.com/privacy-statement/,success
闪萌牛牛,时尚购物,im.weshine.nft,https://meta.weshineapp.com/agreement/privacy/,success
爱采购,时尚购物,com.hengshuokeji.aicaigou,http://175.6.12.93:8036/aicg/privateP.html,success
多特瑞,时尚购物,com.doterra.app,https://cvo.doterra.cn/vo/policy.html,success
沂联生活,时尚购物,com.bz.yilianlife,https://tool.ymzhsq.com/index/agreement/index.html,success
爱你省优惠券,时尚购物,com.jwl.tomato,https://ainishengapp.com/privacy/index.html,success
巨省优惠券,时尚购物,com.ansxm.muchsavecop,https://ainishengapp.com/privacy/index.html?appCode=JS,success
生日蛋糕-同城网红蛋糕预订平台,时尚购物,com.shengridangao.shop,https://srdg.h5.huajiaxianhua.com/pages/public/richtext?id=2,success
西建之家,时尚购物,com.yanghai.yjtshare.xijian,http://www.xijianzhijia.cn/nolay-yszc-pjid-kmyjds.html?TNW=BLANK,success
大渔供应链,时尚购物,com.dayu188.android,https://pifa.dayu188.com/mobile/#/articleDetail/2,success
盒马,时尚购物,com.wudaokou.hippo,https://terms.alicdn.com/legal-agreement/terms/suit_bu1_other/suit_bu1_other201908122148_76955.html,success
吱了云,时尚购物,cn.zhileyun,http://www.zhileyun.cn/wap/article/detail/id/5,success
天马垂钓,时尚购物,com.tianmachuidiao.app,https://www.tianmachuidiao.com/agreement/private-agreement.html,success
指乎商家版,时尚购物,com.zhihu.business,https://h5.zhilianiot.com/static/privacyStatement.html,success
魔方黑卡-新人0元购,时尚购物,com.dmcb.mfhk,http://front.dm-cube.com/agreement/mfhk/secret.html,success
一网乐涛,时尚购物,com.letao.yiwangletao,http://com18.cn/Yiwangletao-PC/xieyi.html,success
便乐邻,时尚购物,com.bianlelin.user,https://m.bianlelin.com/agreement?code=USER_PRIVACY_POLICY_V2,success
当当,时尚购物,com.dangdang.buy2,http://h5.dangdang.com/mix_20190917_0pzl,success
女王幻幻,时尚购物,uni.UNI0D84C50,http://nwhhvip.com/ys/index.html,success
i茅台,时尚购物,com.moutai.mall,https://h5.moutai519.com.cn/mt/agreement/private,success
艺典,时尚购物,com.yidian.buyer,http://topic.yidianchina.com/wwwPrivacy/privacyagreement.html,success
一点生活,时尚购物,com.yidianshenghuoydsh.app,http://www.simpleto.cn/privacy.html,success
药速宝,时尚购物,com.lc.yaosubao,http://shuju.yaosubao.com/index.php/interfaces/Auth/webView?field=shop_yinsi,success
淘大集,时尚购物,cn.com.taodaji,https://www.taodaji.com.cn/pro.html,success
照现生态,时尚购物,com.eascs.zhaoxian,https://web.you-dian.cn/rulesExplain.html#/?token=&appname=EAYWD_FRIENDSHIPSHOP_ANDROID_6.1.8&level=&type=artical&id=129&env=release&jwt=null,success
云农吧,时尚购物,com.cloudshd.ynb,https://ynb1.com/static/policy.html,success
SNKRS,时尚购物,com.nike.snkrs,https://agreementservice.svs.nike.com/cn/zh_cn/rest/agreement?agreementType=privacyPolicy&uxId=com.nike.unite&country=CN&language=zh&requestType=redirect,success
好乐淘,时尚购物,cn.buding.gumpert.xio,https://u.wcar.net.cn/3td,success
叮铃邻,时尚购物,com.yykj.chat,https://lbapi.gdyunyin.com/typroject/privacyPolicy1.html,success
九机网,时尚购物,ch999.app.UI,https://m.9ji.com/doc/manual/privacy,success
壹号拍,时尚购物,live.hooli.top,http://www.yihaopm.com/privacy-statement/,success
闪萌牛牛,时尚购物,im.weshine.nft,https://meta.weshineapp.com/agreement/privacy/,success
爱采购,时尚购物,com.hengshuokeji.aicaigou,http://175.6.12.93:8036/aicg/privateP.html,success
多特瑞,时尚购物,com.doterra.app,https://cvo.doterra.cn/vo/policy.html,success
沂联生活,时尚购物,com.bz.yilianlife,https://tool.ymzhsq.com/index/agreement/index.html,success
爱你省优惠券,时尚购物,com.jwl.tomato,https://ainishengapp.com/privacy/index.html,success
巨省优惠券,时尚购物,com.ansxm.muchsavecop,https://ainishengapp.com/privacy/index.html?appCode=JS,success
鱼虾蟹,时尚购物,com.yuxiaxieapp.junhao,https://www.pengzhankj.top/nd.jsp?id=17,success
食行生鲜,时尚购物,com.gem.tastyfood,https://wechat-1.34580.com/help/help?size=2&id=73,success
指乎,时尚购物,com.fingershopping,https://h5.zhilianiot.com/static/privacyStatement.html,success
简禾易购,时尚购物,com.jianheyigou.purchaser,https://shop.jianheyigou.cn/privacy/GoMeiPurchaserUserPrivacyAgreement.html,success
快豹生活,时尚购物,com.ertls.kuaibao,http://itui.ertls.cn/static/html/privacy_protocol.html,success
竹必木威,时尚购物,com.zhubimu.moodshop,http://www.chuzhuoxinxikeji.cn/mzbw.html,success
元星球数藏,时尚购物,com.iyuanxingqiu,https://www.iyuanxingqiu.com/server/privacy_policy.html,success
永辉生活,时尚购物,cn.yonghui.hyd,https://m.yonghuivip.com/yh-activity/user_privacy/index.html,success
辛超师傅,时尚购物,cn.xinchaoyun.worker,https://www.xinchaoyun.cn/privacy_clause_sf.html,success
济商盟,时尚购物,com.huizu.ditang,http://share.huizukeji.cn/index/index/text?id=83,success
話梅-全球精品护肤美妆购物平台,时尚购物,com.harmay.harmay,https://m.harmay.com/legal/privacy-policy.html,success
奇麟鲜品商家版,时尚购物,com.easyder.qinlin.supplier,http://h5.qilin70.cn/pagesLogin/views/login/agreementPrivacy,success
IKEA宜家家居,时尚购物,com.ingka.ikea.app.cn.prod,https://res.app.ikea.cn/page/privacy_policy.html,success
肥猫网,时尚购物,com.odx_app,https://www.ottemall.com/h5/#/policy/privacy,success
番茄严选,时尚购物,com.tomatocn.app,http://www.tomatogou.com/nd.jsp?id=15,success
有肆,时尚购物,com.yousiclub.youthapp,http://www.yousiclub.com/yszc.html,success
链淘惠,时尚购物,com.liantaoapp.liantao,https://lt.sichuananpeng.com/h5/app/protocol_privacy/,success
好店连连联盟,时尚购物,com.xyh.union,http://spread.league.linkiebuy.com/pages/user/h5Pages/index?id=3,success
五新好生活,时尚购物,com.hsh.mall,https://fivenew.ihaoshenghuo.com/privacy,success
万表二手表,时尚购物,com.wbiao.wbauction,https://m.wbiao.cn/topics/sharepolicy/,success
奇麟鲜品,时尚购物,com.easyder.qinlin.user,http://h5.qilin70.cn/pagesLogin/views/login/agreementPrivacy,success
喵福利,时尚购物,com.moshuang.miaofuli,https://www.miaofuli.cn/screen/privacy-policy/pages/index/index.html,success
赚赚严选,时尚购物,com.ahrykj.niuzhuanzhuan,https://www.zhuanzhuanyanxuan.com/#/user/agreement,success
特购,时尚购物,com.tegou.zhongyu,http://www.tego.net.cn/index/index/privacypolicy,success
有米日记,时尚购物,com.lhwlkj.ymrjapp,https://ymrjimages.kjyoumi.com/document/PrivacyRegulations220321.pdf,success
花生找车,时尚购物,com.chebaoyan.hszc,http://api.huashengyouxuan.com/h5/agreement/privacyPolicy.html,success
全拍网,时尚购物,com.qpw.auction,https://api.allauc.com/index/index/article.html,success
货捕头杭州女装网一手服装批发网,时尚购物,com.leoman.acquire,https://www.hznzcn.com/membercenter/agreement,success
亿硕花卉,时尚购物,com.sdkj.flower,https://www.yshh.shop/yszc.html,success
惠很多生活,时尚购物,cn.huihenduocn.app,https://mall.huihenduocn.cn/privacy.html,success
多饭,时尚购物,com.sumzc.duofan,https://www.sumzc.com/agreement/Privacy/,success
今愿集市,时尚购物,io.dcloud.blind,https://blindbox.shb02.com/agreements/user.html,success
龙池牡丹,时尚购物,com.longchimudan.b2b2c,https://peonyreg.longchimudan.com/yincang.html,success
锦鲤省心购,时尚购物,uni.UNIBC57471,http://admin.jinlig.cn/protocols/user-privacy-protocol.html,success
万物,时尚购物,com.guandu.administrator.allsecuroty,https://site-783675-511-9342.mysxl.cn/,success
重庆军供,时尚购物,com.cqjungong.app,https://app.cqjungong.com/news.aspx?id=57,success
婚芭莎,时尚购物,com.china.hunbohui,https://m.jiehun.com.cn/help/privacy/,success
满聚网,时尚购物,com.mj6789.www,http://m.mj6789.com/yszc.html,success
鲸探,时尚购物,com.antfans.fans,https://render.alipay.com/p/yuyan/180020010001196791/preview.html?agreementId=AG01000075,success
安利,时尚购物,com.amway.hub.phone,http://ressuperapp.amway.com.cn/privacy.html,success
周福宴,时尚购物,com.zhoufuyan.app,https://zhoufuyan.cn/privacy.html,success
进佣联盟,时尚购物,com.zhilukeji.ebusiness.tzlmteam,https://pddhaohuo.oss-cn-beijing.aliyuncs.com/new_ddjb_configure/forwap/page_special/protocol/jylm_privacy.html,success
亿屏汇,时尚购物,com.juhe.led.user,https://h5.jcgc-led.cn/#/pages/index/index,success
狠货巴巴-莆田鞋潮牌装备批发网,时尚购物,com.xmamt.hhbb,http://www.henhuoapp.com/index/index/detail?id=125,success
安贸通-莆田鞋求购网,时尚购物,com.xmamt.amt,http://www.amtooo.com/index/index/detail?id=124,success
天东宝,时尚购物,com.taixintui.shop,https://tdb.zhiliao666.com/h5rule/xieyibeiyong/yinsizhengcesss/rule.html,success
快眼商城,时尚购物,com.qemcap.mall,https://ossmall.qemcap.com/mall/h5/yonghuxieyiyuyinsizhengce/yinsizhengce.html,success
折扣熊,时尚购物,com.zhidtx.zhekouxiong,http://www.zhidiands.com/privilege_privacy,success
CiE美妆创新展,时尚购物,com.pinguan.app,https://m.pinguan.com/special/about/appPrivacyPolicy.html,success
优居宅购,时尚购物,com.android.YJZG,http://server.uhomeing.com/app/privacy.html,success
Ole lifestyle,时尚购物,com.crv.ole,https://weixin.crvole.com.cn/h5Activity/wechatX/index.html#/AppServiceAgreement?_k=4unmhd,success
共优惠,时尚购物,com.gongyouhuigyh.app,https://h5.dhcc.wang/privacy/default.html?app_name=%E5%85%B1%E4%BC%98%E6%83%A0&company_name=%E5%B1%B1%E4%B8%9C%E5%8F%91%E5%82%B2%E7%BD%91%E7%BB%9C%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,success
鲜动员,时尚购物,com.jiayumuye,http://jiayumuye.com/wang_yinsi.html?type=,success
贝登医疗,时尚购物,com.vedeng.android,http://m.vedeng.com/dispatch.html#/help?categoryId=3,success
批批车,时尚购物,com.zyark.secondcar,https://service.pipiche.com/#/agreement?code=e,success
觅蜂海淘,时尚购物,com.adways.overbees,https://www.overbees.net/privacy.html,success
安选客,时尚购物,com.anyoukeayks.app,http://ys.anxk.net,success
魔介,时尚购物,com.mojie.mjoptim,https://m.yld365.cn/static/user_agreement.html,success
HiU-海信广场,时尚购物,com.comall.hisense.hiu,http://csscm.hisense-plaza.cn/scmsup/privacyclause.html,success
小商品批发,时尚购物,com.tcec.xdxapp,https://m.xdx.cn/article-33.html,success
多饭,时尚购物,com.sumzc.duofan,https://www.sumzc.com/agreement/Privacy/,success
今愿集市,时尚购物,io.dcloud.blind,https://blindbox.shb02.com/agreements/user.html,success
龙池牡丹,时尚购物,com.longchimudan.b2b2c,https://peonyreg.longchimudan.com/yincang.html,success
锦鲤省心购,时尚购物,uni.UNIBC57471,http://admin.jinlig.cn/protocols/user-privacy-protocol.html,success
万物,时尚购物,com.guandu.administrator.allsecuroty,https://site-783675-511-9342.mysxl.cn/,success
重庆军供,时尚购物,com.cqjungong.app,https://app.cqjungong.com/news.aspx?id=57,success
婚芭莎,时尚购物,com.china.hunbohui,https://m.jiehun.com.cn/help/privacy/,success
满聚网,时尚购物,com.mj6789.www,http://m.mj6789.com/yszc.html,success
鲸探,时尚购物,com.antfans.fans,https://render.alipay.com/p/yuyan/180020010001196791/preview.html?agreementId=AG01000075,success
安利,时尚购物,com.amway.hub.phone,http://ressuperapp.amway.com.cn/privacy.html,success
周福宴,时尚购物,com.zhoufuyan.app,https://zhoufuyan.cn/privacy.html,success
进佣联盟,时尚购物,com.zhilukeji.ebusiness.tzlmteam,https://pddhaohuo.oss-cn-beijing.aliyuncs.com/new_ddjb_configure/forwap/page_special/protocol/jylm_privacy.html,success
亿屏汇,时尚购物,com.juhe.led.user,https://h5.jcgc-led.cn/#/pages/index/index,success
狠货巴巴-莆田鞋潮牌装备批发网,时尚购物,com.xmamt.hhbb,http://www.henhuoapp.com/index/index/detail?id=125,success
安贸通-莆田鞋求购网,时尚购物,com.xmamt.amt,http://www.amtooo.com/index/index/detail?id=124,success
天东宝,时尚购物,com.taixintui.shop,https://tdb.zhiliao666.com/h5rule/xieyibeiyong/yinsizhengcesss/rule.html,success
快眼商城,时尚购物,com.qemcap.mall,https://ossmall.qemcap.com/mall/h5/yonghuxieyiyuyinsizhengce/yinsizhengce.html,success
折扣熊,时尚购物,com.zhidtx.zhekouxiong,http://www.zhidiands.com/privilege_privacy,success
CiE美妆创新展,时尚购物,com.pinguan.app,https://m.pinguan.com/special/about/appPrivacyPolicy.html,success
优居宅购,时尚购物,com.android.YJZG,http://server.uhomeing.com/app/privacy.html,success
Ole lifestyle,时尚购物,com.crv.ole,https://weixin.crvole.com.cn/h5Activity/wechatX/index.html#/AppServiceAgreement?_k=4unmhd,success
共优惠,时尚购物,com.gongyouhuigyh.app,https://h5.dhcc.wang/privacy/default.html?app_name=%E5%85%B1%E4%BC%98%E6%83%A0&company_name=%E5%B1%B1%E4%B8%9C%E5%8F%91%E5%82%B2%E7%BD%91%E7%BB%9C%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,success
鲜动员,时尚购物,com.jiayumuye,http://jiayumuye.com/wang_yinsi.html?type=,success
贝登医疗,时尚购物,com.vedeng.android,http://m.vedeng.com/dispatch.html#/help?categoryId=3,success
批批车,时尚购物,com.zyark.secondcar,https://service.pipiche.com/#/agreement?code=e,success
觅蜂海淘,时尚购物,com.adways.overbees,https://www.overbees.net/privacy.html,success
安选客,时尚购物,com.anyoukeayks.app,http://ys.anxk.net,success
魔介,时尚购物,com.mojie.mjoptim,https://m.yld365.cn/static/user_agreement.html,success
HiU-海信广场,时尚购物,com.comall.hisense.hiu,http://csscm.hisense-plaza.cn/scmsup/privacyclause.html,success
小商品批发,时尚购物,com.tcec.xdxapp,https://m.xdx.cn/article-33.html,success
靓号网络电话,时尚购物,cn.lrapps.lianghaocall,https://duohao1.myyb100.com/index.php/Mobile/Article/detail/article_id/13,success
沂联生活,时尚购物,com.bz.yilianlife,http://scenery.yilianlife.com/privacy/privacys.html,success
口袋卫士,时尚购物,com.lkg2.wtt,http://api.koudaiweishi.cn/yinsi.html,success
易花生,时尚购物,com.ylean.hssyt,http://hssyt.com/h5/ys.html,success
中免日上,时尚购物,com.cdfsunrise.cdflehu,https://lefox-app-cdn.cdfsunrise.com/html/statement/privacy.html,success
商甲尚品,时尚购物,com.app.shangjiashangpin,https://doc.shangjiashangpin.com/privacy/yinsixieyi.html,success
近邻社商家,时尚购物,com.jlssjd.app,http://jls.tanzhix.com/get_pact/privacy/merchant,success
道农拍,时尚购物,com.taobit.taoarauction,https://api.ag-auction.taobit.cn/page/privacy_agreement.html,success
聚津APP,时尚购物,com.jujin.app,http://app.jujinapp.com/agreement?type=2,success
近邻社配送,时尚购物,com.jlspsd.app,http://jls.tanzhix.com/get_pact/privacy/delivery,success
惠优选,时尚购物,com.huiyouxuan.app.thf,https://www.cwword.com/hyx/yszc.html,success
酒花儿,时尚购物,com.jiuhuar.android,http://www.jiuhuar.com/privacy-policy.html,success
