ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
换脸,摄影摄像,com.rfzphl.cn,http://sooyeo.cn/doc/rffaceYszc.html,success
时光相册,摄影摄像,tc.everphoto,https://everphoto.cn/policies/secret_privacy.html,success
掌上看家采集端OTG版,摄影摄像,com.ichano.athome.avs.otg,https://update.ichano.cn/athome/iChanoAVSPrivacyPolicy.html,success
男生头像,摄影摄像,com.chitai.portrait,https://xuanbaoconfig.01mn.cn/com.chitai.portrait/privacy.html,success
剪忆视频编辑,摄影摄像,com.jianyi.edit,http://janyi.com.cn/hangye-id-184.html,success
PS抠图,摄影摄像,com.juhe.cutout,https://yinsi.juhe62.com/privacyPolicy/com.juhe.cutout/PS抠图/,success
音画,摄影摄像,tv.yinhua.main,https://yinyin.zezeye.com/privacy.html,success
哈屏壁纸,摄影摄像,com.hapingbizhiang.bizhi,http://oss.yunsiya.com/44dc663f-0512-439d-9c3a-63a906674775_f_xiaomi.html,success
美剪辑,摄影摄像,com.meijvd.meijianjie,https://api.meijvd.com/appsystem/app/article/u/protocolInfo?protocolId=f8ebcb45a81f4389a610a5b91bcf77eb,success
趣制作,摄影摄像,com.zsyj.videomake,http://public.szsszykj.com/qudao/20190827admin_apk_5d6495d21e60b.html ,success
哪拍网,摄影摄像,com.napai.androidApp,https://www.17npw.com/web/privacyPolicy/index.htm,success
制作表情,摄影摄像,com.cutdd.gifexp,http://p.xuanmeikj.com/7/yszc/38003.html,success
相册管家,摄影摄像,cn.bluecrane.album,http://www.bluecrane.cn/android/private_album/web/album_privacy_policy.html,success
P图美颜相机,摄影摄像,air.com.soljemczqei.adobe.pstouch,https://short.ss.bscstorage.com/private/f37c96633b55.html,success
一键图片去水印,摄影摄像,com.hn.shanluo.image.processing,https://www.hnslkj.top/yinsi.html,success
Flow Photo,摄影摄像,com.flowphoto.demo,http://photosdk.cn/privacypolicy.html,success
魔方直播助手-直播带货,摄影摄像,com.magicube.live,https://live-room-app.magicube.pro/user-privacy?isHome=true,success
图虫,摄影摄像,com.ss.android.tuchong,https://tuchong.com/info/policy,success
美颜美妆相机-瘦脸瘦身相机,摄影摄像,com.ss.dqsex.bling,https://short.ss.bscstorage.com/private/093f7ad41166.html,success
照片美图拼图,摄影摄像,com.xiaowu.mitoapp,http://hongdie.applinzi.com/pingtu/hepingtuagreement.html,success
诚现广告机,摄影摄像,com.weijietech.manhattan,https://www.ssscast.com/url/privacy_protocol.html,success
美图证件照,摄影摄像,com.meitu.mtzjz,https://h5i.meitu.com/id_photo/privacyPolicy/app_index.html,success
P图照片抠图-抠图,摄影摄像,com.photo.images.eraser,http://yanmenyun.com:27016/secret/ads_recommend/qnet,success
美颜贴纸相机-滤镜特效相机,摄影摄像,com.renren.vattcamera.android,https://short.ss.bscstorage.com/private/6e3cc2f06bc0.html,success
照片恢复,摄影摄像,com.yunzhuonj.recover,http://www.yunzhuotech.cn/f14fe62f-1914-48f8-827c-d00023596eb4.html,success
说得相机-口播视频一说即得,摄影摄像,com.vistring.vlogger,https://teditcam.vistring.com/privacy_policy,success
易企秀设计,摄影摄像,cn.knet.eqxiu,https://lib.eqh5.com/app/private_policy.html,success
美图文案,摄影摄像,com.dlzen.mtwa,https://www.dlzen.com/mtwa/privacy/,success
花海相机,摄影摄像,cn.zzfx.huahai,https://www.zzfx.net.cn/policy/cn_zzfx_huahai/privacy.html,success
ImgMeta图片编辑助手,摄影摄像,com.bayes.imagemaster,https://www.imgbayes.com/privacy-android,success
时光小屋,摄影摄像,com.liveyap.timehut,https://www.shiguangxiaowu.cn/zh-CN/privacy,success
视频裁剪大师,摄影摄像,com.camerasideas.videograb,http://treaty.loveclip.site/html/ty_userxy_xiaomi.html,success
贴贴TieTie,摄影摄像,com.wemomo.tietie,https://tietie.modd.vip/tietie/privateProtocolAndroid.html,success
马克水印相机,摄影摄像,com.ai.marki,https://marki.5253.com/et/topic?pageId=5eb93857bdd0e9b4cf5e1e94,success
多多视频制作,摄影摄像,com.shenggu.duoduovideo,https://duoduo.shppai.top/static/privacy.html,success
奇妙P图,摄影摄像,com.qimiaoptu.camera,https://docs.qq.com/doc/DT0hqcFBGWUdzRkVo,success
X-Hubsan 2,摄影摄像,com.hubsan.drone,https://app.hubsan.com/view.php?page=privacy&l=zh,success
私密空间,摄影摄像,fh.sqm.strongbox,http://www.fangdingtech.cn/c0a00cfb-e209-4fb7-9319-9eae7b5c0ab4.html,success
贴纸工坊-表情包,摄影摄像,com.softin.sticker,https://store-us.flowever.net/metadata/Android/StickerMaker/PrivacyPolicy#贴纸工坊-表情包,success
放大天天看,摄影摄像,com.muhandroidlyf.rsuctsratio,https://pro.superclear.cn/pro/clearPrivate.html?t=3&n=放大天天看,success
玩美彩妆,摄影摄像,com.perfectcorp.youcammakeupcn,https://www.youcamapi.cn/stat/BeautyCircle/chs/privacy.html,success
Canva 可画-制作海报logo设计图,摄影摄像,cn.canva.editor,https://about.canva.cn/privacy-policy/,success
海报制作大师,摄影摄像,cn.leminet.poster,https://poster.leminet.cn/privacy,success
一键换发型,摄影摄像,com.shengmitech.hairstyle,http://www.shengmitech.cn/c7539e21-9abc-4dab-8033-213d5a0a15e0.html,success
必剪,摄影摄像,com.bilibili.studio,http://member.bilibili.com/studio/annyroal/bcut/private_protocol,success
照片修图-拼图,摄影摄像,com.noya.collage.photocollage,http://web.leyajia.top/pp,success
轻言相机,摄影摄像,com.carmera.reader,http://fanlouoss.ronggyuan.com/yJeg2x7k0P.html,success
炫彩表情包,摄影摄像,com.album.xuancai,https://photo.wlanbanlv.com/usu/privacypolicy.html,success
拼图拼长图,摄影摄像,com.juhe.puzzle,https://yinsi.juhe62.com/privacyPolicy/com.juhe.puzzle/拼图拼长图/,success
图片合成,摄影摄像,com.maoying.longpicture,http://ying.maoyingaipu.com/f5amvWrjLcKD1nBfRO1WRHgoeC2BuibA/changtux.html,success
飞剪,摄影摄像,com.gau.go.launcherex.theme.flowers.baohan,http://resource.usdget.com/feijian/privacy.html,success
功夫相机采集端-延时摄影远程,摄影摄像,com.gongfuxiangji.camera,http://www.gongfuxiangji.cn/gongfuxiangji_privacy_policy.html,success
Foodie,摄影摄像,com.linecorp.foodcamcn.android,http://foodie.yiruikecorp.com/privacyPolicy,success
美颜贴纸相机-滤镜特效相机,摄影摄像,com.renren.vattcamera.android,https://short.ss.bscstorage.com/private/6e3cc2f06bc0.html,success
照片恢复,摄影摄像,com.yunzhuonj.recover,http://www.yunzhuotech.cn/f14fe62f-1914-48f8-827c-d00023596eb4.html,success
说得相机-口播视频一说即得,摄影摄像,com.vistring.vlogger,https://teditcam.vistring.com/privacy_policy,success
易企秀设计,摄影摄像,cn.knet.eqxiu,https://lib.eqh5.com/app/private_policy.html,success
美图文案,摄影摄像,com.dlzen.mtwa,https://www.dlzen.com/mtwa/privacy/,success
花海相机,摄影摄像,cn.zzfx.huahai,https://www.zzfx.net.cn/policy/cn_zzfx_huahai/privacy.html,success
ImgMeta图片编辑助手,摄影摄像,com.bayes.imagemaster,https://www.imgbayes.com/privacy-android,success
时光小屋,摄影摄像,com.liveyap.timehut,https://www.shiguangxiaowu.cn/zh-CN/privacy,success
视频裁剪大师,摄影摄像,com.camerasideas.videograb,http://treaty.loveclip.site/html/ty_userxy_xiaomi.html,success
贴贴TieTie,摄影摄像,com.wemomo.tietie,https://tietie.modd.vip/tietie/privateProtocolAndroid.html,success
马克水印相机,摄影摄像,com.ai.marki,https://marki.5253.com/et/topic?pageId=5eb93857bdd0e9b4cf5e1e94,success
多多视频制作,摄影摄像,com.shenggu.duoduovideo,https://duoduo.shppai.top/static/privacy.html,success
奇妙P图,摄影摄像,com.qimiaoptu.camera,https://docs.qq.com/doc/DT0hqcFBGWUdzRkVo,success
X-Hubsan 2,摄影摄像,com.hubsan.drone,https://app.hubsan.com/view.php?page=privacy&l=zh,success
私密空间,摄影摄像,fh.sqm.strongbox,http://www.fangdingtech.cn/c0a00cfb-e209-4fb7-9319-9eae7b5c0ab4.html,success
贴纸工坊-表情包,摄影摄像,com.softin.sticker,https://store-us.flowever.net/metadata/Android/StickerMaker/PrivacyPolicy#贴纸工坊-表情包,success
放大天天看,摄影摄像,com.muhandroidlyf.rsuctsratio,https://pro.superclear.cn/pro/clearPrivate.html?t=3&n=放大天天看,success
玩美彩妆,摄影摄像,com.perfectcorp.youcammakeupcn,https://www.youcamapi.cn/stat/BeautyCircle/chs/privacy.html,success
Canva 可画-制作海报logo设计图,摄影摄像,cn.canva.editor,https://about.canva.cn/privacy-policy/,success
海报制作大师,摄影摄像,cn.leminet.poster,https://poster.leminet.cn/privacy,success
一键换发型,摄影摄像,com.shengmitech.hairstyle,http://www.shengmitech.cn/c7539e21-9abc-4dab-8033-213d5a0a15e0.html,success
必剪,摄影摄像,com.bilibili.studio,http://member.bilibili.com/studio/annyroal/bcut/private_protocol,success
照片修图-拼图,摄影摄像,com.noya.collage.photocollage,http://web.leyajia.top/pp,success
轻言相机,摄影摄像,com.carmera.reader,http://fanlouoss.ronggyuan.com/yJeg2x7k0P.html,success
炫彩表情包,摄影摄像,com.album.xuancai,https://photo.wlanbanlv.com/usu/privacypolicy.html,success
拼图拼长图,摄影摄像,com.juhe.puzzle,https://yinsi.juhe62.com/privacyPolicy/com.juhe.puzzle/拼图拼长图/,success
图片合成,摄影摄像,com.maoying.longpicture,http://ying.maoyingaipu.com/f5amvWrjLcKD1nBfRO1WRHgoeC2BuibA/changtux.html,success
飞剪,摄影摄像,com.gau.go.launcherex.theme.flowers.baohan,http://resource.usdget.com/feijian/privacy.html,success
功夫相机采集端-延时摄影远程,摄影摄像,com.gongfuxiangji.camera,http://www.gongfuxiangji.cn/gongfuxiangji_privacy_policy.html,success
Foodie,摄影摄像,com.linecorp.foodcamcn.android,http://foodie.yiruikecorp.com/privacyPolicy,success
空气P图,摄影摄像,com.gau.go.launcherex.theme.vitality,http://resource.usdget.com/aircamera/privacy.html,success
创客贴设计,摄影摄像,com.chuangkit,https://www.chuangkit.com/help/privacypolicy,success
抠图P图秀,摄影摄像,com.xinmang.photocut,https://www.camoryapps.com/moreapps/privacy_policy/cutphoto3/policy_cn.html,success
彩羽配色,摄影摄像,mfu.faluo.colorbox,http://ifaluo.site/caiyu/policy.html,success
小视频收藏家-自由下载小视频,摄影摄像,cn.niceApp.short_video,http://www.xspscj.cn/privacy.html,success
剪映,摄影摄像,com.lemon.lv,https://lv.ulikecam.com/clause/policy/pro,success
迅拍证件照制作,摄影摄像,com.chengjiasen.idphoto,http://www.chengjiasen.com/ip_ystk.html,success
换脸,摄影摄像,com.rfzphl.cn,http://sooyeo.cn/doc/rffaceYszc.html,success
时光相册,摄影摄像,tc.everphoto,https://everphoto.cn/policies/secret_privacy.html,success
掌上看家采集端OTG版,摄影摄像,com.ichano.athome.avs.otg,https://update.ichano.cn/athome/iChanoAVSPrivacyPolicy.html,success
男生头像,摄影摄像,com.chitai.portrait,https://xuanbaoconfig.01mn.cn/com.chitai.portrait/privacy.html,success
剪忆视频编辑,摄影摄像,com.jianyi.edit,http://janyi.com.cn/hangye-id-184.html,success
PS抠图,摄影摄像,com.juhe.cutout,https://yinsi.juhe62.com/privacyPolicy/com.juhe.cutout/PS抠图/,success
音画,摄影摄像,tv.yinhua.main,https://yinyin.zezeye.com/privacy.html,success
哈屏壁纸,摄影摄像,com.hapingbizhiang.bizhi,http://oss.yunsiya.com/44dc663f-0512-439d-9c3a-63a906674775_f_xiaomi.html,success
美剪辑,摄影摄像,com.meijvd.meijianjie,https://api.meijvd.com/appsystem/app/article/u/protocolInfo?protocolId=f8ebcb45a81f4389a610a5b91bcf77eb,success
趣制作,摄影摄像,com.zsyj.videomake,http://public.szsszykj.com/qudao/20190827admin_apk_5d6495d21e60b.html ,success
哪拍网,摄影摄像,com.napai.androidApp,https://www.17npw.com/web/privacyPolicy/index.htm,success
制作表情,摄影摄像,com.cutdd.gifexp,http://p.xuanmeikj.com/7/yszc/38003.html,success
相册管家,摄影摄像,cn.bluecrane.album,http://www.bluecrane.cn/android/private_album/web/album_privacy_policy.html,success
P图美颜相机,摄影摄像,air.com.soljemczqei.adobe.pstouch,https://short.ss.bscstorage.com/private/f37c96633b55.html,success
一键图片去水印,摄影摄像,com.hn.shanluo.image.processing,https://www.hnslkj.top/yinsi.html,success
Flow Photo,摄影摄像,com.flowphoto.demo,http://photosdk.cn/privacypolicy.html,success
魔方直播助手-直播带货,摄影摄像,com.magicube.live,https://live-room-app.magicube.pro/user-privacy?isHome=true,success
图虫,摄影摄像,com.ss.android.tuchong,https://tuchong.com/info/policy,success
美颜美妆相机-瘦脸瘦身相机,摄影摄像,com.ss.dqsex.bling,https://short.ss.bscstorage.com/private/093f7ad41166.html,success
照片美图拼图,摄影摄像,com.xiaowu.mitoapp,http://hongdie.applinzi.com/pingtu/hepingtuagreement.html,success
诚现广告机,摄影摄像,com.weijietech.manhattan,https://www.ssscast.com/url/privacy_protocol.html,success
美图证件照,摄影摄像,com.meitu.mtzjz,https://h5i.meitu.com/id_photo/privacyPolicy/app_index.html,success
P图照片抠图-抠图,摄影摄像,com.photo.images.eraser,http://yanmenyun.com:27016/secret/ads_recommend/qnet,success
像素蜜蜂,摄影摄像,com.ninebroad.pixbe,https://app.pxbee.com.cn/privacy-policy.html,success
优美相机,摄影摄像,com.anguomob.camera,https://doc.anguomob.com/web/#/8?page_id=195,success
Styler,摄影摄像,com.xl.styler,https://h5.nnxieli.com/app/nnxieli/privacy.html?soft_name=Styler&packageId=com.xl.styler&platform=android&version=1.0.0.0,success
漫才AI动漫相机APP,摄影摄像,com.risingcabbage.cartoon.cn,https://res.guangzhuiyuan.cn/common/web/privacy_toonhub.html,success
强力照片恢复精灵,摄影摄像,pic.shartine.mobile,http://qiniu.shartine.com/mainprivacy.html,success
小鹰看看,摄影摄像,com.okcam.ookcam,https://news-usa.eye4.cn/articlePage/6194cca961232c721bf08388,success
画中人,摄影摄像,com.jyx.ps.jpg.www,http://app.panda2020.cn/web/privacy_policy.html,success
功夫相机采集端-延时摄影远程,摄影摄像,com.gongfuxiangji.camera,http://www.gongfuxiangji.cn/gongfuxiangji_privacy_policy.html,success
OldRoll复古胶片相机,摄影摄像,com.accordion.analogcam.cn,https://res.guangzhuiyuan.cn/common/web/privacy.html?name=OldRoll%E5%A4%8D%E5%8F%A4%E8%83%B6%E7%89%87%E7%9B%B8%E6%9C%BA&theme=2,success
游戏录屏,摄影摄像,com.screeclibinvoke1,https://www.yxluping.com/hcyd/yxlp/privacypolicy.htm,success
换发型相机,摄影摄像,com.zhanlang.changehaircut,https://www.camoryapps.com/moreapps/privacy_policy/hairstyle2/policy_cn.html,success
茶馆儿视频,摄影摄像,com.huahai.impossible,http://www.huij.xyz/sjpxpsd.html,success
度咔剪辑,摄影摄像,com.baidu.tzeditor,https://ducut.baidu.com/home/privacy.html,success
安妮相机,摄影摄像,com.ani.face,http://www.katecp.com/privacy.html,success
Face时光相机-变脸相机,摄影摄像,com.palmmob.facer,http://www.palmmob.cn/yinsi/bianlianyinsi.html,success
小眯眼,摄影摄像,com.seculink.app,http://secueye.cn/index.php?s=/Home/Index/policy.html,success
口袋证件照,摄影摄像,com.guangxing.photos,http://121.5.123.152/android/src/secret_koudai.php,success
小精灵美化,摄影摄像,com.android.nineton.elfinapp,https://hd.liaoxingqiu.com/secrets/secrets.html,success
Wanan,摄影摄像,com.vanancam.ali,https://download.icloseli.com/eyeplus/app/privacyPolicy_zh.html?appName=Wanan,success
微商视频助手,摄影摄像,com.fengsu.videoassistant,https://h5.fengsuxinxi.com/app/fengsu/privacy.html?soft_name=%E5%BE%AE%E5%95%86%E8%A7%86%E9%A2%91%E5%8A%A9%E6%89%8B&packageId=com.fengsu.videoassistant&platform=android&version=1.1.1,success
Flow Photo,摄影摄像,com.flowphoto.demo,http://photosdk.cn/privacypolicy.html,success
上境,摄影摄像,ltd.oxyz.pixelchaser,https://m.oxyz.ltd/app/yinsi.html,success
P图扣图师,摄影摄像,company.szkj.piximage,http://www.thinkzhou.com/AppHtml/ptktsAppYscl.html,success
卡点视频,摄影摄像,cn.warmcolor.kadian,https://warmcolor.cn/h5/privacy/index.html,success
主题商店精灵,摄影摄像,com.fofo.wallpaperfofo,http://111.229.53.10:8082/policy-child-主题商店精灵-上海传广信息科技有限公司.html,success
轻甜美颜相机软件,摄影摄像,com.cbeismlr.anejf,https://short.ss.bscstorage.com/private/0e36c4ac996f.html,success
动态壁纸,摄影摄像,com.xunrui.videowallpaper,https://html.okpig.com/html/quweidou/dongtai_privacy.html?appname=动态壁纸,success
创客贴设计,摄影摄像,com.chuangkit,https://www.chuangkit.com/help/privacypolicy,success
鲲图,摄影摄像,win.sanyuehuakai.bluetooth,http://www.xinhuanetvr.com/article/18.html,success
剪同款,摄影摄像,com.stds.shot,https://video.chucitech.cn/static/link/JTK-PrivacyPolicy.html,success
像素蜜蜂,摄影摄像,com.ninebroad.pixbe,https://app.pxbee.com.cn/privacy-policy.html,success
优美相机,摄影摄像,com.anguomob.camera,https://doc.anguomob.com/web/#/8?page_id=195,success
Styler,摄影摄像,com.xl.styler,https://h5.nnxieli.com/app/nnxieli/privacy.html?soft_name=Styler&packageId=com.xl.styler&platform=android&version=1.0.0.0,success
漫才AI动漫相机APP,摄影摄像,com.risingcabbage.cartoon.cn,https://res.guangzhuiyuan.cn/common/web/privacy_toonhub.html,success
强力照片恢复精灵,摄影摄像,pic.shartine.mobile,http://qiniu.shartine.com/mainprivacy.html,success
小鹰看看,摄影摄像,com.okcam.ookcam,https://news-usa.eye4.cn/articlePage/6194cca961232c721bf08388,success
画中人,摄影摄像,com.jyx.ps.jpg.www,http://app.panda2020.cn/web/privacy_policy.html,success
功夫相机采集端-延时摄影远程,摄影摄像,com.gongfuxiangji.camera,http://www.gongfuxiangji.cn/gongfuxiangji_privacy_policy.html,success
OldRoll复古胶片相机,摄影摄像,com.accordion.analogcam.cn,https://res.guangzhuiyuan.cn/common/web/privacy.html?name=OldRoll%E5%A4%8D%E5%8F%A4%E8%83%B6%E7%89%87%E7%9B%B8%E6%9C%BA&theme=2,success
游戏录屏,摄影摄像,com.screeclibinvoke1,https://www.yxluping.com/hcyd/yxlp/privacypolicy.htm,success
换发型相机,摄影摄像,com.zhanlang.changehaircut,https://www.camoryapps.com/moreapps/privacy_policy/hairstyle2/policy_cn.html,success
茶馆儿视频,摄影摄像,com.huahai.impossible,http://www.huij.xyz/sjpxpsd.html,success
度咔剪辑,摄影摄像,com.baidu.tzeditor,https://ducut.baidu.com/home/privacy.html,success
安妮相机,摄影摄像,com.ani.face,http://www.katecp.com/privacy.html,success
Face时光相机-变脸相机,摄影摄像,com.palmmob.facer,http://www.palmmob.cn/yinsi/bianlianyinsi.html,success
小眯眼,摄影摄像,com.seculink.app,http://secueye.cn/index.php?s=/Home/Index/policy.html,success
口袋证件照,摄影摄像,com.guangxing.photos,http://121.5.123.152/android/src/secret_koudai.php,success
小精灵美化,摄影摄像,com.android.nineton.elfinapp,https://hd.liaoxingqiu.com/secrets/secrets.html,success
Wanan,摄影摄像,com.vanancam.ali,https://download.icloseli.com/eyeplus/app/privacyPolicy_zh.html?appName=Wanan,success
微商视频助手,摄影摄像,com.fengsu.videoassistant,https://h5.fengsuxinxi.com/app/fengsu/privacy.html?soft_name=%E5%BE%AE%E5%95%86%E8%A7%86%E9%A2%91%E5%8A%A9%E6%89%8B&packageId=com.fengsu.videoassistant&platform=android&version=1.1.1,success
Flow Photo,摄影摄像,com.flowphoto.demo,http://photosdk.cn/privacypolicy.html,success
上境,摄影摄像,ltd.oxyz.pixelchaser,https://m.oxyz.ltd/app/yinsi.html,success
P图扣图师,摄影摄像,company.szkj.piximage,http://www.thinkzhou.com/AppHtml/ptktsAppYscl.html,success
