ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
全民小说-免费版,图书阅读,com.duokan.free,https://www.duokan.com/c/free/privacy_v2,success
IT之家,图书阅读,com.ruanmei.ithome,https://dat.ruanmei.com/ithome/privacy/privacy.html,success
新周刊-资讯阅读,图书阅读,com.newsweekly.livepi,https://app.neweekly.com.cn/webm/app/privacy,success
请看书,图书阅读,com.qingkanshu.qks,https://api.qingkanshu.cn/website/policy.html?b=YXBwaWQ9ODEmYXBwbmFtZT3or7fnnIvkuaY=,success
狗狗读书,图书阅读,com.gougoudushu.ggdsreader,http://page.ynuotech.com/site/privacy-policy?id=1,success
书巢小说,图书阅读,com.shuchao.scapc,https://api.shuchaoapp.cn/website/policy.html?b=YXBwaWQ9NzcmYXBwbmFtZT3kuablt6LlsI/or7Q=,success
文心,图书阅读,com.wenxin.bitlingqi,http://wenxinapp.com/user/privacy,success
小书狐-免费小说电子书阅读神器,图书阅读,com.read.xsh,https://xst.xstread.com/appPage/privacyPolicyAD?channel=mqx_7201,success
书路阅读,图书阅读,com.shulu.read,https://file-1302489287.cos.ap-beijing.myqcloud.com/website/shulu_privacy_agreement.html,success
酷匠阅读,图书阅读,com.dpx.kujiang,https://m.kujiang.com/book/private,success
浩量悦读,图书阅读,com.haoliang.booknovel,https://api.zhongyue001.com/note/privacy?package=hl,success
飒漫画,图书阅读,com.comic.isaman,https://m.samh.xndm.tech/samh_static/privacy/index.html,success
小说仓库,图书阅读,com.story.housezx,https://short.ss.bscstorage.com/private/1a043f8bab7f.html,success
点众快看小说,图书阅读,com.ishugui,https://privacy.wcread.cn/agreement/index.html?pname=com.ishugui,success
耽美小说大全,图书阅读,com.mengjun.Novel_Vest,https://app.shubl.com/setting/privacypolicy/danmei_novel?date=20220209,success
息壤阅读,图书阅读,com.readunion.ireader,https://h5.xrzww.com/privacy.html,success
淘小说-阅读赚钱,图书阅读,com.martian.ttbook,https://ty.taoyuewenhua.net/privacy.html,success
精塾国学,图书阅读,com.jingshu.guoxue,http://share.jingshuxueyuan.com/user_ys.html,success
扇贝阅读,图书阅读,com.shanbay.news,https://media-zip1.baydn.com/op_pub_file/rsmccv/e411b73b6aa463d6c7d15345d33bae8f.7493c60033e3ffa753b47cb780829abb.html,success
钛空时间,图书阅读,com.tmtpost.learning,https://m.tiko.club/privacy,success
豆花阅读,图书阅读,com.douhuayuedu.douhua,https://api.douhuawenxue.com/journal/detail?id=793,success
布咕阅读-中长篇同人及原创小说,图书阅读,uni.UNI001CBA1,http://www.bgwxc.com/module/article/article.php?tid=5&aid=4http://www.bgwxc.com/module/article/article.php?tid=5&aid=4,success
阅读神器,图书阅读,com.jie.bookreader,http://baby.dadawh.com:1807/read.html,success
学力星球,图书阅读,cc.xlstar.xuelistar,https://m.xlstar.cc/agreement?article_type=7,success
咚漫漫画,图书阅读,com.naver.linewebtoon.cn,https://www.dongmanmanhua.cn/terms#privacyPolicy,success
丝路神韵,图书阅读,com.hcyt.slverve,http://silkroad.yxwhkj.cn/h5/aggrement2,success
三联中读,图书阅读,com.sanlian.zhongdu,http://ny.zdline.cn/mobile/mobile_app/userPrivacyRules.html,success
七读免费小说,图书阅读,com.dj.sevenRead,https://dj.palmestore.com/fe3/zybook/other/statement/privacy_v5_qidu.html,success
咪咕阅读-免费小说,图书阅读,com.ophone.reader.ui,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=204001,success
连尚读书极速版,图书阅读,com.wifi.reader.lite,https://readact.zhulang.com/static/read/i/policy_lite.html,success
连尚读书女生版,图书阅读,com.wifi.reader.girl,https://readact.zhulang.com/static/read/i/policy_girl.html,success
皮皮漫画,图书阅读,cc.mh.pipi,https://www.pipimanhua.cc/privacy.html,success
全本小说TXT免费阅读器,图书阅读,com.qbreader.www,http://119.45.176.116:59980/yinsi.html,success
番薯免费小说,图书阅读,com.hk.reader,https://g21.manmeng168.com/v1/android/client/h5/privacy_policy,success
靠谱读书,图书阅读,com.ikaopu.future,https://future.ikeepstudy.com/store/yszc.html,success
番薯小说,图书阅读,com.mantec.fsn,https://ggs.manmeng168.com/v1/client/h5/android/privacy_policy,success
连尚读书,图书阅读,com.wifi.reader,https://readact.zhulang.com/static/read/i/policy_080830.html,success
连尚免费读书,图书阅读,com.wifi.reader.free,https://readact.zhulang.com/static/read/i/policy_080925_m.html,success
视网么AR,图书阅读,com.pathprint.chat,https://retinar.cn/m/article/5e0462c87796d9006ae40861,success
会读小说,图书阅读,com.twocloo.huiread,https://api-hr.2cloo.com/privacy.html?device_type=android,success
饭团追书,图书阅读,com.ushaqi.fantuan,https://h5.zhuishushenqi.com/agreement/public-user-aggrement.html?cn=%E9%A5%AD%E5%9B%A2%E8%BF%BD%E4%B9%A6&t=1622186152326&version=17&platform=android&packageName=com.ushaqi.fantuan2&userid=yk_bff9fb702d0f4f69057cahttps://h5.zhuishushenqi.com/agreement/public-user-aggrement.html?cn=%E9%A5%AD%E5%9B%A2%E8%BF%BD%E4%B9%A6&t=1622186152326&version=17&platform=android&packageName=com.ushaqi.fantuan2&userid=yk_bff9fb702d0f4f69057ca,success
西瓜小说,图书阅读,com.dianzhong.xgxs,https://privacy.wcread.cn/agreement/index.html?pname=com.dianzhong.xgxs,success
畅想阅读,图书阅读,com.rtbook.book,https://www.cxstar.com/apprivacy/privacyApp.html,success
知音漫客,图书阅读,cn.zymk.comic,https://static.321mh.com/html/h5/index.html?id=6,success
新华读佳,图书阅读,com.xhsd.ebook,https://help.xhsd.com/pub/articles/detail?id=132&categoryIds=49,success
漫画台,图书阅读,com.comic.manhuatai,https://static.321mh.com/html/h5/index.html?id=62,success
被窝读书,图书阅读,com.wxreader.com,http://open-v43.beiwo-manhua.com/site/privacy-policy,success
必看免费小说,图书阅读,com.lwby.breader.ad,https://increase.ibreader.com/BKH5-bk_free_privacy_agreement.html,success
坏坏猫小说,图书阅读,com.read.hhm,https://xstread.com/privacyPolicy_Android.html,success
动听新疆,图书阅读,com.hcyt.xjlisten,http://app.yxwhkj.cn/h5/aggrement2,success
笔趣阁,图书阅读,com.bqg.ddnoverl,https://yingyongduoduo.bj.bcebos.com/biquge_privacy.html?n=笔趣阁&gs=深圳市应用多多视讯科技有限公司&qq=2032019292,success
阅友免费小说,图书阅读,com.yueyou.adreader,https://cdn.p.yueyouxs.com/static/ys/zhubao.html,success
风读小说极速版,图书阅读,com.read.winderjsb,http://oss.smallfeiyu.cn/z9OOqf68XW59GaUFzcWBL26rE228.html,success
多看阅读-海量小说免费,图书阅读,com.duokan.reader,https://privacy.mi.com/duokan/zh_CN/,success
快看全本免费小说,图书阅读,com.bgcm.qr,https://short.goldenad.net/346032cc3b62,success
快读笔趣阁免费小说,图书阅读,com.dawenming.kbreader,https://www.suiwenyuedu.com/app/policy.html,success
懒人听书,图书阅读,bubei.tingshu,https://m.lrts.me/h5/help/privacy_android,success
中国航天期刊平台,图书阅读,com.wf.yuhang,http://www.zghtqk.com/SKY/js/phone/privacy.html,success
华为阅读,图书阅读,com.huawei.hwireader,https://consumer.huawei.com/minisite/cloudservice/huaweireader/privacy-statement.htm?code=CN&language=zh_Hans_CN,success
全民小说-免费版,图书阅读,com.duokan.free,https://www.duokan.com/c/free/privacy_v2,success
IT之家,图书阅读,com.ruanmei.ithome,https://dat.ruanmei.com/ithome/privacy/privacy.html,success
新周刊-资讯阅读,图书阅读,com.newsweekly.livepi,https://app.neweekly.com.cn/webm/app/privacy,success
请看书,图书阅读,com.qingkanshu.qks,https://api.qingkanshu.cn/website/policy.html?b=YXBwaWQ9ODEmYXBwbmFtZT3or7fnnIvkuaY=,success
狗狗读书,图书阅读,com.gougoudushu.ggdsreader,http://page.ynuotech.com/site/privacy-policy?id=1,success
书巢小说,图书阅读,com.shuchao.scapc,https://api.shuchaoapp.cn/website/policy.html?b=YXBwaWQ9NzcmYXBwbmFtZT3kuablt6LlsI/or7Q=,success
文心,图书阅读,com.wenxin.bitlingqi,http://wenxinapp.com/user/privacy,success
小书狐-免费小说电子书阅读神器,图书阅读,com.read.xsh,https://xst.xstread.com/appPage/privacyPolicyAD?channel=mqx_7201,success
书路阅读,图书阅读,com.shulu.read,https://file-1302489287.cos.ap-beijing.myqcloud.com/website/shulu_privacy_agreement.html,success
酷匠阅读,图书阅读,com.dpx.kujiang,https://m.kujiang.com/book/private,success
浩量悦读,图书阅读,com.haoliang.booknovel,https://api.zhongyue001.com/note/privacy?package=hl,success
飒漫画,图书阅读,com.comic.isaman,https://m.samh.xndm.tech/samh_static/privacy/index.html,success
小说仓库,图书阅读,com.story.housezx,https://short.ss.bscstorage.com/private/1a043f8bab7f.html,success
点众快看小说,图书阅读,com.ishugui,https://privacy.wcread.cn/agreement/index.html?pname=com.ishugui,success
耽美小说大全,图书阅读,com.mengjun.Novel_Vest,https://app.shubl.com/setting/privacypolicy/danmei_novel?date=20220209,success
息壤阅读,图书阅读,com.readunion.ireader,https://h5.xrzww.com/privacy.html,success
淘小说-阅读赚钱,图书阅读,com.martian.ttbook,https://ty.taoyuewenhua.net/privacy.html,success
精塾国学,图书阅读,com.jingshu.guoxue,http://share.jingshuxueyuan.com/user_ys.html,success
扇贝阅读,图书阅读,com.shanbay.news,https://media-zip1.baydn.com/op_pub_file/rsmccv/e411b73b6aa463d6c7d15345d33bae8f.7493c60033e3ffa753b47cb780829abb.html,success
钛空时间,图书阅读,com.tmtpost.learning,https://m.tiko.club/privacy,success
豆花阅读,图书阅读,com.douhuayuedu.douhua,https://api.douhuawenxue.com/journal/detail?id=793,success
布咕阅读-中长篇同人及原创小说,图书阅读,uni.UNI001CBA1,http://www.bgwxc.com/module/article/article.php?tid=5&aid=4http://www.bgwxc.com/module/article/article.php?tid=5&aid=4,success
阅读神器,图书阅读,com.jie.bookreader,http://baby.dadawh.com:1807/read.html,success
学力星球,图书阅读,cc.xlstar.xuelistar,https://m.xlstar.cc/agreement?article_type=7,success
咚漫漫画,图书阅读,com.naver.linewebtoon.cn,https://www.dongmanmanhua.cn/terms#privacyPolicy,success
快读笔趣阁免费小说,图书阅读,com.dawenming.kbreader,https://www.suiwenyuedu.com/app/policy.html,success
懒人听书,图书阅读,bubei.tingshu,https://m.lrts.me/h5/help/privacy_android,success
中国航天期刊平台,图书阅读,com.wf.yuhang,http://www.zghtqk.com/SKY/js/phone/privacy.html,success
华为阅读,图书阅读,com.huawei.hwireader,https://consumer.huawei.com/minisite/cloudservice/huaweireader/privacy-statement.htm?code=CN&language=zh_Hans_CN,success
全民小说-免费版,图书阅读,com.duokan.free,https://www.duokan.com/c/free/privacy_v2,success
IT之家,图书阅读,com.ruanmei.ithome,https://dat.ruanmei.com/ithome/privacy/privacy.html,success
新周刊-资讯阅读,图书阅读,com.newsweekly.livepi,https://app.neweekly.com.cn/webm/app/privacy,success
请看书,图书阅读,com.qingkanshu.qks,https://api.qingkanshu.cn/website/policy.html?b=YXBwaWQ9ODEmYXBwbmFtZT3or7fnnIvkuaY=,success
狗狗读书,图书阅读,com.gougoudushu.ggdsreader,http://page.ynuotech.com/site/privacy-policy?id=1,success
书巢小说,图书阅读,com.shuchao.scapc,https://api.shuchaoapp.cn/website/policy.html?b=YXBwaWQ9NzcmYXBwbmFtZT3kuablt6LlsI/or7Q=,success
文心,图书阅读,com.wenxin.bitlingqi,http://wenxinapp.com/user/privacy,success
小书狐-免费小说电子书阅读神器,图书阅读,com.read.xsh,https://xst.xstread.com/appPage/privacyPolicyAD?channel=mqx_7201,success
书路阅读,图书阅读,com.shulu.read,https://file-1302489287.cos.ap-beijing.myqcloud.com/website/shulu_privacy_agreement.html,success
酷匠阅读,图书阅读,com.dpx.kujiang,https://m.kujiang.com/book/private,success
浩量悦读,图书阅读,com.haoliang.booknovel,https://api.zhongyue001.com/note/privacy?package=hl,success
飒漫画,图书阅读,com.comic.isaman,https://m.samh.xndm.tech/samh_static/privacy/index.html,success
小说仓库,图书阅读,com.story.housezx,https://short.ss.bscstorage.com/private/1a043f8bab7f.html,success
点众快看小说,图书阅读,com.ishugui,https://privacy.wcread.cn/agreement/index.html?pname=com.ishugui,success
耽美小说大全,图书阅读,com.mengjun.Novel_Vest,https://app.shubl.com/setting/privacypolicy/danmei_novel?date=20220209,success
息壤阅读,图书阅读,com.readunion.ireader,https://h5.xrzww.com/privacy.html,success
淘小说-阅读赚钱,图书阅读,com.martian.ttbook,https://ty.taoyuewenhua.net/privacy.html,success
精塾国学,图书阅读,com.jingshu.guoxue,http://share.jingshuxueyuan.com/user_ys.html,success
扇贝阅读,图书阅读,com.shanbay.news,https://media-zip1.baydn.com/op_pub_file/rsmccv/e411b73b6aa463d6c7d15345d33bae8f.7493c60033e3ffa753b47cb780829abb.html,success
钛空时间,图书阅读,com.tmtpost.learning,https://m.tiko.club/privacy,success
豆花阅读,图书阅读,com.douhuayuedu.douhua,https://api.douhuawenxue.com/journal/detail?id=793,success
布咕阅读-中长篇同人及原创小说,图书阅读,uni.UNI001CBA1,http://www.bgwxc.com/module/article/article.php?tid=5&aid=4http://www.bgwxc.com/module/article/article.php?tid=5&aid=4,success
阅读神器,图书阅读,com.jie.bookreader,http://baby.dadawh.com:1807/read.html,success
学力星球,图书阅读,cc.xlstar.xuelistar,https://m.xlstar.cc/agreement?article_type=7,success
咚漫漫画,图书阅读,com.naver.linewebtoon.cn,https://www.dongmanmanhua.cn/terms#privacyPolicy,success
丝路神韵,图书阅读,com.hcyt.slverve,http://silkroad.yxwhkj.cn/h5/aggrement2,success
三联中读,图书阅读,com.sanlian.zhongdu,http://ny.zdline.cn/mobile/mobile_app/userPrivacyRules.html,success
七读免费小说,图书阅读,com.dj.sevenRead,https://dj.palmestore.com/fe3/zybook/other/statement/privacy_v5_qidu.html,success
咪咕阅读-免费小说,图书阅读,com.ophone.reader.ui,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=204001,success
连尚读书极速版,图书阅读,com.wifi.reader.lite,https://readact.zhulang.com/static/read/i/policy_lite.html,success
连尚读书女生版,图书阅读,com.wifi.reader.girl,https://readact.zhulang.com/static/read/i/policy_girl.html,success
皮皮漫画,图书阅读,cc.mh.pipi,https://www.pipimanhua.cc/privacy.html,success
全本小说TXT免费阅读器,图书阅读,com.qbreader.www,http://119.45.176.116:59980/yinsi.html,success
番薯免费小说,图书阅读,com.hk.reader,https://g21.manmeng168.com/v1/android/client/h5/privacy_policy,success
靠谱读书,图书阅读,com.ikaopu.future,https://future.ikeepstudy.com/store/yszc.html,success
番薯小说,图书阅读,com.mantec.fsn,https://ggs.manmeng168.com/v1/client/h5/android/privacy_policy,success
连尚读书,图书阅读,com.wifi.reader,https://readact.zhulang.com/static/read/i/policy_080830.html,success
连尚免费读书,图书阅读,com.wifi.reader.free,https://readact.zhulang.com/static/read/i/policy_080925_m.html,success
视网么AR,图书阅读,com.pathprint.chat,https://retinar.cn/m/article/5e0462c87796d9006ae40861,success
会读小说,图书阅读,com.twocloo.huiread,https://api-hr.2cloo.com/privacy.html?device_type=android,success
饭团追书,图书阅读,com.ushaqi.fantuan,https://h5.zhuishushenqi.com/agreement/public-user-aggrement.html?cn=%E9%A5%AD%E5%9B%A2%E8%BF%BD%E4%B9%A6&t=1622186152326&version=17&platform=android&packageName=com.ushaqi.fantuan2&userid=yk_bff9fb702d0f4f69057cahttps://h5.zhuishushenqi.com/agreement/public-user-aggrement.html?cn=%E9%A5%AD%E5%9B%A2%E8%BF%BD%E4%B9%A6&t=1622186152326&version=17&platform=android&packageName=com.ushaqi.fantuan2&userid=yk_bff9fb702d0f4f69057ca,success
西瓜小说,图书阅读,com.dianzhong.xgxs,https://privacy.wcread.cn/agreement/index.html?pname=com.dianzhong.xgxs,success
畅想阅读,图书阅读,com.rtbook.book,https://www.cxstar.com/apprivacy/privacyApp.html,success
知音漫客,图书阅读,cn.zymk.comic,https://static.321mh.com/html/h5/index.html?id=6,success
新华读佳,图书阅读,com.xhsd.ebook,https://help.xhsd.com/pub/articles/detail?id=132&categoryIds=49,success
漫画台,图书阅读,com.comic.manhuatai,https://static.321mh.com/html/h5/index.html?id=62,success
被窝读书,图书阅读,com.wxreader.com,http://open-v43.beiwo-manhua.com/site/privacy-policy,success
必看免费小说,图书阅读,com.lwby.breader.ad,https://increase.ibreader.com/BKH5-bk_free_privacy_agreement.html,success
坏坏猫小说,图书阅读,com.read.hhm,https://xstread.com/privacyPolicy_Android.html,success
动听新疆,图书阅读,com.hcyt.xjlisten,http://app.yxwhkj.cn/h5/aggrement2,success
笔趣阁,图书阅读,com.bqg.ddnoverl,https://yingyongduoduo.bj.bcebos.com/biquge_privacy.html?n=笔趣阁&gs=深圳市应用多多视讯科技有限公司&qq=2032019292,success
阅友免费小说,图书阅读,com.yueyou.adreader,https://cdn.p.yueyouxs.com/static/ys/zhubao.html,success
风读小说极速版,图书阅读,com.read.winderjsb,http://oss.smallfeiyu.cn/z9OOqf68XW59GaUFzcWBL26rE228.html,success
多看阅读-海量小说免费,图书阅读,com.duokan.reader,https://privacy.mi.com/duokan/zh_CN/,success
快看全本免费小说,图书阅读,com.bgcm.qr,https://short.goldenad.net/346032cc3b62,success
万象小说,图书阅读,com.shikongyuedu.skydreader,https://page.21skcy.com/site/privacy-policy?id=1,success
豆花阅读,图书阅读,com.douhuayuedu.douhua,https://api.douhuawenxue.com/journal/detail?id=793,success
IT之家,图书阅读,com.ruanmei.ithome,https://dat.ruanmei.com/ithome/privacy/privacy.html,success
连尚免费读书,图书阅读,com.wifi.reader.free,https://readact.zhulang.com/static/read/i/policy_080925_m.html,success
忙豆听书,图书阅读,com.p609915198.fwb,https://md.liaoliaoy.com/private.html,success
热门小说阅读,图书阅读,com.jinri.millnovel,http://h5b.wandu.cn/h5?tid=78362C21,success
简知,图书阅读,com.jz.jzkjapp,https://h5-dsh.jianzhikeji.com/page/richText/preview.html?id=4,success
豆瓣阅读,图书阅读,com.douban.book.reader,https://read.douban.com/privacy,success
汇头条,图书阅读,cn.huixin.toutiao,http://ht.hui-toutiao.top/H5/rules.html,success
句读,图书阅读,tech.caicheng.judourili,https://judouapp.com/privacy_agreement.html,success
稀饭免费小说,图书阅读,com.xifan.reader,https://www.xfreader.com/agreement/user_private.html,success
连城读书,图书阅读,com.nine.NovelReader,http://h5.lc1001.com/h5_html/userprivacy.html,success
红豆免费小说,图书阅读,me.hongdou.reader,http://qb0.hongdouyuedu.com/cms_files/static_resources/wwa1/ystk.html?v1,success
多看阅读-海量小说免费,图书阅读,com.duokan.reader,https://privacy.mi.com/duokan/zh_CN/,success
阅友免费小说,图书阅读,com.yueyou.adreader,https://cdn.p.yueyouxs.com/static/ys/zhubao.html,success
萝卜小说,图书阅读,luoboxiaoshuo.read,https://vipinit.tieren8.com/apps/confs1/carrot/xieyi/privacy_protocol.html,success
笔趣阁净版免费小说,图书阅读,com.fjwuqir.vnamq,https://lc-gluttony.s3.amazonaws.com/Vq44TywmEviK/uYJwPIBzRYRKzGuzHYlCBsPtcr3bM6RG/%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96.html,success
易次元,图书阅读,com.netease.a13.avg,http://gb.corp.163.com/gb/legal.html,success
钛空时间,图书阅读,com.tmtpost.learning,https://m.tiko.club/privacy,success
朗读大师,图书阅读,com.youinputmeread,https://readmaster.langdudashi.com/privacy_policy.html,success
点众阅读,图书阅读,com.dianzhong.reader,https://privacy.wcread.cn/agreement/index.html?pname=com.dianzhong.reader,success
看漫（原看漫画）,图书阅读,com.wbxm.icartoon,https://static.321mh.com/html/h5/index.html?id=71,success
书奇免费小说,图书阅读,com.example.booklassfreenovel,http://www.qdle.cn/privacy.html,success
万能阅读器,图书阅读,cn.adfast.tzz,http://aliyunoss.duodutek.com/236Ta2T3oq.html,success
百灵创作,图书阅读,com.abailing.write,https://api.abailing.com/static/privacy.html,success
倾读免费小说,图书阅读,com.chaozh.xincao.haoyue,https://ah2.ireader.com/fe3/zybook/other/statement/privacyagreement_qingdu.html,success
读乐星空,图书阅读,com.sdt.dlxk,https://apicn.dlxk.com/privacy ,success
十点读书,图书阅读,com.sdiread.kt.ktandroid,https://kt.looklook.cn/privacy,success
连尚读书极速版,图书阅读,com.wifi.reader.lite,https://readact.zhulang.com/static/read/i/policy_lite.html,success
连尚读书女生版,图书阅读,com.wifi.reader.girl,https://readact.zhulang.com/static/read/i/policy_girl.html,success
万象小说,图书阅读,com.shikongyuedu.skydreader,https://page.21skcy.com/site/privacy-policy?id=1,success
豆花阅读,图书阅读,com.douhuayuedu.douhua,https://api.douhuawenxue.com/journal/detail?id=793,success
IT之家,图书阅读,com.ruanmei.ithome,https://dat.ruanmei.com/ithome/privacy/privacy.html,success
连尚免费读书,图书阅读,com.wifi.reader.free,https://readact.zhulang.com/static/read/i/policy_080925_m.html,success
忙豆听书,图书阅读,com.p609915198.fwb,https://md.liaoliaoy.com/private.html,success
热门小说阅读,图书阅读,com.jinri.millnovel,http://h5b.wandu.cn/h5?tid=78362C21,success
简知,图书阅读,com.jz.jzkjapp,https://h5-dsh.jianzhikeji.com/page/richText/preview.html?id=4,success
豆瓣阅读,图书阅读,com.douban.book.reader,https://read.douban.com/privacy,success
汇头条,图书阅读,cn.huixin.toutiao,http://ht.hui-toutiao.top/H5/rules.html,success
句读,图书阅读,tech.caicheng.judourili,https://judouapp.com/privacy_agreement.html,success
稀饭免费小说,图书阅读,com.xifan.reader,https://www.xfreader.com/agreement/user_private.html,success
连城读书,图书阅读,com.nine.NovelReader,http://h5.lc1001.com/h5_html/userprivacy.html,success
红豆免费小说,图书阅读,me.hongdou.reader,http://qb0.hongdouyuedu.com/cms_files/static_resources/wwa1/ystk.html?v1,success
多看阅读-海量小说免费,图书阅读,com.duokan.reader,https://privacy.mi.com/duokan/zh_CN/,success
阅友免费小说,图书阅读,com.yueyou.adreader,https://cdn.p.yueyouxs.com/static/ys/zhubao.html,success
萝卜小说,图书阅读,luoboxiaoshuo.read,https://vipinit.tieren8.com/apps/confs1/carrot/xieyi/privacy_protocol.html,success
笔趣阁净版免费小说,图书阅读,com.fjwuqir.vnamq,https://lc-gluttony.s3.amazonaws.com/Vq44TywmEviK/uYJwPIBzRYRKzGuzHYlCBsPtcr3bM6RG/%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96.html,success
易次元,图书阅读,com.netease.a13.avg,http://gb.corp.163.com/gb/legal.html,success
钛空时间,图书阅读,com.tmtpost.learning,https://m.tiko.club/privacy,success
朗读大师,图书阅读,com.youinputmeread,https://readmaster.langdudashi.com/privacy_policy.html,success
点众阅读,图书阅读,com.dianzhong.reader,https://privacy.wcread.cn/agreement/index.html?pname=com.dianzhong.reader,success
看漫（原看漫画）,图书阅读,com.wbxm.icartoon,https://static.321mh.com/html/h5/index.html?id=71,success
书奇免费小说,图书阅读,com.example.booklassfreenovel,http://www.qdle.cn/privacy.html,success
万能阅读器,图书阅读,cn.adfast.tzz,http://aliyunoss.duodutek.com/236Ta2T3oq.html,success
百灵创作,图书阅读,com.abailing.write,https://api.abailing.com/static/privacy.html,success
倾读免费小说,图书阅读,com.chaozh.xincao.haoyue,https://ah2.ireader.com/fe3/zybook/other/statement/privacyagreement_qingdu.html,success
读乐星空,图书阅读,com.sdt.dlxk,https://apicn.dlxk.com/privacy ,success
十点读书,图书阅读,com.sdiread.kt.ktandroid,https://kt.looklook.cn/privacy,success
连尚读书极速版,图书阅读,com.wifi.reader.lite,https://readact.zhulang.com/static/read/i/policy_lite.html,success
连尚读书女生版,图书阅读,com.wifi.reader.girl,https://readact.zhulang.com/static/read/i/policy_girl.html,success
番薯小说,图书阅读,com.mantec.fsn,https://ggs.manmeng168.com/v1/client/h5/android/privacy_policy,success
七读免费小说,图书阅读,com.dj.sevenRead,https://dj.palmestore.com/fe3/zybook/other/statement/privacy_v5_qidu.html,success
萌娘百科,图书阅读,org.moegirl.moegirlview,https://app.moegirl.org.cn/privacy/index.html,success
