ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
中华少年说,娱乐消遣,com.zwznetwork.juvenilesays,https://zaowuapp.com/juvenilesays/userfiles/static-html/privacy_policy.html,success
我爱电玩,娱乐消遣,com.wadwyxzy.app,https://egg-machine.telecomsevice.com/app/protocol/woaidianwan/protocol.html?privacy=1,success
每日占卜,娱乐消遣,com.zsxf.feelingtestmaster,http://47.90.28.148:8090/app/kjszzsxf/yszc.html,success
致力起名取名软件,娱乐消遣,com.kejiqiming.shuimobaobo,http://www.labczk.com/dsqm-agreement.html,success
掌上荣耀,娱乐消遣,com.zsry.zsry,http://egg-machine.telecomsevice.com/app/protocol/zhangshangrongyao/protocol.html?privacy=1,success
萌我变声器,娱乐消遣,com.tian.voicechangerpro,https://voice.i7play.com/xieyi-pri.html,success
千游,娱乐消遣,com.example.xiaobing.qianyou,https://m.xbyx77.com/nqy_privacy,success
扎堆儿,娱乐消遣,com.zd.zhaduier,https://zhadui.jujuba2021.com/index.php/index/zc.html,success
社恐快跑,娱乐消遣,com.soical.yaoyao,http://ossfile.pangbaoapp.com/a29cb046-e5fd-4869-b50d-381e470b027c_f_1179052776.html,success
小决定-大转盘万能钥匙,娱乐消遣,com.mygc.xjdxxp,https://www.tiantianyouhuiquan.com/html/yszc/xjd/yszc.html,success
739游戏,娱乐消遣,xiaobingyouxi.bjkyzh.miguyouxixmxm,https://m.xbyx77.com/qsj_privacy,success
MBIT职业性格测试专家,娱乐消遣,com.csd.mbtixinli.and,https://doc.360qnw.com/web/#/19,success
电话变声器,娱乐消遣,cn.sqcat.voicechanger,http://www.weilaihongtech.cn/privacy-biansheng.htm,success
咪咕快游,娱乐消遣,cn.emagsoftware.gamehall,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=206026,success
娃娃多,娱乐消遣,com.telecomsevice.wawaduo,https://egg-machine.telecomsevice.com/app/protocol/wawaduo/protocol.html?privacy=1,success
我的自传,娱乐消遣,com.zzkj.zpzz,https://h5.zizhuankeji.com/html/privacyAgreement.html,success
角色对话生成器,娱乐消遣,com.jinshengyuan.chatlike,https://chatlike.jinshengyuan.co/source/plugin/jnpar_discuzapi/appneed/privacy.html,success
暴走P图,娱乐消遣,a.baozouptu,https://blog.csdn.net/hn_lgc/article/details/100146856,success
宝宝起名好运,娱乐消遣,com.aokj.bbqmb,http://aokj.top/user/privacy,success
橡子星座,娱乐消遣,com.xiaodao.aboutstar,http://astro.smallsword.cn/www/apps/agreement/privacy_xinzuo_android.html,success
爱吾宝盒,娱乐消遣,com.magic.mcsxl,https://short.ss.bscstorage.com/private/d9cfba42a525.html,success
无忧心理测试,娱乐消遣,com.csd.wuyouxinli.and,https://doc.360qnw.com/web/#/28,success
起名取名大师,娱乐消遣,com.qicode.namechild,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
酷签签名设计,娱乐消遣,com.qimacode.signmaster,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
火电屏幕触激,娱乐消遣,com.mandg.funny.firescreen,https://www.mandgtech.cn/firescreen_privacy_cn/,success
趣味萌宠,娱乐消遣,life.desktop.pet,http://cdn.file.yongxinshuo.com/94d6083f-acdf-4e69-854d-833eb10b4a46_f_xiaomi.html,success
特牛变声器-百变趣味语音包,娱乐消遣,com.befun.tnchangesound,https://befun-h5.2019bf.top/singleAgreement/inflexion/privacy_policy.html,success
糗事百科,娱乐消遣,qsbk.app,http://about.qiushibaike.com/law/privacy.html,success
舞立方,娱乐消遣,com.shenghuayule.dcbase,https://dancewebdemo.shenghuayule.com/dance/#/pages/privacy,success
租号玩专业版,娱乐消遣,com.dofun.zhw.pro,http://www.zuhaowan.com/Appv2/help/privacy,success
中华少年说,娱乐消遣,com.zwznetwork.juvenilesays,https://zaowuapp.com/juvenilesays/userfiles/static-html/privacy_policy.html,success
我爱电玩,娱乐消遣,com.wadwyxzy.app,https://egg-machine.telecomsevice.com/app/protocol/woaidianwan/protocol.html?privacy=1,success
安卓变声器,娱乐消遣,com.mediabox.voicechanger,http://www.droidger.com/privacy-policy.html,success
星座Home,娱乐消遣,com.astro90.android,https://astroh5.nohichat.com/#/daymark,success
上升星座,娱乐消遣,com.bgls.tarotcard,https://privacy.biggerlens.cn/app/privacy?name=bglstaluopai&os=android&language=zh&channelNo=xiaomi,success
点点爱生活,娱乐消遣,com.yzsh58.app.diandian,http://kanleme.com/dd-protocol.html,success
埋堆堆,娱乐消遣,com.tvbc.maiduidui,https://mp.mddmcn.com/useragreement,success
对口型视频配音大师,娱乐消遣,com.xxl.dubbing,http://dubbing.aimumu.com/policy.html,success
书香之城,娱乐消遣,com.example.dudao,https://zaowushaonian.com:9090/bookscity/userfiles/static-html/privacy_policy.html,success
全民刷刷,娱乐消遣,com.xstoness.android.qmshua,http://cdn.channel.45xie.com/game/website/quanminshuashua/privacy.html,success
锦鲤来了,娱乐消遣,dog.egg.koiiscoming,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=204013001,success
答题多宝,娱乐消遣,com.datiduobao,http://datiduobao.jinlinle.com/privacy,success
猫狗宠物翻译器,娱乐消遣,com.pet.notes,http://ijj-bestkids-web.oss-cn-shanghai.aliyuncs.com/android-static/app-build/com.pet.notes/com.pet.notes-2.html,success
乐萌抓娃娃,娱乐消遣,com.loovee.fastwawa,https://ksm.loovee.com/protocol/index?app=kuaishou,success
聚宝八字,娱乐消遣,com.jubaovip.dream,https://zxqm.jubaovip.com/portal/index/cesuan_privacy,success
万能魔音变声器,娱乐消遣,com.magicandroid.server.ctsaudio,https://bj-zlb.oss-cn-beijing.aliyuncs.com/static_html/mybs/privacy_policy.html,success
C维,娱乐消遣,com.ciwei.dianjing,https://www.civedu.com/privacy_policy.html,success
星座运势大全,娱乐消遣,net.xingfuxingzuo.android,http://aliyun.imxingyou.com/zxf/m/20xieyi/xingfuxingzuoprivate.html,success
变声器软件,娱乐消遣,com.xinmang.voicechanger,https://www.camoryapps.com/moreapps/privacy_policy/voicechangers/policy_xiaomi_cn.html,success
花花填色书,娱乐消遣,com.kingdom.painttwo,http://s.file.shanghaijycom.com/2505b634-be4a-4e12-83c4-28bdb5c0d096_f_-979806777.html,success
365小时光,娱乐消遣,com.hesh.five,http://www.zzly99.com/m/user/privacy-365xsg.html,success
爱游戏,娱乐消遣,com.aiyouxi.ayx,https://paperairplanefly.github.io/docs/privacy_files/ayx/xiaomi/privacy.html,success
快游帝,娱乐消遣,com.miyang.kuaiyoudi,http://www.kyoudi.com/PrivacyPolicy.html,success
刷圈兔,娱乐消遣,com.zb.project,http://qf.52jietu.com/a/about/privacy.html,success
香肠派对涂鸦,娱乐消遣,com.qingc.kids.colorbook,http://www.qingchusoft.com/privacy.html,success
万能变声器大师软件,娱乐消遣,aed.bsqy.cl,https://short.ss.bscstorage.com/private/6aee24240ed5.html,success
天天你知道,娱乐消遣,net.yunshi360.ttnzd,https://ttnzd.cn/pages/privacy/privacy,success
pet动物语言翻译器,娱乐消遣,com.catdog.app,https://privacy.biggerlens.cn/app/privacy?name=ymcwfyq&os=android&language=zh&channelNo=xiaomi,success
内个段仔,娱乐消遣,duanzi.android.ly.clp.neigeduanzi,http://clply.cn/common/settings/neigeduanzai/privacy-agreement.html,success
游戏变声,娱乐消遣,cn.islake.bsq,http://www.lslake.cn/456e9275-e39a-4f5d-b7df-12282b9e92cb.html,success
萌爪联盟,娱乐消遣,com.leyi.agentclient,https://jwwm.loovee.com/protocol/detail?app=haojialianmeneg&os=all&type=1,success
魔镜颜值测试,娱乐消遣,com.magiclffree.beauty,http://www.thanktech.cn/privacy-mjyzcs.html,success
每日占卜,娱乐消遣,com.zsxf.feelingtestmaster,http://47.90.28.148:8090/app/kjszzsxf/yszc.html,success
致力起名取名软件,娱乐消遣,com.kejiqiming.shuimobaobo,http://www.labczk.com/dsqm-agreement.html,success
掌上荣耀,娱乐消遣,com.zsry.zsry,http://egg-machine.telecomsevice.com/app/protocol/zhangshangrongyao/protocol.html?privacy=1,success
萌我变声器,娱乐消遣,com.tian.voicechangerpro,https://voice.i7play.com/xieyi-pri.html,success
千游,娱乐消遣,com.example.xiaobing.qianyou,https://m.xbyx77.com/nqy_privacy,success
扎堆儿,娱乐消遣,com.zd.zhaduier,https://zhadui.jujuba2021.com/index.php/index/zc.html,success
社恐快跑,娱乐消遣,com.soical.yaoyao,http://ossfile.pangbaoapp.com/a29cb046-e5fd-4869-b50d-381e470b027c_f_1179052776.html,success
小决定-大转盘万能钥匙,娱乐消遣,com.mygc.xjdxxp,https://www.tiantianyouhuiquan.com/html/yszc/xjd/yszc.html,success
739游戏,娱乐消遣,xiaobingyouxi.bjkyzh.miguyouxixmxm,https://m.xbyx77.com/qsj_privacy,success
MBIT职业性格测试专家,娱乐消遣,com.csd.mbtixinli.and,https://doc.360qnw.com/web/#/19,success
电话变声器,娱乐消遣,cn.sqcat.voicechanger,http://www.weilaihongtech.cn/privacy-biansheng.htm,success
咪咕快游,娱乐消遣,cn.emagsoftware.gamehall,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=206026,success
娃娃多,娱乐消遣,com.telecomsevice.wawaduo,https://egg-machine.telecomsevice.com/app/protocol/wawaduo/protocol.html?privacy=1,success
我的自传,娱乐消遣,com.zzkj.zpzz,https://h5.zizhuankeji.com/html/privacyAgreement.html,success
角色对话生成器,娱乐消遣,com.jinshengyuan.chatlike,https://chatlike.jinshengyuan.co/source/plugin/jnpar_discuzapi/appneed/privacy.html,success
暴走P图,娱乐消遣,a.baozouptu,https://blog.csdn.net/hn_lgc/article/details/100146856,success
宝宝起名好运,娱乐消遣,com.aokj.bbqmb,http://aokj.top/user/privacy,success
橡子星座,娱乐消遣,com.xiaodao.aboutstar,http://astro.smallsword.cn/www/apps/agreement/privacy_xinzuo_android.html,success
爱吾宝盒,娱乐消遣,com.magic.mcsxl,https://short.ss.bscstorage.com/private/d9cfba42a525.html,success
无忧心理测试,娱乐消遣,com.csd.wuyouxinli.and,https://doc.360qnw.com/web/#/28,success
起名取名大师,娱乐消遣,com.qicode.namechild,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
酷签签名设计,娱乐消遣,com.qimacode.signmaster,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
火电屏幕触激,娱乐消遣,com.mandg.funny.firescreen,https://www.mandgtech.cn/firescreen_privacy_cn/,success
趣味萌宠,娱乐消遣,life.desktop.pet,http://cdn.file.yongxinshuo.com/94d6083f-acdf-4e69-854d-833eb10b4a46_f_xiaomi.html,success
特牛变声器-百变趣味语音包,娱乐消遣,com.befun.tnchangesound,https://befun-h5.2019bf.top/singleAgreement/inflexion/privacy_policy.html,success
糗事百科,娱乐消遣,qsbk.app,http://about.qiushibaike.com/law/privacy.html,success
舞立方,娱乐消遣,com.shenghuayule.dcbase,https://dancewebdemo.shenghuayule.com/dance/#/pages/privacy,success
租号玩专业版,娱乐消遣,com.dofun.zhw.pro,http://www.zuhaowan.com/Appv2/help/privacy,success
中华少年说,娱乐消遣,com.zwznetwork.juvenilesays,https://zaowuapp.com/juvenilesays/userfiles/static-html/privacy_policy.html,success
我爱电玩,娱乐消遣,com.wadwyxzy.app,https://egg-machine.telecomsevice.com/app/protocol/woaidianwan/protocol.html?privacy=1,success
每日占卜,娱乐消遣,com.zsxf.feelingtestmaster,http://47.90.28.148:8090/app/kjszzsxf/yszc.html,success
致力起名取名软件,娱乐消遣,com.kejiqiming.shuimobaobo,http://www.labczk.com/dsqm-agreement.html,success
掌上荣耀,娱乐消遣,com.zsry.zsry,http://egg-machine.telecomsevice.com/app/protocol/zhangshangrongyao/protocol.html?privacy=1,success
萌我变声器,娱乐消遣,com.tian.voicechangerpro,https://voice.i7play.com/xieyi-pri.html,success
千游,娱乐消遣,com.example.xiaobing.qianyou,https://m.xbyx77.com/nqy_privacy,success
扎堆儿,娱乐消遣,com.zd.zhaduier,https://zhadui.jujuba2021.com/index.php/index/zc.html,success
社恐快跑,娱乐消遣,com.soical.yaoyao,http://ossfile.pangbaoapp.com/a29cb046-e5fd-4869-b50d-381e470b027c_f_1179052776.html,success
小决定-大转盘万能钥匙,娱乐消遣,com.mygc.xjdxxp,https://www.tiantianyouhuiquan.com/html/yszc/xjd/yszc.html,success
739游戏,娱乐消遣,xiaobingyouxi.bjkyzh.miguyouxixmxm,https://m.xbyx77.com/qsj_privacy,success
MBIT职业性格测试专家,娱乐消遣,com.csd.mbtixinli.and,https://doc.360qnw.com/web/#/19,success
电话变声器,娱乐消遣,cn.sqcat.voicechanger,http://www.weilaihongtech.cn/privacy-biansheng.htm,success
咪咕快游,娱乐消遣,cn.emagsoftware.gamehall,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=206026,success
娃娃多,娱乐消遣,com.telecomsevice.wawaduo,https://egg-machine.telecomsevice.com/app/protocol/wawaduo/protocol.html?privacy=1,success
我的自传,娱乐消遣,com.zzkj.zpzz,https://h5.zizhuankeji.com/html/privacyAgreement.html,success
角色对话生成器,娱乐消遣,com.jinshengyuan.chatlike,https://chatlike.jinshengyuan.co/source/plugin/jnpar_discuzapi/appneed/privacy.html,success
暴走P图,娱乐消遣,a.baozouptu,https://blog.csdn.net/hn_lgc/article/details/100146856,success
宝宝起名好运,娱乐消遣,com.aokj.bbqmb,http://aokj.top/user/privacy,success
橡子星座,娱乐消遣,com.xiaodao.aboutstar,http://astro.smallsword.cn/www/apps/agreement/privacy_xinzuo_android.html,success
爱吾宝盒,娱乐消遣,com.magic.mcsxl,https://short.ss.bscstorage.com/private/d9cfba42a525.html,success
无忧心理测试,娱乐消遣,com.csd.wuyouxinli.and,https://doc.360qnw.com/web/#/28,success
起名取名大师,娱乐消遣,com.qicode.namechild,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
酷签签名设计,娱乐消遣,com.qimacode.signmaster,https://www.artsignpro.com/web/policy/?download=false&header_footer=false,success
火电屏幕触激,娱乐消遣,com.mandg.funny.firescreen,https://www.mandgtech.cn/firescreen_privacy_cn/,success
趣味萌宠,娱乐消遣,life.desktop.pet,http://cdn.file.yongxinshuo.com/94d6083f-acdf-4e69-854d-833eb10b4a46_f_xiaomi.html,success
特牛变声器-百变趣味语音包,娱乐消遣,com.befun.tnchangesound,https://befun-h5.2019bf.top/singleAgreement/inflexion/privacy_policy.html,success
糗事百科,娱乐消遣,qsbk.app,http://about.qiushibaike.com/law/privacy.html,success
舞立方,娱乐消遣,com.shenghuayule.dcbase,https://dancewebdemo.shenghuayule.com/dance/#/pages/privacy,success
租号玩专业版,娱乐消遣,com.dofun.zhw.pro,http://www.zuhaowan.com/Appv2/help/privacy,success
中华少年说,娱乐消遣,com.zwznetwork.juvenilesays,https://zaowuapp.com/juvenilesays/userfiles/static-html/privacy_policy.html,success
我爱电玩,娱乐消遣,com.wadwyxzy.app,https://egg-machine.telecomsevice.com/app/protocol/woaidianwan/protocol.html?privacy=1,success
安卓变声器,娱乐消遣,com.mediabox.voicechanger,http://www.droidger.com/privacy-policy.html,success
星座Home,娱乐消遣,com.astro90.android,https://astroh5.nohichat.com/#/daymark,success
上升星座,娱乐消遣,com.bgls.tarotcard,https://privacy.biggerlens.cn/app/privacy?name=bglstaluopai&os=android&language=zh&channelNo=xiaomi,success
点点爱生活,娱乐消遣,com.yzsh58.app.diandian,http://kanleme.com/dd-protocol.html,success
埋堆堆,娱乐消遣,com.tvbc.maiduidui,https://mp.mddmcn.com/useragreement,success
对口型视频配音大师,娱乐消遣,com.xxl.dubbing,http://dubbing.aimumu.com/policy.html,success
书香之城,娱乐消遣,com.example.dudao,https://zaowushaonian.com:9090/bookscity/userfiles/static-html/privacy_policy.html,success
全民刷刷,娱乐消遣,com.xstoness.android.qmshua,http://cdn.channel.45xie.com/game/website/quanminshuashua/privacy.html,success
锦鲤来了,娱乐消遣,dog.egg.koiiscoming,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=204013001,success
答题多宝,娱乐消遣,com.datiduobao,http://datiduobao.jinlinle.com/privacy,success
猫狗宠物翻译器,娱乐消遣,com.pet.notes,http://ijj-bestkids-web.oss-cn-shanghai.aliyuncs.com/android-static/app-build/com.pet.notes/com.pet.notes-2.html,success
乐萌抓娃娃,娱乐消遣,com.loovee.fastwawa,https://ksm.loovee.com/protocol/index?app=kuaishou,success
聚宝八字,娱乐消遣,com.jubaovip.dream,https://zxqm.jubaovip.com/portal/index/cesuan_privacy,success
万能魔音变声器,娱乐消遣,com.magicandroid.server.ctsaudio,https://bj-zlb.oss-cn-beijing.aliyuncs.com/static_html/mybs/privacy_policy.html,success
C维,娱乐消遣,com.ciwei.dianjing,https://www.civedu.com/privacy_policy.html,success
星座运势大全,娱乐消遣,net.xingfuxingzuo.android,http://aliyun.imxingyou.com/zxf/m/20xieyi/xingfuxingzuoprivate.html,success
变声器软件,娱乐消遣,com.xinmang.voicechanger,https://www.camoryapps.com/moreapps/privacy_policy/voicechangers/policy_xiaomi_cn.html,success
花花填色书,娱乐消遣,com.kingdom.painttwo,http://s.file.shanghaijycom.com/2505b634-be4a-4e12-83c4-28bdb5c0d096_f_-979806777.html,success
365小时光,娱乐消遣,com.hesh.five,http://www.zzly99.com/m/user/privacy-365xsg.html,success
爱游戏,娱乐消遣,com.aiyouxi.ayx,https://paperairplanefly.github.io/docs/privacy_files/ayx/xiaomi/privacy.html,success
快游帝,娱乐消遣,com.miyang.kuaiyoudi,http://www.kyoudi.com/PrivacyPolicy.html,success
刷圈兔,娱乐消遣,com.zb.project,http://qf.52jietu.com/a/about/privacy.html,success
香肠派对涂鸦,娱乐消遣,com.qingc.kids.colorbook,http://www.qingchusoft.com/privacy.html,success
万能变声器大师软件,娱乐消遣,aed.bsqy.cl,https://short.ss.bscstorage.com/private/6aee24240ed5.html,success
天天你知道,娱乐消遣,net.yunshi360.ttnzd,https://ttnzd.cn/pages/privacy/privacy,success
pet动物语言翻译器,娱乐消遣,com.catdog.app,https://privacy.biggerlens.cn/app/privacy?name=ymcwfyq&os=android&language=zh&channelNo=xiaomi,success
内个段仔,娱乐消遣,duanzi.android.ly.clp.neigeduanzi,http://clply.cn/common/settings/neigeduanzai/privacy-agreement.html,success
游戏变声,娱乐消遣,cn.islake.bsq,http://www.lslake.cn/456e9275-e39a-4f5d-b7df-12282b9e92cb.html,success
萌爪联盟,娱乐消遣,com.leyi.agentclient,https://jwwm.loovee.com/protocol/detail?app=haojialianmeneg&os=all&type=1,success
魔镜颜值测试,娱乐消遣,com.magiclffree.beauty,http://www.thanktech.cn/privacy-mjyzcs.html,success
i钓鱼,娱乐消遣,com.eshumo.dyapp,https://www.eshumo.com/dyapp-privacy.html,success
角色对话生成器,娱乐消遣,com.jinshengyuan.chatlike,https://chatlike.jinshengyuan.co/source/plugin/jnpar_discuzapi/appneed/privacy.html,success
特牛变声器-百变趣味语音包,娱乐消遣,com.befun.tnchangesound,https://befun-h5.2019bf.top/singleAgreement/inflexion/privacy_policy.html,success
南瓜科学,娱乐消遣,com.fenbi.sci,https://ytk.yuanfudao.com/ape-web-page/11989,success
喜刷刷,娱乐消遣,com.happy.brush,http://h5.depthmatrix.top/?package_name=com.happy.brush,success
内个段仔,娱乐消遣,duanzi.android.ly.clp.neigeduanzi,http://clply.cn/common/settings/neigeduanzai/privacy-agreement.html,success
紫微取象派,娱乐消遣,com.ziweishuyuan.ziwei,https://www.ziweishuyuan.com/privacy.html,success
变声器软件,娱乐消遣,com.xinmang.voicechanger,https://www.camoryapps.com/moreapps/privacy_policy/voicechangers/policy_xiaomi_cn.html,success
测谎仪,娱乐消遣,com.shining.lietest,http://itwonder.cn/sjm/yinsizc_cehuang.html,success
社恐快跑,娱乐消遣,com.soical.yaoyao,http://ossfile.pangbaoapp.com/a29cb046-e5fd-4869-b50d-381e470b027c_f_1179052776.html,success
橡子星座,娱乐消遣,com.xiaodao.aboutstar,http://astro.smallsword.cn/www/apps/agreement/privacy_xinzuo_android.html,success
宠物猫狗翻译器,娱乐消遣,com.tongliang.catanddog2,http://www.tongliang1987.xyz/indexcatanddog.html,success
点点爱生活,娱乐消遣,com.yzsh58.app.diandian,http://kanleme.com/dd-protocol.html,success
蜘蛛体育,娱乐消遣,com.tipsred.zzty,http://www.zhizhusports.com/gw/site/art/info/53.html,success
租号玩专业版,娱乐消遣,com.dofun.zhw.pro,http://www.zuhaowan.com/Appv2/help/privacy,success
好刷,娱乐消遣,com.kmxstone.android.haoshua,http://cdn.channel.45xie.com/game/website/haoshua/privacy.html,success
游戏变声器,娱乐消遣,com.ideack.changevoice,https://www.ideack.com/VoiceChange.html,success
叮叮抓娃娃,娱乐消遣,com.loovee.wawaji,https://wwjm.loovee.com/protocol/detail?app=dd&os=all&type=1,success
乐刷刷,娱乐消遣,com.smallvideo.joyousvideo,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=1090101,success
掌上道聚城,娱乐消遣,com.tencent.djcity,https://app.daoju.qq.com/privacy_guide.html,success
宝宝起名好运,娱乐消遣,com.aokj.bbqmb,http://aokj.top/user/privacy,success
上升星座,娱乐消遣,com.bgls.tarotcard,https://privacy.biggerlens.cn/app/privacy?name=bglstaluopai&os=android&language=zh&channelNo=xiaomi,success
文墨天机,娱乐消遣,air.com.ziwei001.zwmobilenui,https://www.ziwei001.com/legal/privacy.html,success
星座每日运势,娱乐消遣,com.weilaihong.xingzuo,http://www.weilaihongtech.cn/4ab897d3-bdbf-4204-9170-580946d080d2.html,success
变声器变声吧,娱乐消遣,com.szy.gamemorphvox,http://survey.szsszykj.com/api/Protocol/detail?id=17 ,success
塔兮 - 娱乐生活秀,娱乐消遣,com.towerx,https://towerxi.com/privacy.html,success
星座Home,娱乐消遣,com.astro90.android,https://astroh5.nohichat.com/#/daymark,success
锦鲤来了,娱乐消遣,dog.egg.koiiscoming,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=204013001,success
potato,娱乐消遣,com.ygh.habit,http://yinyekj.xyz/potato.html,success
739游戏,娱乐消遣,xiaobingyouxi.bjkyzh.miguyouxixmxm,https://m.xbyx77.com/qsj_privacy,success
i钓鱼,娱乐消遣,com.eshumo.dyapp,https://www.eshumo.com/dyapp-privacy.html,success
角色对话生成器,娱乐消遣,com.jinshengyuan.chatlike,https://chatlike.jinshengyuan.co/source/plugin/jnpar_discuzapi/appneed/privacy.html,success
特牛变声器-百变趣味语音包,娱乐消遣,com.befun.tnchangesound,https://befun-h5.2019bf.top/singleAgreement/inflexion/privacy_policy.html,success
南瓜科学,娱乐消遣,com.fenbi.sci,https://ytk.yuanfudao.com/ape-web-page/11989,success
喜刷刷,娱乐消遣,com.happy.brush,http://h5.depthmatrix.top/?package_name=com.happy.brush,success
内个段仔,娱乐消遣,duanzi.android.ly.clp.neigeduanzi,http://clply.cn/common/settings/neigeduanzai/privacy-agreement.html,success
紫微取象派,娱乐消遣,com.ziweishuyuan.ziwei,https://www.ziweishuyuan.com/privacy.html,success
变声器软件,娱乐消遣,com.xinmang.voicechanger,https://www.camoryapps.com/moreapps/privacy_policy/voicechangers/policy_xiaomi_cn.html,success
测谎仪,娱乐消遣,com.shining.lietest,http://itwonder.cn/sjm/yinsizc_cehuang.html,success
社恐快跑,娱乐消遣,com.soical.yaoyao,http://ossfile.pangbaoapp.com/a29cb046-e5fd-4869-b50d-381e470b027c_f_1179052776.html,success
橡子星座,娱乐消遣,com.xiaodao.aboutstar,http://astro.smallsword.cn/www/apps/agreement/privacy_xinzuo_android.html,success
宠物猫狗翻译器,娱乐消遣,com.tongliang.catanddog2,http://www.tongliang1987.xyz/indexcatanddog.html,success
点点爱生活,娱乐消遣,com.yzsh58.app.diandian,http://kanleme.com/dd-protocol.html,success
蜘蛛体育,娱乐消遣,com.tipsred.zzty,http://www.zhizhusports.com/gw/site/art/info/53.html,success
租号玩专业版,娱乐消遣,com.dofun.zhw.pro,http://www.zuhaowan.com/Appv2/help/privacy,success
好刷,娱乐消遣,com.kmxstone.android.haoshua,http://cdn.channel.45xie.com/game/website/haoshua/privacy.html,success
游戏变声器,娱乐消遣,com.ideack.changevoice,https://www.ideack.com/VoiceChange.html,success
叮叮抓娃娃,娱乐消遣,com.loovee.wawaji,https://wwjm.loovee.com/protocol/detail?app=dd&os=all&type=1,success
乐刷刷,娱乐消遣,com.smallvideo.joyousvideo,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=1090101,success
