ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
谜圈剧本杀,聊天社交,com.jdcw.trendplay,http://www.quyanyu.cn/pages/document/protocol/protocol?type=3,success
美篇,聊天社交,com.lanjingren.ivwen,https://www.meipian.cn/29vb1v8v,success
王者营地,聊天社交,com.tencent.gamehelper.smoba,https://privacy.qq.com/,success
Soul,聊天社交,cn.soulapp.android,https://app.soulapp.cn/webview/#/privacy,success
扩圈,聊天社交,com.yijietc.kuoquan,http://www.ikuoquan.com/disclaimer_yt.html?other=user&_at=3,success
论否,聊天社交,tech.nani.www.nani,https://www.nani.tech/static/secret.html,success
觅兔,聊天社交,com.meetm.meet,http://www.meetors.com/userAgreement.html,success
游民星空-游戏玩家必备App,聊天社交,com.gamersky,https://app.gamersky.com/user/tos/privacy_v1.6.html?20220208,success
甜音,聊天社交,com.tianyin.voice.live,https://static.tianyincp.com/h5/spa/xieyi/ysxy.html,success
觅聊,聊天社交,com.llc.www.llcroom,https://quliao.mixue.shop/appview/PrivacyAgreement_xiaomi.html,success
倾刻直播,聊天社交,com.hzxingge.live,http://www.hzxge.com/h5/#/privacy,success
心对婚恋- 单身相亲征婚交友软件,聊天社交,com.xinduikeji.love,http://fe.xindui520.com/html2/#/privacy,success
猪易通,聊天社交,com.lty.zhuyitong,https://bbs.zhue.com.cn/source/plugin/zywx/rpc/template/privacy.htm,success
滴墨社区,聊天社交,cool.domo.community.android,https://www.domo.cool/agreements/privacy.html,success
同城欢遇,聊天社交,com.tianxing.kchat,https://m.toolove.net/Protocol?type=2,success
缘来相亲,聊天社交,com.cheeyfun.play,https://webapp.ourydc.cn/st/app/faq/userPrivacy.html?name=%E7%BC%98%E6%9D%A5,success
LOFTER,聊天社交,com.lofter.android,http://www.lofter.com/agreement?op=privacyPolicy,success
依对,聊天社交,com.xqkj.yiduivip,https://ios.yiduivip.com/Wechat/PrivacyPolicy/,success
结爱树,聊天社交,com.love_tree.app,https://www.jieaishu.com/agreement/userPrivacy.html,success
莆仙网莆房网,聊天社交,com.ptfdc,https://www.0594.com/html/about/private/,success
岁岁-解忧杂货铺,聊天社交,com.iflytek.time.emotion,http://suisui666.cn/privacy.html,success
探陌漂流瓶,聊天社交,com.tanyu.jsb,https://atanyu.com/vest_bag/bzfk_tm/privacy_policy.html,success
蕉香,聊天社交,com.nnew.lian,https://xy.wanyuyue.top/agreement?appId=com.nnew.lian&type=privacy,success
小亲生活,聊天社交,com.xinliandui.xiaoqinshenghuo,http://www.xinliandui.com/index.php/Home-List-Xy-pid-90-ty-173.html,success
面具舞会,聊天社交,org.yxdomainname.MIAN,https://www.mianjuim.com/mj/,success
龙蕴喀左,聊天社交,com.lykz.longyunkazuo,http://b.21chance.com/wweb_8/privacy.html?accid=1200,success
tinder,聊天社交,com.tm.match,https://shimo.im/docs/rp3OVBLd45F7QpAm/read,success
聊天宝典-小情话,聊天社交,com.tianxuan.app,http://vipl.demaoapp.com/protocol/info/344143595192485,success
啫哩,聊天社交,com.ly.sweetpark,https://h5.xiangcaohuyu.com/agreement/sweet/privacy_rule.html,success
心动日记,聊天社交,com.kangyue.xindongriji.android,https://couple.qinglvdingwei.cn/html/privacy_agreement.html,success
缘圈,聊天社交,com.meme.yuanquan,http://www.2339.com/mobile/notice/10307,success
甜觅,聊天社交,com.dotc.tianmi,https://activity.tiannai.vip/#/privacyAgreement,success
秘聊附近视频交友,聊天社交,com.ailiao.yuehui,http://www.guoganhuyu.com/public/protocol/miliaoprivacy.html,success
微篇,聊天社交,com.vv51.vpian,https://p.51vv.com/wx/m/aboutme/protocol_private.html,success
心颜,聊天社交,com.netease.xinyan,https://h5.wave.163.com/m/at/6242b62e97858faed8802f1e,success
对玩,聊天社交,com.yyhd.happywolf,https://h5.thlrs.com/inline/settings/privacy/index.html,success
无线荆州,聊天社交,com.jingzhou,http://share.jztvxmt.com/wap/download/private,success
馋味坊,聊天社交,com.anonymous.jxyp,https://kdocs.cn/l/covrTXb8R1ja,success
黄瓜视频交友,聊天社交,com.xy.huanggua,https://www.hfxinyilive.com/app/hgspsq/privacy/index.html,success
寻花,聊天社交,com.tm.xunhuan,https://shimo.im/docs/gO3ox0ngVMID7zqD/ ,success
必壹爱,聊天社交,com.biyiai.app,https://www.biyiai.com/m/about.php?t=pyclause,success
唔哩星球-二次元聊天交友,聊天社交,com.guji.loveparty,http://h5.guji-inc.com/agreement,success
十点聊天-社交聊天软件,聊天社交,com.bingo.yeliao,http://www.yeliaovip.com/protocol.html,success
同娱 - 同屏娱乐同屏一起聊,聊天社交,com.ivideohome.synchfun,https://www.ivideohome.com/common/tp-privacy-mobile,success
飞鸽博客,聊天社交,com.feige.com,https://feigeblog.com/web/home/rule_private,success
COCO电音,聊天社交,com.zqb.cocoradio,https://cocodown.junzhi169.com/front/privacyPolicy/policy.html,success
爱约会-附近约陌生交友,聊天社交,com.chunhua.tcmy,https://xiuqiu.qiujiaoyou.net/h5/static/agreement/private/private-agreement.html?companyNameZh=5YyX5Lqs5LmZ5pyq5paH6L6+56eR5oqA5pyJ6ZmQ5YWs5Y+4&appNameZh=54ix57qm5Lya&,success
V聊,聊天社交,com.vliao.vchat,http://sp69.xiaomi.vliao12.com:8668/html/privacy.html,success
缘宝,聊天社交,com.bysun.android,http://www.yuanbaohurry.cn/private.html,success
可话,聊天社交,com.app.tideswing,https://www.tideswing.fun/privacy-policy,success
扩列漂流瓶,聊天社交,dream.com.piao,https://riceball.zhuangb123.com/meet-yszc,success
PicoPico-在线恋爱主题乐园,聊天社交,com.xintiaotime.yoy,https://api.picopi.cn/h5/app/privacy.html,success
派派,聊天社交,com.ifreetalk.ftalk,https://www.17paipai.cn/privacy.html,success
对缘同城版,聊天社交,com.lingxi.city,https://activity.me.inke.cn/770,success
墩墩星球,聊天社交,cn.beiyin,https://guifan.91w8.cn/Privacy-beiyin.html,success
牵寻,聊天社交,com.mostone.gochat,https://www.92qianxun.com/agreement/3,success
在吗,聊天社交,com.zaimashopvbnm.good,http://zaima.meiyue.co/api/page/index/id/3,success
邦豪体育,聊天社交,com.qyc.wxl.bangforum,https://banghao.59156.cn/app/document/yinshi,success
贝克街推理学院,聊天社交,net.tuilixy.app,http://www.tuilixy.net/topic/privacy,success
鱼耳直播-高颜值游戏直播平台,聊天社交,com.yangle.xiaoyuzhou,https://web.xxqapp.cn/pandora/352,success
谜圈剧本杀,聊天社交,com.jdcw.trendplay,http://www.quyanyu.cn/pages/document/protocol/protocol?type=3,success
美篇,聊天社交,com.lanjingren.ivwen,https://www.meipian.cn/29vb1v8v,success
王者营地,聊天社交,com.tencent.gamehelper.smoba,https://privacy.qq.com/,success
微篇,聊天社交,com.vv51.vpian,https://p.51vv.com/wx/m/aboutme/protocol_private.html,success
心颜,聊天社交,com.netease.xinyan,https://h5.wave.163.com/m/at/6242b62e97858faed8802f1e,success
对玩,聊天社交,com.yyhd.happywolf,https://h5.thlrs.com/inline/settings/privacy/index.html,success
无线荆州,聊天社交,com.jingzhou,http://share.jztvxmt.com/wap/download/private,success
馋味坊,聊天社交,com.anonymous.jxyp,https://kdocs.cn/l/covrTXb8R1ja,success
黄瓜视频交友,聊天社交,com.xy.huanggua,https://www.hfxinyilive.com/app/hgspsq/privacy/index.html,success
寻花,聊天社交,com.tm.xunhuan,https://shimo.im/docs/gO3ox0ngVMID7zqD/ ,success
必壹爱,聊天社交,com.biyiai.app,https://www.biyiai.com/m/about.php?t=pyclause,success
唔哩星球-二次元聊天交友,聊天社交,com.guji.loveparty,http://h5.guji-inc.com/agreement,success
十点聊天-社交聊天软件,聊天社交,com.bingo.yeliao,http://www.yeliaovip.com/protocol.html,success
同娱 - 同屏娱乐同屏一起聊,聊天社交,com.ivideohome.synchfun,https://www.ivideohome.com/common/tp-privacy-mobile,success
飞鸽博客,聊天社交,com.feige.com,https://feigeblog.com/web/home/rule_private,success
COCO电音,聊天社交,com.zqb.cocoradio,https://cocodown.junzhi169.com/front/privacyPolicy/policy.html,success
爱约会-附近约陌生交友,聊天社交,com.chunhua.tcmy,https://xiuqiu.qiujiaoyou.net/h5/static/agreement/private/private-agreement.html?companyNameZh=5YyX5Lqs5LmZ5pyq5paH6L6+56eR5oqA5pyJ6ZmQ5YWs5Y+4&appNameZh=54ix57qm5Lya&,success
V聊,聊天社交,com.vliao.vchat,http://sp69.xiaomi.vliao12.com:8668/html/privacy.html,success
缘宝,聊天社交,com.bysun.android,http://www.yuanbaohurry.cn/private.html,success
可话,聊天社交,com.app.tideswing,https://www.tideswing.fun/privacy-policy,success
扩列漂流瓶,聊天社交,dream.com.piao,https://riceball.zhuangb123.com/meet-yszc,success
PicoPico-在线恋爱主题乐园,聊天社交,com.xintiaotime.yoy,https://api.picopi.cn/h5/app/privacy.html,success
派派,聊天社交,com.ifreetalk.ftalk,https://www.17paipai.cn/privacy.html,success
对缘同城版,聊天社交,com.lingxi.city,https://activity.me.inke.cn/770,success
墩墩星球,聊天社交,cn.beiyin,https://guifan.91w8.cn/Privacy-beiyin.html,success
牵寻,聊天社交,com.mostone.gochat,https://www.92qianxun.com/agreement/3,success
在吗,聊天社交,com.zaimashopvbnm.good,http://zaima.meiyue.co/api/page/index/id/3,success
邦豪体育,聊天社交,com.qyc.wxl.bangforum,https://banghao.59156.cn/app/document/yinshi,success
贝克街推理学院,聊天社交,net.tuilixy.app,http://www.tuilixy.net/topic/privacy,success
鱼耳直播-高颜值游戏直播平台,聊天社交,com.yangle.xiaoyuzhou,https://web.xxqapp.cn/pandora/352,success
谜圈剧本杀,聊天社交,com.jdcw.trendplay,http://www.quyanyu.cn/pages/document/protocol/protocol?type=3,success
美篇,聊天社交,com.lanjingren.ivwen,https://www.meipian.cn/29vb1v8v,success
王者营地,聊天社交,com.tencent.gamehelper.smoba,https://privacy.qq.com/,success
Soul,聊天社交,cn.soulapp.android,https://app.soulapp.cn/webview/#/privacy,success
扩圈,聊天社交,com.yijietc.kuoquan,http://www.ikuoquan.com/disclaimer_yt.html?other=user&_at=3,success
论否,聊天社交,tech.nani.www.nani,https://www.nani.tech/static/secret.html,success
觅兔,聊天社交,com.meetm.meet,http://www.meetors.com/userAgreement.html,success
游民星空-游戏玩家必备App,聊天社交,com.gamersky,https://app.gamersky.com/user/tos/privacy_v1.6.html?20220208,success
甜音,聊天社交,com.tianyin.voice.live,https://static.tianyincp.com/h5/spa/xieyi/ysxy.html,success
觅聊,聊天社交,com.llc.www.llcroom,https://quliao.mixue.shop/appview/PrivacyAgreement_xiaomi.html,success
倾刻直播,聊天社交,com.hzxingge.live,http://www.hzxge.com/h5/#/privacy,success
心对婚恋- 单身相亲征婚交友软件,聊天社交,com.xinduikeji.love,http://fe.xindui520.com/html2/#/privacy,success
猪易通,聊天社交,com.lty.zhuyitong,https://bbs.zhue.com.cn/source/plugin/zywx/rpc/template/privacy.htm,success
滴墨社区,聊天社交,cool.domo.community.android,https://www.domo.cool/agreements/privacy.html,success
同城欢遇,聊天社交,com.tianxing.kchat,https://m.toolove.net/Protocol?type=2,success
缘来相亲,聊天社交,com.cheeyfun.play,https://webapp.ourydc.cn/st/app/faq/userPrivacy.html?name=%E7%BC%98%E6%9D%A5,success
LOFTER,聊天社交,com.lofter.android,http://www.lofter.com/agreement?op=privacyPolicy,success
依对,聊天社交,com.xqkj.yiduivip,https://ios.yiduivip.com/Wechat/PrivacyPolicy/,success
结爱树,聊天社交,com.love_tree.app,https://www.jieaishu.com/agreement/userPrivacy.html,success
莆仙网莆房网,聊天社交,com.ptfdc,https://www.0594.com/html/about/private/,success
岁岁-解忧杂货铺,聊天社交,com.iflytek.time.emotion,http://suisui666.cn/privacy.html,success
探陌漂流瓶,聊天社交,com.tanyu.jsb,https://atanyu.com/vest_bag/bzfk_tm/privacy_policy.html,success
蕉香,聊天社交,com.nnew.lian,https://xy.wanyuyue.top/agreement?appId=com.nnew.lian&type=privacy,success
小亲生活,聊天社交,com.xinliandui.xiaoqinshenghuo,http://www.xinliandui.com/index.php/Home-List-Xy-pid-90-ty-173.html,success
面具舞会,聊天社交,org.yxdomainname.MIAN,https://www.mianjuim.com/mj/,success
龙蕴喀左,聊天社交,com.lykz.longyunkazuo,http://b.21chance.com/wweb_8/privacy.html?accid=1200,success
tinder,聊天社交,com.tm.match,https://shimo.im/docs/rp3OVBLd45F7QpAm/read,success
聊天宝典-小情话,聊天社交,com.tianxuan.app,http://vipl.demaoapp.com/protocol/info/344143595192485,success
啫哩,聊天社交,com.ly.sweetpark,https://h5.xiangcaohuyu.com/agreement/sweet/privacy_rule.html,success
心动日记,聊天社交,com.kangyue.xindongriji.android,https://couple.qinglvdingwei.cn/html/privacy_agreement.html,success
缘圈,聊天社交,com.meme.yuanquan,http://www.2339.com/mobile/notice/10307,success
甜觅,聊天社交,com.dotc.tianmi,https://activity.tiannai.vip/#/privacyAgreement,success
秘聊附近视频交友,聊天社交,com.ailiao.yuehui,http://www.guoganhuyu.com/public/protocol/miliaoprivacy.html,success
最美遇见,聊天社交,com.laiwanyt.laiwanyt,https://lw-huahao.lw0591.com/ythtml/agreement/privacy_zm.html,success
择TA-同城交友附近语音聊天,聊天社交,com.wponline.zetar,http://www.zetarapp.cn/privacyPage.html,success
开黑语音-语音游戏开黑平台,聊天社交,cn.setmomo.mm,https://webapp.ourydc.cn/st/app/faq/privacyPolicy.html?name=%E5%BC%80%E9%BB%91%E8%AF%AD%E9%9F%B3&from=reg&projectId=mm&channelId=YBB_update,success
DoDo - 森友圈 血染钟楼社区,聊天社交,com.dodolive.app,https://static.imdodo.com/static_vue/animal_cross-privacy-policy.html,success
安果相亲,聊天社交,com.anguomob.love,https://doc.anguomob.com/web/#/8?page_id=65,success
Feelike,聊天社交,com.lianzhizhou.feelike,https://www.lianzhizhou.com/privacy_policy.html,success
红豆佳缘,聊天社交,com.red.bean,http://www.hongdou.art/yszz.pdf,success
知寻,聊天社交,io.dcloud.H5894B970,https://app.mubi.mobi/share/#/pages/mine/privacy?type=2,success
网易大神,聊天社交,com.netease.gl,https://m.ds.163.com/p/builtin/policy/privacy,success
缘点相亲,聊天社交,com.yuandianxiangqin.phonelive,http://www.920900.com/appapi/page/detail?id=1,success
有缘网,聊天社交,com.youyuan.yyhl,http://youyue.hongxxq.com/html/privacy-policy_yb_youyuan.html,success
麦芽语音,聊天社交,com.maiya.room.app,http://api.maimai00.com/static/my_secret_protocol.html,success
完美世界电竞,聊天社交,com.pwrd.steam.esports,https://news.wmpvp.com/privacy.html,success
闪令,聊天社交,com.ifitU.Vmuse,https://www.vmuse.fun/privacy/,success
回家儿,聊天社交,com.gtgy.countryn,https://h5-test.gutingguyou.com/#/appView?type=3,success
红线相亲,聊天社交,com.youyue.hx,http://youyue.yobolove.com/html/privacy-policy_yb_hongxian.html,success
以陌语音-听歌听故事聊天聊CP,聊天社交,com.dadu.yimo,https://h.chinaesport.com/agreement/privacyProtectionProtocol.html,success
铛铛,聊天社交,com.aladdin.dangdang,http://app.im-dangdang.com/ddweb/dd/privacy,success
红线交友,聊天社交,com.youyue.hxjy,https://youyue.hongxxq.com/html/privacy-policy_yb_hxjy.html,success
扩列漂流瓶,聊天社交,dream.com.piao,https://riceball.zhuangb123.com/meet-yszc,success
论否,聊天社交,tech.nani.www.nani,https://www.nani.tech/static/secret.html,success
牵手,聊天社交,com.tantan.x,https://h5.qianshouapp.cn/privacy_android.html,success
宇宙奶茶馆-原甜味陪伴,聊天社交,com.sj.sweet,https://peibanimg.tuoshuiapp.com/html/%E5%AE%87%E5%AE%99%E5%A5%B6%E8%8C%B6%E9%A6%86%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96211217.html,success
希壤,聊天社交,com.baidu.xirang,https://xirang-app.baidu.com/xr/?id=2#/xirang/s/privacy,success
声甜语音,聊天社交,com.nextstreet.sweetsound,https://muaapi.gebijie88.cn/web/shengtian/privacy,success
小陪伴语音-声音交友,聊天社交,com.lizhi.heiye,https://www.lizhilive.com/static/rule/privacy.html,success
趣咪约玩,聊天社交,com.sonar.qumi,http://qumi.api.kupaiquan.com/api/v1/article/5	,success
"玩洽-附近高颜,在线等你",聊天社交,com.yyk.whenchat,https://privacy.midust.com/policy/privacy_policy/privacy_agreement_WC.html,success
她想,聊天社交,vip.shewants,https://tx.shewants.vip/Resources/html/privacyAgreement.html,success
小恩爱-情侣必备,聊天社交,com.xiaoenai.app,http://statics.xiaoenai.com/about_modify/privacy_policy.html,success
最美遇见,聊天社交,com.laiwanyt.laiwanyt,https://lw-huahao.lw0591.com/ythtml/agreement/privacy_zm.html,success
择TA-同城交友附近语音聊天,聊天社交,com.wponline.zetar,http://www.zetarapp.cn/privacyPage.html,success
开黑语音-语音游戏开黑平台,聊天社交,cn.setmomo.mm,https://webapp.ourydc.cn/st/app/faq/privacyPolicy.html?name=%E5%BC%80%E9%BB%91%E8%AF%AD%E9%9F%B3&from=reg&projectId=mm&channelId=YBB_update,success
DoDo - 森友圈 血染钟楼社区,聊天社交,com.dodolive.app,https://static.imdodo.com/static_vue/animal_cross-privacy-policy.html,success
安果相亲,聊天社交,com.anguomob.love,https://doc.anguomob.com/web/#/8?page_id=65,success
Feelike,聊天社交,com.lianzhizhou.feelike,https://www.lianzhizhou.com/privacy_policy.html,success
红豆佳缘,聊天社交,com.red.bean,http://www.hongdou.art/yszz.pdf,success
知寻,聊天社交,io.dcloud.H5894B970,https://app.mubi.mobi/share/#/pages/mine/privacy?type=2,success
网易大神,聊天社交,com.netease.gl,https://m.ds.163.com/p/builtin/policy/privacy,success
缘点相亲,聊天社交,com.yuandianxiangqin.phonelive,http://www.920900.com/appapi/page/detail?id=1,success
有缘网,聊天社交,com.youyuan.yyhl,http://youyue.hongxxq.com/html/privacy-policy_yb_youyuan.html,success
麦芽语音,聊天社交,com.maiya.room.app,http://api.maimai00.com/static/my_secret_protocol.html,success
完美世界电竞,聊天社交,com.pwrd.steam.esports,https://news.wmpvp.com/privacy.html,success
闪令,聊天社交,com.ifitU.Vmuse,https://www.vmuse.fun/privacy/,success
回家儿,聊天社交,com.gtgy.countryn,https://h5-test.gutingguyou.com/#/appView?type=3,success
红线相亲,聊天社交,com.youyue.hx,http://youyue.yobolove.com/html/privacy-policy_yb_hongxian.html,success
以陌语音-听歌听故事聊天聊CP,聊天社交,com.dadu.yimo,https://h.chinaesport.com/agreement/privacyProtectionProtocol.html,success
铛铛,聊天社交,com.aladdin.dangdang,http://app.im-dangdang.com/ddweb/dd/privacy,success
红线交友,聊天社交,com.youyue.hxjy,https://youyue.hongxxq.com/html/privacy-policy_yb_hxjy.html,success
扩列漂流瓶,聊天社交,dream.com.piao,https://riceball.zhuangb123.com/meet-yszc,success
论否,聊天社交,tech.nani.www.nani,https://www.nani.tech/static/secret.html,success
牵手,聊天社交,com.tantan.x,https://h5.qianshouapp.cn/privacy_android.html,success
宇宙奶茶馆-原甜味陪伴,聊天社交,com.sj.sweet,https://peibanimg.tuoshuiapp.com/html/%E5%AE%87%E5%AE%99%E5%A5%B6%E8%8C%B6%E9%A6%86%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96211217.html,success
希壤,聊天社交,com.baidu.xirang,https://xirang-app.baidu.com/xr/?id=2#/xirang/s/privacy,success
声甜语音,聊天社交,com.nextstreet.sweetsound,https://muaapi.gebijie88.cn/web/shengtian/privacy,success
小陪伴语音-声音交友,聊天社交,com.lizhi.heiye,https://www.lizhilive.com/static/rule/privacy.html,success
趣咪约玩,聊天社交,com.sonar.qumi,http://qumi.api.kupaiquan.com/api/v1/article/5	,success
"玩洽-附近高颜,在线等你",聊天社交,com.yyk.whenchat,https://privacy.midust.com/policy/privacy_policy/privacy_agreement_WC.html,success
她想,聊天社交,vip.shewants,https://tx.shewants.vip/Resources/html/privacyAgreement.html,success
小恩爱-情侣必备,聊天社交,com.xiaoenai.app,http://statics.xiaoenai.com/about_modify/privacy_policy.html,success
艺术头条-雅昌带你看艺术展览,聊天社交,com.artron.toutiao,https://artexpress.artron.net/wap/privacy,success
纸球,聊天社交,com.wemomo.zhiqiu,http://zhiqiu.wandernovel.com/genz/static/privacy,success
Solo游戏,聊天社交,com.wise.solo,http://wise-dev.bidangjia.com/dist/agreement/1,success
花吱-语音恋爱交友,聊天社交,com.huayin.hualian,https://h.hualiantv.com/agreement/privacy.html,success
香色闺阁-免费小说,聊天社交,xiaoshuo.yuedu.app,https://wtb.wanyoa.com/privacysc?lang=&tune=BOAASO060&app=190,success
络绎科学,聊天社交,com.luoyi.science,https://web.loyisci.com/#/privacy,success
正和岛,聊天社交,com.zhisland.android.blog,http://mp.zhisland.com/fe/router/privacy,success
附近人爱聊天,聊天社交,com.heehoo.fjalt,https://api.heehoo.cn/protocol/privacy_policy.php?clientId=com.heehoo.fjalt&channel=xiaomi,success
Flag,聊天社交,com.qk.flag,https://web.hzjiyo.com/qklive/flagapp/qk_protocol/yinsi.html,success
套路直播,聊天社交,com.wuhui.taolu,http://www.shuyuanapp.com/taoluzhibo/taoluzhibo_app_privacy.html,success
觅兔,聊天社交,com.meetm.meet,http://www.meetors.com/userAgreement.html,success
画吧,聊天社交,com.haowan.huabar,http://www.haowanlab.com/agreement2.html,success
心跳海龟汤,聊天社交,com.xintiaoapp.hgt,https://m.madouvip.com/privacy/index.html,success
贝贝星球,聊天社交,com.beibei.xinyue,https://api.x-yue.cn/rule/privacy/index.html,success
宠物王国,聊天社交,com.onepet.petkingdom,https://file.onepetmall.com/app/privacy.html,success
非凡精英-都市婚恋交友软件,聊天社交,com.feifan.love,https://api.prod.feifanjingying.com/agree/4,success
Soul,聊天社交,cn.soulapp.android,https://app.soulapp.cn/webview/#/privacy,success
