ApplicationName,Category,DetailPage,PrivacyPolicyLink,State
BOC,金融理财,com.boc.bocsoft.bocmbovsa.buss,https://ap.ebs.bankofchina.com/OceanVue/AppMarketPriPolicy/index.html#/country?_locale=zh_CN,success
众安保险,金融理财,com.zhongan.insurance,https://static.zhongan.com/website/mobile/dm-h5/privacy.html,success
合伙记账本,金融理财,com.hehuozhang.hehuojizhangben,https://hehuozhang.feixiabd.com/?a=yinsi,success
优逸花,金融理财,com.msxf.newzy,https://vayh.msxf.com/protocol/privacy_protocol ,success
浦发银行,金融理财,cn.com.spdb.mobilebank.per,https://www.spdb.com.cn/ebank_2403/personal_online_banking/202001/t20200108_398962.shtml,success
指南针基金,金融理财,com.compass.znzfund,https://fundportal.compass.cn/private_policy.html,success
爱股票,金融理财,com.aigupiao.ui,https://mobile.aigupiao.com/Agreement/privacyPolicy?is_zx=1,success
腾讯自选股-新客领现金,金融理财,com.tencent.portfolio,http://www.qq.com/privacy.htm,success
中欧财富,金融理财,com.qiangungun,https://galaxy.qiangungun.com/galaxy/share/privacyPolicy/android/main.html,success
嘉实理财嘉,金融理财,com.harvestfund2,https://static.jsfund.cn/lcj/zipfile/share/962de762bd90422aba515ba1a955d2c1/index.html,success
龙头股实战版,金融理财,com.caimi.ltg,https://ltgwww.integrity.com.cn/public/privacy-protocol.html,success
小店邦,金融理财,cn.shuhe.businessloan,https://lattestatic.lattebank.com/directsale/privacyProtection.html,success
恒泰金玉管家,金融理财,com.hexin.plat.android.HengtaiSecurity,https://www.cnht.com.cn/main/a/20210712/19481.shtml,success
申万期货开户交易,金融理财,com.sywgqh.openaccount,https://www.sywgqh.com.cn/upload/clause_kh.html,success
宝城期货开户云,金融理财,com.baochengkhy.pbmobile,https://www.bcqhgs.com/kfdetail.shtml#HQJYRJWT_749 ,success
和包,金融理财,com.cmcc.hebao,https://www.cmpay.com/info/wap/client/flow/rightsOfprivacy.html,success
苏宁金融,金融理财,com.suning.mobile.epa,https://respay.suning.com/epps-pps/person/agreement/privacyProtocol.html,success
女生记账,金融理财,com.missu.bill,http://conf.koudaionline.com/missu_privacy.htm,success
百事AA记账,金融理财,com.bestrie.aa,https://mp.weixin.qq.com/s/IikzdL2x6wVa8-KcxgxwuA,success
市值风云,金融理财,com.paiba.app000004,https://file.wogoo.com/app/agreement/privacy-android.html,success
约牛股票,金融理财,com.yueniu.finance,http://gw.51888.cn/static/megagame/privacyPolicy.html,success
股参谋,金融理财,com.jujing.ncm,http://www.jjzqtz.com/product/jzx/privacy.html,success
合利付,金融理财,com.helipay.hlf,https://helifu-static.helipay.com/s/agreement/5/10108350.html,success
借钱宝,金融理财,com.ruozhuo.jqb,https://h5.jingfan-inc.com/eros-smartlink/universalPage/protocol/?type=private&from=com.ruozhuo.jqb,success
短线王,金融理财,com.quchaogu.dxw,https://api.duishu.com/news/detail?atype=16&id=1268613&platform=dxw&res_type=html5,success
东亚前海悦涨,金融理财,com.hexin.plat.android.DongyaQHSecurity,https://yz.easec.com.cn:9582/data/dyqh_ysxy.html,success
新郑郑银村镇银行,金融理财,com.xinzheng.villagebank,https://mobile.dhcccloud.com.cn:9081/static/group1/M00/65/E9/ooYBAGAS2P-AACuvAAGwp4jwOjg41.html  ,success
喵喵记账,金融理财,com.youqi.miaomiao,https://meow-api.sxyj.net/app_privacy_policy.html,success
联行支付,金融理财,com.peony.easylife,https://user.ecpay.cn/ecm/ecm.service.broadcast.InformationService.html?method=privacy,success
360周转灵-贷款借钱,金融理财,com.qibu.zzloan,https://zzl.xjietiao.com/privacy.html,success
鲁班记账,金融理财,com.meiit.stockAssistant,https://stock.zpointo.com/stock_web/luban_stock_privacy.html,success
微博钱包-分期信用贷款借钱服务,金融理财,com.wj.wallet,https://jieqian.sc.weibo.com/xiaodai-ssr/contract/privacyAgreement?brandName=weiboqianbao,success
恒泰九点半,金融理财,com.hundsun.stockwinner.cnht,https://www.cnht.com.cn/main/a/20210712/19481.shtml,success
万得投顾终端,金融理财,windinfo.android.wfcpersonal,https://wx.wind.com.cn/pac-web/protocol/yszc.html,success
招商基金,金融理财,com.logansoft.zcbao,https://static.cmfchina.com/zqbh5/faqPrivacyProtocol.html,success
海证期货同花顺版,金融理财,com.shzqqh.thsqht,https://www.hicend.com.cn/h5/app_privacy,success
黔农云,金融理财,csii.com.qny,https://www.lofter.com/blog/as1234god,success
华泰证券行知,金融理财,com.htsc.instapp,https://inst.htsc.com/3g/others/agreement.htm?protocolType=privacy&ascription=1&showChange=0,success
天津农商银行,金融理财,com.csii.tiannongshang.mobilebank,http://www.trcbank.com.cn/2014/12-1/10080110715.html,success
有鸭记账,金融理财,com.wzf.keer,http://keer.iday.site/privacy.html,success
安心花,金融理财,com.axh.iegi,https://lixuncoding.github.io/ncsc.html,success
海豚股票,金融理财,com.ss.android.caijing.stock,http://financal-stock-web.snssdk.com/mc/user_agreement,success
世新助理,金融理财,com.shixinsoft.personalassistant,https://www.shixinsoft.com/pa/privacy-policy.htm,success
一木记账,金融理财,com.wangc.bill,https://www.yimuapp.com/doc/privacyPolicy.html,success
东方汇金,金融理财,com.dongfanghuijin.mhdxh,http://www.dfhjqh.com/Article/28.html,success
艾德一站通,金融理财,io.newtype.eddid.app,https://middleware-agreement-prod-public.oss-cn-shenzhen.aliyuncs.com/2020-09/22c9f52f-c2ff-435c-a302-7b1802201c13,success
华盛通,金融理财,com.huasheng.stock,https://www.hstong.com/about/privacy-policy,success
鲨鱼记账,金融理财,com.shark.jizhang,http://www.shayujizhang.com/about/privacy_a.html,success
天津银行,金融理财,com.csii.tianjin.mobilebank,https://www.bankoftianjin.com/enmbank/page/banking/tjbankprivacystatement.html,success
光大企业银行,金融理财,com.cebbank.entmb,http://static.cebbank.com/fileDir/subject/resource/qysjyh/privicy.html,success
招行企业银行,金融理财,com.cmb.ubank.UBUI,https://biz.mfb.cmbchina.com/CmbBank_MB/UI/Public/PrivacyPolicy.aspx,success
建信财险,金融理财,com.ccbpi.ccbpi,https://statics.ccbpi.com.cn/jxcxapp/app/privacyAgreement.html,success
三立期货,金融理财,com.hundsun.stockwinner.slqh,https://www.qsyqihuo.cn:5002/oss-api-app/test/privacy-policy.html,success
仓巴记账,金融理财,com.hqxd.cangbajizhang,http://api.scbjz.com/secret.html,success
烟行直销银行,金融理财,com.iss.dbank.yantai,https://ebank.yantaibank.net/image/816/cm/privacy_upload/8cb86a5fb96340728dba0a731768a586.pdf,success
花生记账,金融理财,com.anguomob.bookkeeping,https://doc.anguomob.com/web/#/8?page_id=260,success
合伙记账本,金融理财,com.hehuozhang.hehuojizhangben,https://hehuozhang.feixiabd.com/?a=yinsi,success
迅动股票,金融理财,com.xdstock.app.andriod.client,https://m.xdstock.com/mobile/appPrivacyPolicySCR.do ,success
掌上海银,金融理财,com.chyjr.customerplatform,https://wx.chyjr.com/hycps-cust-mobile/policy.html,success
签个条-借钱借条欠条,金融理财,com.qiangetiao,https://h5.qiangetiao.com/secret.html,success
我来数科-借钱贷款平台,金融理财,co.welab.wolaidai,https://japi.wolaidai.com/agreement/api/v1/getCreditReport?type=privacy_policy,success
保代通,金融理财,com.bdtbw.insurancenet,https://cdn.bdtbw.com/app/yszc.pdf,success
你我贷借款,金融理财,com.niwodai.universityloan,https://ka.longshangxiaodai.com/loans-mobile/event.do?method=tg&a=5820160000132187,success
和包,金融理财,com.cmcc.hebao,https://www.cmpay.com/info/wap/client/flow/rightsOfprivacy.html,success
马上金融,金融理财,com.msxf.loan,https://vayh.msxf.com/protocol/privacy_protocol,success
甘肃银行,金融理财,com.yitong.gansu.mobilebank,http://resource.gsbankchina.com/res/agreement/agreement-UserPrivacyProtocol.pdf,success
翼支付,金融理财,com.chinatelecom.bestpayclient,https://ctcdn.bestpay.cn/html/h5-page/ysxy/bestpay-privacy-policy.html,success
AiGe记账助手,金融理财,com.aweproject.app.dpabtwo,https://www.pengzhankj.top/nd.jsp?id=23,success
公募排排网-基金投资理财软件,金融理财,com.ppwfund.pub,https://m.ppwfund.com/protocol/privacy,success
随手记账,金融理财,com.yuanli.KeepingBook,http://rubbish.yuanlikj.cn/yszc/hw/yl/sbjz.html ,success
懒猫存钱,金融理财,com.vvbc.yyyt.bookkeeper,http://note.youdao.com/s/1LHA4l6L,success
玩股成金,金融理财,com.yumei.game.engine.ui.client,http://web.traderwin.com/privacy.html,success
兴川信用卡,金融理财,cn.com.scnxbank.mbank,http://img.scrcu.com/fileServer/files/image/pc/2020/12/22/1/goods/20201222124731906AIv9FXyu.png,success
工银e生活,金融理财,com.icbc.elife,https://m.icbc.com.cn/ICBC/%D0%C5%D3%C3%BF%A8/e%C9%FA%BB%EE/agreement_elife.htm,success
新疆银行手机银行,金融理财,com.xjbank.mbk,https://wx.xjbank.com/wxbank-web/page/pdfview/web/viewer.html?file=%2Fwxbank-web%2FriskAssess%2FonlinePDF.do%3Fdir%3Dfinance_prod%2Fxygs%26fileName%3Dxy1.pdf,success
雪球,金融理财,com.xueqiu.android,https://xueqiu.com/law/privacy,success
众安贷,金融理财,com.zaxd.loan,https://spare.zaxd.ink/yinsishengming,success
支付宝,金融理财,com.eg.android.AlipayGphone,https://render.alipay.com/p/c/k2cx0tg8,success
惠支付商户版,金融理财,com.scrcu.ebap.mer,http://img.scrcu.com/fileServer//files/media/pc/2020/12/08/1/goods/20201208141222989PZWUcIvS.pdf?n=四川省农村信用社惠支付商户版隐私政策V1.1.pdf&matching=下载,success
天津农商银行,金融理财,com.csii.tiannongshang.mobilebank,http://www.trcbank.com.cn/2014/12-1/10080110715.html,success
我要记账,金融理财,me.majiajie.bookkeeping,https://keepaccounts.cn/legal/privacy.html,success
投资大师,金融理财,com.jzsec.imaster,https://c.jzsec.com/sysstatic/getonepage?title=capp_privacy_v1.0,success
华宝手机证券,金融理财,com.hbscphone,https://www.cnhbstock.com/view/privacy.html,success
招商基金,金融理财,com.logansoft.zcbao,https://static.cmfchina.com/zqbh5/faqPrivacyProtocol.html,success
烟行直销银行,金融理财,com.iss.dbank.yantai,https://ebank.yantaibank.net/image/816/cm/privacy_upload/8cb86a5fb96340728dba0a731768a586.pdf,success
花生记账,金融理财,com.anguomob.bookkeeping,https://doc.anguomob.com/web/#/8?page_id=260,success
合伙记账本,金融理财,com.hehuozhang.hehuojizhangben,https://hehuozhang.feixiabd.com/?a=yinsi,success
迅动股票,金融理财,com.xdstock.app.andriod.client,https://m.xdstock.com/mobile/appPrivacyPolicySCR.do ,success
掌上海银,金融理财,com.chyjr.customerplatform,https://wx.chyjr.com/hycps-cust-mobile/policy.html,success
签个条-借钱借条欠条,金融理财,com.qiangetiao,https://h5.qiangetiao.com/secret.html,success
我来数科-借钱贷款平台,金融理财,co.welab.wolaidai,https://japi.wolaidai.com/agreement/api/v1/getCreditReport?type=privacy_policy,success
保代通,金融理财,com.bdtbw.insurancenet,https://cdn.bdtbw.com/app/yszc.pdf,success
你我贷借款,金融理财,com.niwodai.universityloan,https://ka.longshangxiaodai.com/loans-mobile/event.do?method=tg&a=5820160000132187,success
和包,金融理财,com.cmcc.hebao,https://www.cmpay.com/info/wap/client/flow/rightsOfprivacy.html,success
马上金融,金融理财,com.msxf.loan,https://vayh.msxf.com/protocol/privacy_protocol,success
甘肃银行,金融理财,com.yitong.gansu.mobilebank,http://resource.gsbankchina.com/res/agreement/agreement-UserPrivacyProtocol.pdf,success
翼支付,金融理财,com.chinatelecom.bestpayclient,https://ctcdn.bestpay.cn/html/h5-page/ysxy/bestpay-privacy-policy.html,success
AiGe记账助手,金融理财,com.aweproject.app.dpabtwo,https://www.pengzhankj.top/nd.jsp?id=23,success
公募排排网-基金投资理财软件,金融理财,com.ppwfund.pub,https://m.ppwfund.com/protocol/privacy,success
随手记账,金融理财,com.yuanli.KeepingBook,http://rubbish.yuanlikj.cn/yszc/hw/yl/sbjz.html ,success
懒猫存钱,金融理财,com.vvbc.yyyt.bookkeeper,http://note.youdao.com/s/1LHA4l6L,success
玩股成金,金融理财,com.yumei.game.engine.ui.client,http://web.traderwin.com/privacy.html,success
兴川信用卡,金融理财,cn.com.scnxbank.mbank,http://img.scrcu.com/fileServer/files/image/pc/2020/12/22/1/goods/20201222124731906AIv9FXyu.png,success
工银e生活,金融理财,com.icbc.elife,https://m.icbc.com.cn/ICBC/%D0%C5%D3%C3%BF%A8/e%C9%FA%BB%EE/agreement_elife.htm,success
新疆银行手机银行,金融理财,com.xjbank.mbk,https://wx.xjbank.com/wxbank-web/page/pdfview/web/viewer.html?file=%2Fwxbank-web%2FriskAssess%2FonlinePDF.do%3Fdir%3Dfinance_prod%2Fxygs%26fileName%3Dxy1.pdf,success
雪球,金融理财,com.xueqiu.android,https://xueqiu.com/law/privacy,success
众安贷,金融理财,com.zaxd.loan,https://spare.zaxd.ink/yinsishengming,success
支付宝,金融理财,com.eg.android.AlipayGphone,https://render.alipay.com/p/c/k2cx0tg8,success
惠支付商户版,金融理财,com.scrcu.ebap.mer,http://img.scrcu.com/fileServer//files/media/pc/2020/12/08/1/goods/20201208141222989PZWUcIvS.pdf?n=四川省农村信用社惠支付商户版隐私政策V1.1.pdf&matching=下载,success
天津农商银行,金融理财,com.csii.tiannongshang.mobilebank,http://www.trcbank.com.cn/2014/12-1/10080110715.html,success
我要记账,金融理财,me.majiajie.bookkeeping,https://keepaccounts.cn/legal/privacy.html,success
投资大师,金融理财,com.jzsec.imaster,https://c.jzsec.com/sysstatic/getonepage?title=capp_privacy_v1.0,success
华宝手机证券,金融理财,com.hbscphone,https://www.cnhbstock.com/view/privacy.html,success
招商基金,金融理财,com.logansoft.zcbao,https://static.cmfchina.com/zqbh5/faqPrivacyProtocol.html,success
轻便记账本安卓手机软件,金融理财,com.amtyc2.cocosandroid,https://www.pengzhankj.top/nd.jsp?id=45,success
中鑫金,金融理财,com.naratech.app.middlegolds,http://www.beijingzxj.com/privacy.html,success
兴业银行,金融理财,com.cib.cibmb,http://mobile.cib.com.cn/netbank/cn/aboutCIB/about/notice/other/20200113.html,success
正心谷资本,金融理财,com.loyal.m,https://m.loyalvalleycapital.com/cms/protocol/privacyService,success
郑州银行,金融理财,com.zzbank.pibp,https://pmbk.zzbank.cn/vueh5/zz_agreement/privacy_agreement.html,success
度小满理财,金融理财,com.baidu.finance,https://8.duxiaoman.com/content/app/wise_secretright.html,success
万洲金业-贵金属黄金投资平台,金融理财,com.wzg.company,https://app2.wzg.com:50010/?r=app/user_privacy&v=v1,success
极简记账,金融理财,com.luyun.simpleaccout,http://www.ludeqingyun.com/privacy.html,success
光大期货,金融理财,com.guangdaqihuo.mhdxh,https://www.ebfcn.net:8443/privacy.html,success
首创番茄财富-炒股,金融理财,com.thinkive.android.shouchuang_invest,https://sptt.sczq.com.cn:9804/xieyi/ysxy.html,success
丰收企业管家,金融理财,com.zjrc.cba,https://cba.zj96596.com/cba-gateway/CBA/fengshouPrivacyAgree.html,success
同花顺爱基金-基金理财,金融理财,com.hexin.android.bank,https://fund.10jqka.com.cn/ifundapp_app/public/m/help/FW-1481.html,success
Wind金融终端,金融理财,windinfo.android,https://t.wind.com.cn/Mob.WFT.Web/M/#/protocol/register/103,success
会选股,金融理财,com.baidao.silver,https://h5.chongnengjihua.com/common-protocal/protocol.html?appCode=com.baidao.silver&protocolCode=0&type=detail,success
呱呱财经,金融理财,com.guagua.finance,http://a.ggcj.com/app/android/words/index.html,success
三湘企业管家,金融理财,com.csxbank.enterprisecloud,https://css.csxbank.com/ecs-web/page/index-release.html#page/01/07/P010701.html,success
德讯证顾,金融理财,com.dexun.dxzqgw,https://www.dexunzhenggu.cn/html/declaration.html,success
持股帮,金融理财,com.wlstock.fund,https://hgk.wlstock.com/Html/PrivacyPolicy.html,success
长银消费金融,金融理财,cn.com.cycfc.cyxfjrapp,https://cap.cycfc.com:7318/maccs//html/privacy.html,success
洪泰财富,金融理财,com.hongtaiwealth.wealth,https://m.hongtaiwealth.com/htcf/privacyProtection,success
新财富,金融理财,cn.xcf,http://www.xcf.cn/s/aboutUs.html?about=4,success
东吴村镇银行,金融理财,com.suzhoubank.countybank,https://mobilebank.suzhoubank.com/mbank/pages/czyh_privacy.html,success
富滇银行,金融理财,com.fdbank.newmobile,https://ebank.fudian-bank.com/wxChannel/privatepolicy2022.html,success
汇添富现金宝,金融理财,com.htffund.mobile.ec.ui,https://static.99fund.com/mobile/agreement/privacy_policy_agreement.html,success
万和e阳指,金融理财,com.wanhesec.android,https://www.vanho.cn/whzq/mztk/YSZC.html,success
选股魔方,金融理财,com.bailing.investment,https://web.aiguzb.com/#/privacyagreement,success
桂银企业银行,金融理财,com.glyh.corporbank,https://www.guilinbank.com.cn/api-portal/page-home/article/10116028,success
众邦E企通,金融理财,com.zbank.emobile,http://img-test.z-bank.com:28080/zbbs/static/protocol/PrivacyProtocol.pdf,success
华融消费金融,金融理财,com.hrcfc.hrApp.custManager,https://hrweixin.hrcfc.com/hrwx/web/privacy,success
上甲-期货社区资讯,金融理财,com.shangjia.data,https://m.shangjia.com/protocol/privacy.html,success
