ApplicationName,Category,DetailPage,PrivacyPolicyLink
耽美小说大全,图书阅读,/details?id=com.mengjun.Novel_Vest,https://app.shubl.com/setting/privacypolicy/danmei_novel?date=20220209
息壤阅读,图书阅读,/details?id=com.readunion.ireader,https://h5.xrzww.com/privacy.html
淘小说-阅读赚钱,图书阅读,/details?id=com.martian.ttbook,https://ty.taoyuewenhua.net/privacy.html
精塾国学,图书阅读,/details?id=com.jingshu.guoxue,http://share.jingshuxueyuan.com/user_ys.html
扇贝阅读,图书阅读,/details?id=com.shanbay.news,https://media-zip1.baydn.com/op_pub_file/rsmccv/e411b73b6aa463d6c7d15345d33bae8f.7493c60033e3ffa753b47cb780829abb.html
钛空时间,图书阅读,/details?id=com.tmtpost.learning,https://m.tiko.club/privacy
豆花阅读,图书阅读,/details?id=com.douhuayuedu.douhua,https://api.douhuawenxue.com/journal/detail?id=793
布咕阅读-中长篇同人及原创小说,图书阅读,/details?id=uni.UNI001CBA1,http://www.bgwxc.com/module/article/article.php?tid=5&aid=4http://www.bgwxc.com/module/article/article.php?tid=5&aid=4
阅读神器,图书阅读,/details?id=com.jie.bookreader,http://baby.dadawh.com:1807/read.html
学力星球,图书阅读,/details?id=cc.xlstar.xuelistar,https://m.xlstar.cc/agreement?article_type=7
咚漫漫画,图书阅读,/details?id=com.naver.linewebtoon.cn,https://www.dongmanmanhua.cn/terms#privacyPolicy
快读笔趣阁免费小说,图书阅读,/details?id=com.dawenming.kbreader,https://www.suiwenyuedu.com/app/policy.html
懒人听书,图书阅读,/details?id=bubei.tingshu,https://m.lrts.me/h5/help/privacy_android
中国航天期刊平台,图书阅读,/details?id=com.wf.yuhang,http://www.zghtqk.com/SKY/js/phone/privacy.html
华为阅读,图书阅读,/details?id=com.huawei.hwireader,https://consumer.huawei.com/minisite/cloudservice/huaweireader/privacy-statement.htm?code=CN&language=zh_Hans_CN
全民小说-免费版,图书阅读,/details?id=com.duokan.free,https://www.duokan.com/c/free/privacy_v2
IT之家,图书阅读,/details?id=com.ruanmei.ithome,https://dat.ruanmei.com/ithome/privacy/privacy.html
新周刊-资讯阅读,图书阅读,/details?id=com.newsweekly.livepi,https://app.neweekly.com.cn/webm/app/privacy
请看书,图书阅读,/details?id=com.qingkanshu.qks,https://api.qingkanshu.cn/website/policy.html?b=YXBwaWQ9ODEmYXBwbmFtZT3or7fnnIvkuaY=
狗狗读书,图书阅读,/details?id=com.gougoudushu.ggdsreader,http://page.ynuotech.com/site/privacy-policy?id=1
书巢小说,图书阅读,/details?id=com.shuchao.scapc,https://api.shuchaoapp.cn/website/policy.html?b=YXBwaWQ9NzcmYXBwbmFtZT3kuablt6LlsI/or7Q=
文心,图书阅读,/details?id=com.wenxin.bitlingqi,http://wenxinapp.com/user/privacy
小书狐-免费小说电子书阅读神器,图书阅读,/details?id=com.read.xsh,https://xst.xstread.com/appPage/privacyPolicyAD?channel=mqx_7201
书路阅读,图书阅读,/details?id=com.shulu.read,https://file-1302489287.cos.ap-beijing.myqcloud.com/website/shulu_privacy_agreement.html
酷匠阅读,图书阅读,/details?id=com.dpx.kujiang,https://m.kujiang.com/book/private
浩量悦读,图书阅读,/details?id=com.haoliang.booknovel,https://api.zhongyue001.com/note/privacy?package=hl
飒漫画,图书阅读,/details?id=com.comic.isaman,https://m.samh.xndm.tech/samh_static/privacy/index.html
小说仓库,图书阅读,/details?id=com.story.housezx,https://short.ss.bscstorage.com/private/1a043f8bab7f.html
点众快看小说,图书阅读,/details?id=com.ishugui,https://privacy.wcread.cn/agreement/index.html?pname=com.ishugui
耽美小说大全,图书阅读,/details?id=com.mengjun.Novel_Vest,https://app.shubl.com/setting/privacypolicy/danmei_novel?date=20220209
息壤阅读,图书阅读,/details?id=com.readunion.ireader,https://h5.xrzww.com/privacy.html
淘小说-阅读赚钱,图书阅读,/details?id=com.martian.ttbook,https://ty.taoyuewenhua.net/privacy.html
精塾国学,图书阅读,/details?id=com.jingshu.guoxue,http://share.jingshuxueyuan.com/user_ys.html
扇贝阅读,图书阅读,/details?id=com.shanbay.news,https://media-zip1.baydn.com/op_pub_file/rsmccv/e411b73b6aa463d6c7d15345d33bae8f.7493c60033e3ffa753b47cb780829abb.html
钛空时间,图书阅读,/details?id=com.tmtpost.learning,https://m.tiko.club/privacy
豆花阅读,图书阅读,/details?id=com.douhuayuedu.douhua,https://api.douhuawenxue.com/journal/detail?id=793
布咕阅读-中长篇同人及原创小说,图书阅读,/details?id=uni.UNI001CBA1,http://www.bgwxc.com/module/article/article.php?tid=5&aid=4http://www.bgwxc.com/module/article/article.php?tid=5&aid=4
阅读神器,图书阅读,/details?id=com.jie.bookreader,http://baby.dadawh.com:1807/read.html
学力星球,图书阅读,/details?id=cc.xlstar.xuelistar,https://m.xlstar.cc/agreement?article_type=7
咚漫漫画,图书阅读,/details?id=com.naver.linewebtoon.cn,https://www.dongmanmanhua.cn/terms#privacyPolicy
丝路神韵,图书阅读,/details?id=com.hcyt.slverve,http://silkroad.yxwhkj.cn/h5/aggrement2
三联中读,图书阅读,/details?id=com.sanlian.zhongdu,http://ny.zdline.cn/mobile/mobile_app/userPrivacyRules.html
七读免费小说,图书阅读,/details?id=com.dj.sevenRead,https://dj.palmestore.com/fe3/zybook/other/statement/privacy_v5_qidu.html
咪咕阅读-免费小说,图书阅读,/details?id=com.ophone.reader.ui,https://passport.migu.cn/portal/privacy/appprotocol?sourceid=204001
连尚读书极速版,图书阅读,/details?id=com.wifi.reader.lite,https://readact.zhulang.com/static/read/i/policy_lite.html
连尚读书女生版,图书阅读,/details?id=com.wifi.reader.girl,https://readact.zhulang.com/static/read/i/policy_girl.html
皮皮漫画,图书阅读,/details?id=cc.mh.pipi,https://www.pipimanhua.cc/privacy.html
全本小说TXT免费阅读器,图书阅读,/details?id=com.qbreader.www,http://119.45.176.116:59980/yinsi.html
番薯免费小说,图书阅读,/details?id=com.hk.reader,https://g21.manmeng168.com/v1/android/client/h5/privacy_policy
靠谱读书,图书阅读,/details?id=com.ikaopu.future,https://future.ikeepstudy.com/store/yszc.html
番薯小说,图书阅读,/details?id=com.mantec.fsn,https://ggs.manmeng168.com/v1/client/h5/android/privacy_policy
连尚读书,图书阅读,/details?id=com.wifi.reader,https://readact.zhulang.com/static/read/i/policy_080830.html
连尚免费读书,图书阅读,/details?id=com.wifi.reader.free,https://readact.zhulang.com/static/read/i/policy_080925_m.html
视网么AR,图书阅读,/details?id=com.pathprint.chat,https://retinar.cn/m/article/5e0462c87796d9006ae40861
会读小说,图书阅读,/details?id=com.twocloo.huiread,https://api-hr.2cloo.com/privacy.html?device_type=android
饭团追书,图书阅读,/details?id=com.ushaqi.fantuan,https://h5.zhuishushenqi.com/agreement/public-user-aggrement.html?cn=%E9%A5%AD%E5%9B%A2%E8%BF%BD%E4%B9%A6&t=1622186152326&version=17&platform=android&packageName=com.ushaqi.fantuan2&userid=yk_bff9fb702d0f4f69057cahttps://h5.zhuishushenqi.com/agreement/public-user-aggrement.html?cn=%E9%A5%AD%E5%9B%A2%E8%BF%BD%E4%B9%A6&t=1622186152326&version=17&platform=android&packageName=com.ushaqi.fantuan2&userid=yk_bff9fb702d0f4f69057ca
西瓜小说,图书阅读,/details?id=com.dianzhong.xgxs,https://privacy.wcread.cn/agreement/index.html?pname=com.dianzhong.xgxs
畅想阅读,图书阅读,/details?id=com.rtbook.book,https://www.cxstar.com/apprivacy/privacyApp.html
知音漫客,图书阅读,/details?id=cn.zymk.comic,https://static.321mh.com/html/h5/index.html?id=6
新华读佳,图书阅读,/details?id=com.xhsd.ebook,https://help.xhsd.com/pub/articles/detail?id=132&categoryIds=49
漫画台,图书阅读,/details?id=com.comic.manhuatai,https://static.321mh.com/html/h5/index.html?id=62
被窝读书,图书阅读,/details?id=com.wxreader.com,http://open-v43.beiwo-manhua.com/site/privacy-policy
必看免费小说,图书阅读,/details?id=com.lwby.breader.ad,https://increase.ibreader.com/BKH5-bk_free_privacy_agreement.html
坏坏猫小说,图书阅读,/details?id=com.read.hhm,https://xstread.com/privacyPolicy_Android.html
动听新疆,图书阅读,/details?id=com.hcyt.xjlisten,http://app.yxwhkj.cn/h5/aggrement2
笔趣阁,图书阅读,/details?id=com.bqg.ddnoverl,https://yingyongduoduo.bj.bcebos.com/biquge_privacy.html?n=笔趣阁&gs=深圳市应用多多视讯科技有限公司&qq=2032019292
阅友免费小说,图书阅读,/details?id=com.yueyou.adreader,https://cdn.p.yueyouxs.com/static/ys/zhubao.html
风读小说极速版,图书阅读,/details?id=com.read.winderjsb,http://oss.smallfeiyu.cn/z9OOqf68XW59GaUFzcWBL26rE228.html
多看阅读-海量小说免费,图书阅读,/details?id=com.duokan.reader,https://privacy.mi.com/duokan/zh_CN/
快看全本免费小说,图书阅读,/details?id=com.bgcm.qr,https://short.goldenad.net/346032cc3b62
