ApplicationName,Category,DetailPage,PrivacyPolicyLink
邦豪体育,聊天社交,/details?id=com.qyc.wxl.bangforum,https://banghao.59156.cn/app/document/yinshi
贝克街推理学院,聊天社交,/details?id=net.tuilixy.app,http://www.tuilixy.net/topic/privacy
鱼耳直播-高颜值游戏直播平台,聊天社交,/details?id=com.yangle.xiaoyuzhou,https://web.xxqapp.cn/pandora/352
谜圈剧本杀,聊天社交,/details?id=com.jdcw.trendplay,http://www.quyanyu.cn/pages/document/protocol/protocol?type=3
美篇,聊天社交,/details?id=com.lanjingren.ivwen,https://www.meipian.cn/29vb1v8v
王者营地,聊天社交,/details?id=com.tencent.gamehelper.smoba,https://privacy.qq.com/
微篇,聊天社交,/details?id=com.vv51.vpian,https://p.51vv.com/wx/m/aboutme/protocol_private.html
心颜,聊天社交,/details?id=com.netease.xinyan,https://h5.wave.163.com/m/at/6242b62e97858faed8802f1e
对玩,聊天社交,/details?id=com.yyhd.happywolf,https://h5.thlrs.com/inline/settings/privacy/index.html
无线荆州,聊天社交,/details?id=com.jingzhou,http://share.jztvxmt.com/wap/download/private
馋味坊,聊天社交,/details?id=com.anonymous.jxyp,https://kdocs.cn/l/covrTXb8R1ja
黄瓜视频交友,聊天社交,/details?id=com.xy.huanggua,https://www.hfxinyilive.com/app/hgspsq/privacy/index.html
寻花,聊天社交,/details?id=com.tm.xunhuan,https://shimo.im/docs/gO3ox0ngVMID7zqD/ 
必壹爱,聊天社交,/details?id=com.biyiai.app,https://www.biyiai.com/m/about.php?t=pyclause
唔哩星球-二次元聊天交友,聊天社交,/details?id=com.guji.loveparty,http://h5.guji-inc.com/agreement
十点聊天-社交聊天软件,聊天社交,/details?id=com.bingo.yeliao,http://www.yeliaovip.com/protocol.html
同娱 - 同屏娱乐同屏一起聊,聊天社交,/details?id=com.ivideohome.synchfun,https://www.ivideohome.com/common/tp-privacy-mobile
飞鸽博客,聊天社交,/details?id=com.feige.com,https://feigeblog.com/web/home/rule_private
COCO电音,聊天社交,/details?id=com.zqb.cocoradio,https://cocodown.junzhi169.com/front/privacyPolicy/policy.html
爱约会-附近约陌生交友,聊天社交,/details?id=com.chunhua.tcmy,https://xiuqiu.qiujiaoyou.net/h5/static/agreement/private/private-agreement.html?companyNameZh=5YyX5Lqs5LmZ5pyq5paH6L6+56eR5oqA5pyJ6ZmQ5YWs5Y+4&appNameZh=54ix57qm5Lya&
V聊,聊天社交,/details?id=com.vliao.vchat,http://sp69.xiaomi.vliao12.com:8668/html/privacy.html
缘宝,聊天社交,/details?id=com.bysun.android,http://www.yuanbaohurry.cn/private.html
可话,聊天社交,/details?id=com.app.tideswing,https://www.tideswing.fun/privacy-policy
扩列漂流瓶,聊天社交,/details?id=dream.com.piao,https://riceball.zhuangb123.com/meet-yszc
PicoPico-在线恋爱主题乐园,聊天社交,/details?id=com.xintiaotime.yoy,https://api.picopi.cn/h5/app/privacy.html
派派,聊天社交,/details?id=com.ifreetalk.ftalk,https://www.17paipai.cn/privacy.html
对缘同城版,聊天社交,/details?id=com.lingxi.city,https://activity.me.inke.cn/770
墩墩星球,聊天社交,/details?id=cn.beiyin,https://guifan.91w8.cn/Privacy-beiyin.html
牵寻,聊天社交,/details?id=com.mostone.gochat,https://www.92qianxun.com/agreement/3
在吗,聊天社交,/details?id=com.zaimashopvbnm.good,http://zaima.meiyue.co/api/page/index/id/3
邦豪体育,聊天社交,/details?id=com.qyc.wxl.bangforum,https://banghao.59156.cn/app/document/yinshi
贝克街推理学院,聊天社交,/details?id=net.tuilixy.app,http://www.tuilixy.net/topic/privacy
鱼耳直播-高颜值游戏直播平台,聊天社交,/details?id=com.yangle.xiaoyuzhou,https://web.xxqapp.cn/pandora/352
谜圈剧本杀,聊天社交,/details?id=com.jdcw.trendplay,http://www.quyanyu.cn/pages/document/protocol/protocol?type=3
美篇,聊天社交,/details?id=com.lanjingren.ivwen,https://www.meipian.cn/29vb1v8v
王者营地,聊天社交,/details?id=com.tencent.gamehelper.smoba,https://privacy.qq.com/
Soul,聊天社交,/details?id=cn.soulapp.android,https://app.soulapp.cn/webview/#/privacy
扩圈,聊天社交,/details?id=com.yijietc.kuoquan,http://www.ikuoquan.com/disclaimer_yt.html?other=user&_at=3
论否,聊天社交,/details?id=tech.nani.www.nani,https://www.nani.tech/static/secret.html
觅兔,聊天社交,/details?id=com.meetm.meet,http://www.meetors.com/userAgreement.html
游民星空-游戏玩家必备App,聊天社交,/details?id=com.gamersky,https://app.gamersky.com/user/tos/privacy_v1.6.html?20220208
甜音,聊天社交,/details?id=com.tianyin.voice.live,https://static.tianyincp.com/h5/spa/xieyi/ysxy.html
觅聊,聊天社交,/details?id=com.llc.www.llcroom,https://quliao.mixue.shop/appview/PrivacyAgreement_xiaomi.html
倾刻直播,聊天社交,/details?id=com.hzxingge.live,http://www.hzxge.com/h5/#/privacy
心对婚恋- 单身相亲征婚交友软件,聊天社交,/details?id=com.xinduikeji.love,http://fe.xindui520.com/html2/#/privacy
猪易通,聊天社交,/details?id=com.lty.zhuyitong,https://bbs.zhue.com.cn/source/plugin/zywx/rpc/template/privacy.htm
滴墨社区,聊天社交,/details?id=cool.domo.community.android,https://www.domo.cool/agreements/privacy.html
同城欢遇,聊天社交,/details?id=com.tianxing.kchat,https://m.toolove.net/Protocol?type=2
缘来相亲,聊天社交,/details?id=com.cheeyfun.play,https://webapp.ourydc.cn/st/app/faq/userPrivacy.html?name=%E7%BC%98%E6%9D%A5
LOFTER,聊天社交,/details?id=com.lofter.android,http://www.lofter.com/agreement?op=privacyPolicy
依对,聊天社交,/details?id=com.xqkj.yiduivip,https://ios.yiduivip.com/Wechat/PrivacyPolicy/
结爱树,聊天社交,/details?id=com.love_tree.app,https://www.jieaishu.com/agreement/userPrivacy.html
莆仙网莆房网,聊天社交,/details?id=com.ptfdc,https://www.0594.com/html/about/private/
岁岁-解忧杂货铺,聊天社交,/details?id=com.iflytek.time.emotion,http://suisui666.cn/privacy.html
探陌漂流瓶,聊天社交,/details?id=com.tanyu.jsb,https://atanyu.com/vest_bag/bzfk_tm/privacy_policy.html
蕉香,聊天社交,/details?id=com.nnew.lian,https://xy.wanyuyue.top/agreement?appId=com.nnew.lian&type=privacy
小亲生活,聊天社交,/details?id=com.xinliandui.xiaoqinshenghuo,http://www.xinliandui.com/index.php/Home-List-Xy-pid-90-ty-173.html
面具舞会,聊天社交,/details?id=org.yxdomainname.MIAN,https://www.mianjuim.com/mj/
龙蕴喀左,聊天社交,/details?id=com.lykz.longyunkazuo,http://b.21chance.com/wweb_8/privacy.html?accid=1200
tinder,聊天社交,/details?id=com.tm.match,https://shimo.im/docs/rp3OVBLd45F7QpAm/read
聊天宝典-小情话,聊天社交,/details?id=com.tianxuan.app,http://vipl.demaoapp.com/protocol/info/344143595192485
啫哩,聊天社交,/details?id=com.ly.sweetpark,https://h5.xiangcaohuyu.com/agreement/sweet/privacy_rule.html
心动日记,聊天社交,/details?id=com.kangyue.xindongriji.android,https://couple.qinglvdingwei.cn/html/privacy_agreement.html
缘圈,聊天社交,/details?id=com.meme.yuanquan,http://www.2339.com/mobile/notice/10307
甜觅,聊天社交,/details?id=com.dotc.tianmi,https://activity.tiannai.vip/#/privacyAgreement
秘聊附近视频交友,聊天社交,/details?id=com.ailiao.yuehui,http://www.guoganhuyu.com/public/protocol/miliaoprivacy.html
