ApplicationName,Category,DetailPage,PrivacyPolicyLink
球迷帮,体育运动,/details?id=com.ronghang.liteav.sports,https://h5.1024ball.com/dev/html/static/privacy.html
智能走路宝,体育运动,/details?id=big.dragon.smartpedometer,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=203087001
趣动Will Go,体育运动,/details?id=com.ruidonghy.will,https://h5.wewillpro.com/#/privacypolicy
热力足球-Heat Football,体育运动,/details?id=com.yumimobi.heatfootball.xm,https://heatfootball.com/privacyPolicy.html
天天趣走路,体育运动,/details?id=good.fish.funwalkeverydaynext,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=203084001
健康运动计步器,体育运动,/details?id=com.yundong.jibuqid,https://www.zdwx.vip/yduserAgreement.html
乐心健康,体育运动,/details?id=gz.lifesense.weidong,https://cdn.lifesense.com/common/#/privacyPolicy
Loop,体育运动,/details?id=com.justjump.loop,https://s.loopsports.cn/privacy
功夫链,体育运动,/details?id=com.fl.gfl,http://www.kungfuchain.com/agreement/gfl_privacy_agreement.html
EConnected,体育运动,/details?id=com.tymate.domyos.connected,https://www.decathlon.com.cn/zh/about/privacy-policy/_/R-a-privacy-policy
Goal,体育运动,/details?id=com.firewing.goalfitness,https://www.10town.com/privacy_policy.html
Beespeed,体育运动,/details?id=com.bozlun.bee.speed,http://privacy.berace.com.cn/privacy_ch.html
嗨动AI,体育运动,/details?id=com.hidoba.aisport,https://ai-h5.hidbb.com/privacyPolicy
RQ,体育运动,/details?id=cn.runningquotient.rq,https://www.runningquotient.cn/site/license
多锐,体育运动,/details?id=com.hnjc.dl,https://www.12sporting.com/appcms/xieyi/1400.html
超级计步宝,体育运动,/details?id=com.kiigames.superjibubao.sjbb,https://home.haokeapp.com/col.jsp?id=169
雷速体育,体育运动,/details?id=com.leisu.sports,https://h5.leisu.com/static/privacy.html
行者,体育运动,/details?id=im.xingzhe,http://www.imxingzhe.com/document/485
训记,体育运动,/details?id=com.trainnote.rn,https://xunji.implements.io/xunji_android_policy
引体向上,体育运动,/details?id=com.tanma.sportsguide,https://waph5.scleader.cn/page/myInfo/agreement/index.html?type=2
小小运动家,体育运动,/details?id=com.magic.ball.sport,https://moqiu.tech/mq_privacy_protocol.html
天天走财运,体育运动,/details?id=com.ttzcy.caiyun,http://share.norlinked.com/terms/tiantianzoucaiyun/privacypolicy.html 
虎虎计步,体育运动,/details?id=banana.tiger.tigerstepssecond,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=203091001
朝夕运动,体育运动,/details?id=com.czh.sport,http://www.chuangzhihe.com/yduserAgreement.html
WeGym,体育运动,/details?id=osl.wegym.app,http://www.wegymtraining.com/App/Wegym/PrivacyPolicy.html
雪缘园足球,体育运动,/details?id=com.gooooal.app.events,http://pic.gooooal.com/app/privacy.html
CO-FIT,体育运动,/details?id=com.sma.smartv3.co_fit,https://api.iot-solution.net/web/help/webs/privacy.html?app=CO-FIT
正洲微马,体育运动,/details?id=com.zhengzhou.sport,https://zzsportpub.szhhxh.com:4433/privacy
欢乐计步宝,体育运动,/details?id=a.com.happy.step,http://cdn.feigedj.cn/walk/h5/user_privacy_17.html
精球体育-即时比分与进球短视频,体育运动,/details?id=cn.belltrip.sport_app,https://www.jingqiutiyu.cn/privacy.html
球迷帮,体育运动,/details?id=com.ronghang.liteav.sports,https://h5.1024ball.com/dev/html/static/privacy.html
智能走路宝,体育运动,/details?id=big.dragon.smartpedometer,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=203087001
趣动Will Go,体育运动,/details?id=com.ruidonghy.will,https://h5.wewillpro.com/#/privacypolicy
热力足球-Heat Football,体育运动,/details?id=com.yumimobi.heatfootball.xm,https://heatfootball.com/privacyPolicy.html
天天趣走路,体育运动,/details?id=good.fish.funwalkeverydaynext,https://nbweb.qufenqian.vip/page/help/privacy_protocol?_appid=203084001
健康运动计步器,体育运动,/details?id=com.yundong.jibuqid,https://www.zdwx.vip/yduserAgreement.html
乐心健康,体育运动,/details?id=gz.lifesense.weidong,https://cdn.lifesense.com/common/#/privacyPolicy
Loop,体育运动,/details?id=com.justjump.loop,https://s.loopsports.cn/privacy
功夫链,体育运动,/details?id=com.fl.gfl,http://www.kungfuchain.com/agreement/gfl_privacy_agreement.html
EConnected,体育运动,/details?id=com.tymate.domyos.connected,https://www.decathlon.com.cn/zh/about/privacy-policy/_/R-a-privacy-policy
Goal,体育运动,/details?id=com.firewing.goalfitness,https://www.10town.com/privacy_policy.html
QueenRun,体育运动,/details?id=com.whllzx.queue,https://app.queenrun.cn/privacy/
Flow Fit,体育运动,/details?id=com.hwd.lifefit,http://8.210.150.172:8080/fit/protocolById?id=8
Olin Fit,体育运动,/details?id=com.olinfit.honglinapp,https://api.hlcrazy.com/api/comm/privacy
疯狂看球,体育运动,/details?id=com.halo.fkkq,http://cms.halomobi.com/api/siteapi/page?key=fkkq-yszc
时分计步,体育运动,/details?id=com.xmbranch.shifen,https://commerce.ibestfanli.com/scenead-frontend/qa/policy?prdid=150135
运动高手秀,体育运动,/details?id=org.qingzhou.cn.sportshow,https://sportpro.net.cn/static/privacy.htm
Hard,体育运动,/details?id=com.walnutin.hardsport,http://hard.walnutin.com:8090/hard/about/yszccn.html
功夫者,体育运动,/details?id=gfz.kf.com.kungfuzhe,http://www.gongfuzhe.com/agreement/privacyagreement/
JClife,体育运动,/details?id=com.jstyle.jclife,https://h5.le-young.com/medical/JCLife_privacy_policy_zh
光合熊猫,体育运动,/details?id=com.shesports.app,http://www.soullife.com.cn/agreements/privacy.html
广场舞多多,体育运动,/details?id=com.duoduo.oldboy,https://main.gcwduoduo.com/bama/private_policy/gcw_hw.html
指寻机构端,体育运动,/details?id=com.zhixun.orienteer_trainer,https://infomation.funfindsport.com/protocol/inst-privacy.html
指寻,体育运动,/details?id=com.zhixun.orienteer_app,https://infomation.funfindsport.com/protocol/privacy.html
悦动圈,体育运动,/details?id=com.yuedong.sport,https://d.51yund.com/yd_privacy.html
数字心动,体育运动,/details?id=com.chinaath.szxd,https://race.shuzixindong.com/#/privacyPolicy
FansMall,体育运动,/details?id=fansmall.app,https://interface.shfansmall.com/agreement/privacy
律动健康,体育运动,/details?id=com.ld.spriteld,http://health.lvd.fit/privacyPolicy
海健身,体育运动,/details?id=com.lc.fitnesscircle,https://fitness.lctygj.com/page/privacy_policy
云犀,体育运动,/details?id=com.yx.yunxhs,https://www.yunx.tech/operate-h5/#/policy
UOIN,体育运动,/details?id=com.irskj.aiyou,https://ayfile.aiyoukit.com/files/android/privacy_policy.html
爱动骑行世界,体育运动,/details?id=com.aidong.addc,http://coach.aidong.me/privacy/privacy.html
千步有宝,体育运动,/details?id=com.kiigames.qianbuyoubao2.qbyb2,http://home.zoulubao.com/col.jsp?id=187
木卫六,体育运动,/details?id=com.movevi.android.app,http://wap.movevi.com/html/privacy.html
双动,体育运动,/details?id=com.toodo.toodo,https://toodo.com.cn/toodoweb/policy/
铁马高尔夫,体育运动,/details?id=com.tiemagolf,https://m-vue.tmgolf.cn/staticPage/privacy?from=minapp
雷趣体育APP,体育运动,/details?id=com.leiqu.app,https://www.leiqu.com/pc/privacy/
行动榜,体育运动,/details?id=com.badgerxdb,https://www.myxdb.com/share/privacy.html
BodyToBe,体育运动,/details?id=com.cinkate.bodytobe,http://www.lifeclock.cn//Privacyrights/index
Wake瑜伽,体育运动,/details?id=com.wakeyoga.wakeyoga,http://h5.wakeyoga.com/wake_html/privacyAgr.html
律跑,体育运动,/details?id=com.fitnessharbor.v2,https://lvpao.jianrenmatou.com/static/front/DKGZLVPAOYSXY.html
