ApplicationName,Category,DetailPage,PrivacyPolicyLink
橙意健康,医疗健康,/details?id=com.chengyifamily.patient,http://dev.chengyifamily.com:8110/privacypolicy_patient.html
分子+,医疗健康,/details?id=com.cq.gaopeng.stemcells,https://fenzijia.com/SC_xieyi/android/private.html
大悦塑形,医疗健康,/details?id=com.dyimedical.sx,https://dayuemedical.com.cn/xy/sx_privacy.html
肝胆相照专家版,医疗健康,/details?id=cn.shangyu.gdxzExpert,http://doc.igandan.com/app/integral/permission.html
橙意医生,医疗健康,/details?id=com.cydoctor.cydoctor,http://dev.chengyifamily.com:8110/privacypolicy_doctor.html
1药网,医疗健康,/details?id=com.yiwang,https://m.111.com.cn/cmsPage/20199f79a4020215104224/index.html
快速问医生,医疗健康,/details?id=com.ts.zys,https://www.nocare.com/about/privacy
医科院肿瘤医院,医疗健康,/details?id=com.aksofy.ykyzl,https://h5.aksofy.com/aprivacy.html
丁香园,医疗健康,/details?id=cn.dxy.idxyer,https://assets.dxycdn.com/assets/app/bbs/clause/b.htm
健康160,医疗健康,/details?id=cn.kidyn.qdmedical160,https://weixin.91160.com/sys/helpdetail.html?qid=265
花禾悦技师端,医疗健康,/details?id=com.technician.cn,https://share.huaheyue.com/#/pages/techina?type=2
妙手医生,医疗健康,/details?id=com.yuanxin.perfectdoc,http://ucenter.miaoshou.com/public/privacy-agreement
减肥日记,医疗健康,/details?id=com.weight.slimmingxx,https://short.ss.bscstorage.com/private/3b9bec46a2fc.html
悠悠上门按摩,医疗健康,/details?id=uni.UNI59F1744,https://anmo.huadu665020.com/installation_package/yhdv3yszc.html
好医工-医疗行业直播平台,医疗健康,/details?id=com.klgz.app.haoyigong,http://h5.haoyigong.com/vweb/user/privacy.html
歧黄医官医生端,医疗健康,/details?id=com.saas.doctor,http://c.xlanben.com/doctor/cms/privacy
彭友友,医疗健康,/details?id=com.pengyou.www,http://www.pengyoufenqi.com/cdmyfq.com/pengyou/privacy.html
同普医学,医疗健康,/details?id=com.tongpu.med,https://www.tongpumed.com/document/02-pyce.html
优麦医生,医疗健康,/details?id=cn.com.shanghai.umer_doctor,http://app.umer.com.cn/common/privacyPolicyDocument
月经期,医疗健康,/details?id=com.juhe.dayima,https://yinsi.juhe62.com/privacyPolicy/com.juhe.dayima/月经期/
罗曼口腔内窥镜,医疗健康,/details?id=com.roaman.romanendoscope,https://5g.roaman.vip/iframe/sucaishow.aspx?nds=13
三诺健恒,医疗健康,/details?id=com.sinocare.yn,https://openplattest.sinocare.com/settlement.html
抑郁症,医疗健康,/details?id=com.qizhenyun.psytest,http://www.qizhenyun.cn/4e2f1764-a4e8-44b0-afcc-5cde0485a299.html
科瑞泰Q医,医疗健康,/details?id=com.careate.qyi,https://dr.careate.cn/flys.html
怡禾,医疗健康,/details?id=com.yaeherhealth.app,https://www.yaeyatech.com/private-protocol.html
小鹿中医-养生调理,医疗健康,/details?id=com.xiaolu.patient,https://s.xiaoluyy.com/xiaoluyyapp/agreement/legal.html
上海助医,医疗健康,/details?id=com.lihuan.zhuyi,https://shzy.91985.com/zhuyistaticpage/privacy.html
基因宝,医疗健康,/details?id=com.laso.lasogene,https://static.genebox.cn/static/privacy.html
