ApplicationName,Category,DetailPage,PrivacyPolicyLink
穗好办,效率办公,/details?id=com.sy.government,https://gzshb.gzonline.gov.cn/privacy.html
同城万能哥,效率办公,/details?id=com.tcwng.s.weixiu,https://ele.damiyaya.com/index/index/yinsi
坷垃店管,效率办公,/details?id=com.android.driver.cpj6,https://www.pengzhankj.top/nd.jsp?id=2&id=2
万联创富,效率办公,/details?id=com.wsdpay.wlcf,http://privacyskt.officendt.com:805/privacy.html
节点阿米巴,效率办公,/details?id=com.cruxtek.jdamb,https://jiedianzjb.com/m/privacyPolicy.html
Word文档表格编辑-pdf转换word,效率办公,/details?id=com.palmmob.officer,http://www.palmmob.cn/yinsi/wordyinsi.html
小闪,效率办公,/details?id=com.yoka.aim,https://www.zhimagame.net/privacy.htm
丹镁,效率办公,/details?id=com.cyforeigntrade,https://dataio.dymak.cn/privacy
胖猫司机版,效率办公,/details?id=com.zhaogang.driver,https://docs.qq.com/doc/DT1p1cVhYdGlBcGVK
瑞云服务云,效率办公,/details?id=cn.com.rektec.serviceone,http://www.fscloud.com.cn/privacy.html
大有单,效率办公,/details?id=com.dayoudan.app,https://s1.res.yz.nadayou.cn/privacy.html
龙辉优配,效率办公,/details?id=com.longhuiyp1.apps,https://docs.qq.com/doc/p/46804e419caa47c13b07dc308c862a45b214096c?dver=3.0.27459971
图纸通-看CAD图纸和3D模型,效率办公,/details?id=newdim.com.dwgview,https://web.tuzhitong.com/wap/userPrivacy.html
随手写,效率办公,/details?id=com.fiistudio.fiinote,https://www.suishouxie.com/#/privacy
知工程,效率办公,/details?id=com.bingxin.engine,https://www.sdbingxin.com/yinsi.html
罐头日记,效率办公,/details?id=com.krniu.notes,http://app.qling.krniu.net/agreement/v_privacy?package=notes
猎聘招人版,效率办公,/details?id=com.lietou.recruit,https://wow.liepin.com/t1006419/852339d7.html
扫描王全能宝,效率办公,/details?id=com.lixiangdong.textscanner,https://www.camoryapps.com/saomiaoyi/privacy_policy/policy_cn_opponew_no_ad.html
夸父商家,效率办公,/details?id=merchant.kuafu.tech,https://cdn.51kuafu.com/merchant/#/pages/legal-provision/privacy-policy
华律律师端,效率办公,/details?id=com.hualv.lawyer,https://static-content.oss-cn-beijing.aliyuncs.com/policy.html 
一应欧拉,效率办公,/details?id=com.ccying.SuperProperty,https://bms.einwin.com/h5/policy/oula_privacy-policy.html
腾讯日历,效率办公,/details?id=com.tencent.calendar.app,https://calendar.tencent.com/calendar-declare.html
晓助手,效率办公,/details?id=com.xuebansoft.xinghuo.manager,https://oa.xiaojiaoyu100.com/h5/private_protocol.html
云智装,效率办公,/details?id=com.aks.xsoft.x6,http://doc.yunzhizhuang.com/doc?id=5d3fdc954d4e5a0d5bc226cb
中策云店,效率办公,/details?id=com.zcckj.market,http://misc.hzzcckj.cn/h5/protocol/privacyPolicy.html
壶管家,效率办公,/details?id=com.zimeng.huguanjia,https://www.zimeng.co/api.php/policy/index/policy
中策业务通,效率办公,/details?id=com.zcckj.ywt,http://misc.hzzcckj.cn/h5/protocol/ywtPrivacyPolicy.html
盛事通,效率办公,/details?id=com.syhdsoft.ictc,https://pdfviewer.lngov.top/privacy-policy.html
乡品故事,效率办公,/details?id=com.quingk.xpgsp,https://static.quingk.com/ky-app/m/index.html#/privacyxq
生意顺,效率办公,/details?id=com.forwor.BusinessManager,https://www.forwor.com/privacy/
蓝信+,效率办公,/details?id=com.lite.lanxin,https://www.lanxin.cn/privacy.html
临沂12345,效率办公,/details?id=cn.gov.linyi12345,http://12345.linyi.gov.cn/page/privacy-policy.html
腾讯会议,效率办公,/details?id=com.tencent.wemeet.app,https://meeting.tencent.com/privacy-policy.html
智慧发运小程序,效率办公,/details?id=uni.UNI0B9F1F0,https://xcx.shundoo.vip/WXServer_Tenant/privacy.html
盟畅云会议,效率办公,/details?id=com.mcmeet.videomeetings,https://www.mcmeet.com/static/privacy.html
PDF转换王,效率办公,/details?id=com.scannerpdf.ns.master,https://doc.zjapp.xyz/app/pdf/android/privacy.html
瑞石OA,效率办公,/details?id=com.rsxx.oa,http://27.150.183.178:48000/Yigo1.6/agreement.html
文件全能扫描仪,效率办公,/details?id=com.huyu.scan,https://www.hzhuyu.com/privacy/wjsm_hy.html
百家号,效率办公,/details?id=com.baidu.baijia,https://baijiahao.baidu.com/docs/#/argument/PrivacyPolicy/
奇智工地考勤-记工,效率办公,/details?id=com.qizhi.kaoqin,https://www.qizhin.com/share/securitys.html
河北税务,效率办公,/details?id=com.hbytzs.sy,javascript:void(0)
优途快达,效率办公,/details?id=com.constructor.downcc,https://driver.youtukd.com/aboutUs?type=2
口袋助理,效率办公,/details?id=com.sangfor.pocket,https://www.kdzl.cn/ConfidentialityAgreement.html
Todo清单,效率办公,/details?id=com.eve.todolist,https://www.evestudio.cn/todoList/agreement.html
知犀思维导图,效率办公,/details?id=com.zhixi.app,https://www.zhixi.com/privacy
看见时间,效率办公,/details?id=com.judy.cubicubi,https://www.kanjianshijian.com/cubi_privacy_policy.html
语雀-文档笔记和知识库工具,效率办公,/details?id=com.yuque.mobile.android.app,https://render.alipay.com/p/yuyan/180020010001196791/preview.html?agreementId=AG01000120
全时云会议,效率办公,/details?id=com.gnet.onemeeting,https://www.quanshi.com/terms/
展映行业信息,效率办公,/details?id=com.hayoou.zhanying,https://my.hayoou.com/privacypolicyzy.php
读写客,效率办公,/details?id=com.doxent.mobile.doxent_app,http://www.iflyink.com/agreement/dxk-privacy-policy.html
案件云,效率办公,/details?id=uni.UNICB988D1,https://www.law086.com/privacy20211108.html
组织运营管理,效率办公,/details?id=uni.UNI89BF6BD,http://www.om909.com/privacy.html
财快捷,效率办公,/details?id=com.abantong.caishui,https://yinsi.abantong.com/yongHuYinSi.html
人脉旺,效率办公,/details?id=com.jvtd.bop,https://bop.jvtd.cn/account_agreement.html
名片全能王,效率办公,/details?id=com.intsig.BizCardReader,https://s.intsig.net/r/terms/PP_CamCard_zh-cn_Android.html
