ApplicationName,Category,DetailPage,PrivacyPolicyLink
中港智运车主,旅行交通,/details?id=com.enation.b2b2c.RNcarowner,http://shipper.zhonggang365.com/zgzy_che_PrivacyPolicy.html
卡友云,旅行交通,/details?id=uni.UNI9043B71,https://kayouyun.com/yinsi.html
托迈酷客,旅行交通,/details?id=com.mirum.fx,https://hotels.folidaymall.com/static/privacy.html
乐天堂客户端-游记,旅行交通,/details?id=com.letiantang.baogalaxy,https://note.youdao.com/s/NhViclE
6帧探,旅行交通,/details?id=com.vidure.app,https://www.6zhentan.com/app/treadty_zh_CN.html
通行宝,旅行交通,/details?id=com.cmb.transpal,https://yljapp.jstxb.com/appH5/information/index.html#/privacyNotice
哈友安全辅助驾驶,旅行交通,/details?id=com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php
阿那亚,旅行交通,/details?id=com.aranyaapp,https://h5.aranya.cc/txPrivacy/
零跑,旅行交通,/details?id=com.dahua.leapmotor,https://apptec.leapmotor.com/privacyAgreement.html
骑幻出行,旅行交通,/details?id=com.ridemagic.trip,http://batteryapi.zubattery.com:8081/privacyagreement.html
空港嘉华,旅行交通,/details?id=com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2
城轨易行,旅行交通,/details?id=com.bwton.msx.cgyxapp,https://cgyx.bwton.com/api_h5/helpCenter/hextechController2X.html?typeCode=43
交运通,旅行交通,/details?id=com.cqck.mobilebus,http://app.cqjytk.com/api/agreement/secret?html=1
苏心游,旅行交通,/details?id=com.xmainc.jt.xmaly,https://m.jszhwlpt.com/AboutShow?id=23
买车宝典-汽车报价,旅行交通,/details?id=com.baojiazhijia.qichebaojia,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=27
时时位置,旅行交通,/details?id=com.tech.xuyang.qianliyan,http://www.xuyang-cn.com/privacy-policy.html
安达换电,旅行交通,/details?id=uni.UNI2BF078C,http://private.andahuandian.com/
洛阳行,旅行交通,/details?id=com.lyx.tuoyue,https://sw.lybus.com/privacy.html
知行约位,旅行交通,/details?id=com.park.kx.client,https://kunxservice.kunxiangparking.cn/UserProtocol/html/about_us_reivacyagreement.html
万顺叫车,旅行交通,/details?id=com.wsecar.wsjc,https://wsjc-web.oss-cn-shenzhen.aliyuncs.com/carMobile/html/wsPrivacyService.html
芜湖轨道,旅行交通,/details?id=com.bwton.msx.whgj,https://app.wuhugd.com/nfs/app-node/client/pc/cms/3402/deploy/106/staticResource_21_1.2.0.html
邢台公交,旅行交通,/details?id=com.pandabus.android.xingtai,https://h5.pandabusapp.com/xingtai/yinsi/index.html
嘀嗒出行,旅行交通,/details?id=com.didapinche.booking,https://www.didapinche.com/dida/public/lawrules/index.html
CFMOTO,旅行交通,/details?id=com.lxt.cfmoto,https://c.cfmoto.com/app/privacyPolicy.html
车速拍,旅行交通,/details?id=com.guazi.android.chesupai,https://app.chesupai.cn/privacy.html?key=openWebview
爱南宁,旅行交通,/details?id=com.cloudbae.lovenanning,https://nnapp.cloudbae.cn:38080/common/protocol/privacy
携程旅行,旅行交通,/details?id=ctrip.android.view,https://contents.ctrip.com/huodong/privacypolicyh5/index?type=2
花小猪打车,旅行交通,/details?id=com.huaxiaozhu.rider,https://page.hongyibo.com.cn/kf-driver-biz/kf-baichuan-policy-agreement/index.html?mode=1&cnt_id=21100112018
1212违章查询,旅行交通,/details?id=cn.jgcwz.lslake,http://www.lslake.cn/d445ff28-881c-4960-ab95-94eb97c879c5.html
T3车主,旅行交通,/details?id=com.t3go.driver,https://static.t3go.cn/t3-driver/law.html#/ruleNameDetail?agreementType=1
EVCARD,旅行交通,/details?id=com.baosight.carsharing,https://csms.evcard.vip/evcard-mas/privacy.html?showHeader=1
和路宝,旅行交通,/details?id=com.jiaotong.app,http://h5.mmcqing.com:8082/h5/agreement/privacy_agreement.html
单聚多代驾司机端,旅行交通,/details?id=com.JUDj.longju.driver,https://h5.yueyuechuxing.cn/yueyue/comtext/index.html?isUnicorn=true&tenantId=800357&code=driverPrivacyAgreement
星络充电,旅行交通,/details?id=com.hd.chargePlatform,https://cdt.evergrande.com/privacyAgreement.html
短腿熊向导版,旅行交通,/details?id=com.dtx.guide,https://www.duantuixiong.com/h5/index/detail?id=14
车友头条,旅行交通,/details?id=cn.mucang.android.qichetoutiao,https://share-m.kakamobi.com/activity.kakamobi.com/mucang-privacy-policy-all/?id=37
广汽传祺,旅行交通,/details?id=com.cloudy.component,https://gsp.gacmotor.com/h5/html/privacyPolicy.html
淘车二手车,旅行交通,/details?id=com.ucar.app,https://m.taoche.com/about/notice.html?hidetype=7
网路出行司机端,旅行交通,/details?id=com.tangchaoke.nettaxi.driver,http://app.wllives.com/Api/Article/yinsixieyi
晓悟,旅行交通,/details?id=com.qiwu.life,https://xiaowu.centaurstech.com/static/protocolManage.html?title=11&channelId=XIAOWU
短腿熊旅行,旅行交通,/details?id=com.dtx.tour,https://www.duantuixiong.com/h5/index/detail?id=7
小拉出行司机版,旅行交通,/details?id=com.xiaolachuxing.driver,https://driver-h5.xiaolachuxing.com/index/agreement/privacy
时行,旅行交通,/details?id=com.shanghaigm.shixing,http://sgm.evcard.vip/clause/privacy.html
大象拍车,旅行交通,/details?id=com.happy.daxiangpaiche,https://app.epaiche.cn/yw-fast-api/pages/Privacy.html
PonyPilot+,旅行交通,/details?id=ai.pony.app.pilotcn,https://static.xiaomahuixing.com/common/ponypilot_plus_privacy_policy.html
游潇湘,旅行交通,/details?id=io.etrip.build,http://web.h-etrip.com/ysxy.html
大圣接亲,旅行交通,/details?id=uni.DSJQ,https://dsjq.dashengjieqin.com/userPrivacy.php
顺风车主-顺风车快车司机注册,旅行交通,/details?id=com.mxzfly.haluo,http://halo.ledian.cn/yszc/index.html
葫岛出行司机,旅行交通,/details?id=com.zd.windinfo.gourdcarservice,https://hldtaozikeji.com/priProDriver/
思皓乘用车,旅行交通,/details?id=com.jac.superapp.sh.cyc,https://jacsupperapp.jac.com.cn/pdf/privacy-CYC.html
飞卡自由车,旅行交通,/details?id=com.ziyouche.client,https://freecar521.com/web/service/security_and_privacy_policy.html
柒个贰生活,旅行交通,/details?id=com.compangy.btlhsk,https://www.2222222.com/obt-web/policy.html
