ApplicationName,Category,DetailPage,PrivacyPolicyLink
富滇银行,金融理财,/details?id=com.fdbank.newmobile,https://ebank.fudian-bank.com/wxChannel/privatepolicy2022.html
汇添富现金宝,金融理财,/details?id=com.htffund.mobile.ec.ui,https://static.99fund.com/mobile/agreement/privacy_policy_agreement.html
万和e阳指,金融理财,/details?id=com.wanhesec.android,https://www.vanho.cn/whzq/mztk/YSZC.html
选股魔方,金融理财,/details?id=com.bailing.investment,https://web.aiguzb.com/#/privacyagreement
桂银企业银行,金融理财,/details?id=com.glyh.corporbank,https://www.guilinbank.com.cn/api-portal/page-home/article/10116028
众邦E企通,金融理财,/details?id=com.zbank.emobile,http://img-test.z-bank.com:28080/zbbs/static/protocol/PrivacyProtocol.pdf
华融消费金融,金融理财,/details?id=com.hrcfc.hrApp.custManager,https://hrweixin.hrcfc.com/hrwx/web/privacy
上甲-期货社区资讯,金融理财,/details?id=com.shangjia.data,https://m.shangjia.com/protocol/privacy.html
最美遇见,聊天社交,/details?id=com.laiwanyt.laiwanyt,https://lw-huahao.lw0591.com/ythtml/agreement/privacy_zm.html
择TA-同城交友附近语音聊天,聊天社交,/details?id=com.wponline.zetar,http://www.zetarapp.cn/privacyPage.html
开黑语音-语音游戏开黑平台,聊天社交,/details?id=cn.setmomo.mm,https://webapp.ourydc.cn/st/app/faq/privacyPolicy.html?name=%E5%BC%80%E9%BB%91%E8%AF%AD%E9%9F%B3&from=reg&projectId=mm&channelId=YBB_update
DoDo - 森友圈 血染钟楼社区,聊天社交,/details?id=com.dodolive.app,https://static.imdodo.com/static_vue/animal_cross-privacy-policy.html
安果相亲,聊天社交,/details?id=com.anguomob.love,https://doc.anguomob.com/web/#/8?page_id=65
Feelike,聊天社交,/details?id=com.lianzhizhou.feelike,https://www.lianzhizhou.com/privacy_policy.html
红豆佳缘,聊天社交,/details?id=com.red.bean,http://www.hongdou.art/yszz.pdf
知寻,聊天社交,/details?id=io.dcloud.H5894B970,https://app.mubi.mobi/share/#/pages/mine/privacy?type=2
网易大神,聊天社交,/details?id=com.netease.gl,https://m.ds.163.com/p/builtin/policy/privacy
缘点相亲,聊天社交,/details?id=com.yuandianxiangqin.phonelive,http://www.920900.com/appapi/page/detail?id=1
有缘网,聊天社交,/details?id=com.youyuan.yyhl,http://youyue.hongxxq.com/html/privacy-policy_yb_youyuan.html
麦芽语音,聊天社交,/details?id=com.maiya.room.app,http://api.maimai00.com/static/my_secret_protocol.html
完美世界电竞,聊天社交,/details?id=com.pwrd.steam.esports,https://news.wmpvp.com/privacy.html
闪令,聊天社交,/details?id=com.ifitU.Vmuse,https://www.vmuse.fun/privacy/
回家儿,聊天社交,/details?id=com.gtgy.countryn,https://h5-test.gutingguyou.com/#/appView?type=3
红线相亲,聊天社交,/details?id=com.youyue.hx,http://youyue.yobolove.com/html/privacy-policy_yb_hongxian.html
以陌语音-听歌听故事聊天聊CP,聊天社交,/details?id=com.dadu.yimo,https://h.chinaesport.com/agreement/privacyProtectionProtocol.html
铛铛,聊天社交,/details?id=com.aladdin.dangdang,http://app.im-dangdang.com/ddweb/dd/privacy
红线交友,聊天社交,/details?id=com.youyue.hxjy,https://youyue.hongxxq.com/html/privacy-policy_yb_hxjy.html
扩列漂流瓶,聊天社交,/details?id=dream.com.piao,https://riceball.zhuangb123.com/meet-yszc
论否,聊天社交,/details?id=tech.nani.www.nani,https://www.nani.tech/static/secret.html
牵手,聊天社交,/details?id=com.tantan.x,https://h5.qianshouapp.cn/privacy_android.html
宇宙奶茶馆-原甜味陪伴,聊天社交,/details?id=com.sj.sweet,https://peibanimg.tuoshuiapp.com/html/%E5%AE%87%E5%AE%99%E5%A5%B6%E8%8C%B6%E9%A6%86%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96211217.html
希壤,聊天社交,/details?id=com.baidu.xirang,https://xirang-app.baidu.com/xr/?id=2#/xirang/s/privacy
声甜语音,聊天社交,/details?id=com.nextstreet.sweetsound,https://muaapi.gebijie88.cn/web/shengtian/privacy
小陪伴语音-声音交友,聊天社交,/details?id=com.lizhi.heiye,https://www.lizhilive.com/static/rule/privacy.html
趣咪约玩,聊天社交,/details?id=com.sonar.qumi,http://qumi.api.kupaiquan.com/api/v1/article/5	
"玩洽-附近高颜,在线等你",聊天社交,/details?id=com.yyk.whenchat,https://privacy.midust.com/policy/privacy_policy/privacy_agreement_WC.html
她想,聊天社交,/details?id=vip.shewants,https://tx.shewants.vip/Resources/html/privacyAgreement.html
小恩爱-情侣必备,聊天社交,/details?id=com.xiaoenai.app,http://statics.xiaoenai.com/about_modify/privacy_policy.html
最美遇见,聊天社交,/details?id=com.laiwanyt.laiwanyt,https://lw-huahao.lw0591.com/ythtml/agreement/privacy_zm.html
择TA-同城交友附近语音聊天,聊天社交,/details?id=com.wponline.zetar,http://www.zetarapp.cn/privacyPage.html
开黑语音-语音游戏开黑平台,聊天社交,/details?id=cn.setmomo.mm,https://webapp.ourydc.cn/st/app/faq/privacyPolicy.html?name=%E5%BC%80%E9%BB%91%E8%AF%AD%E9%9F%B3&from=reg&projectId=mm&channelId=YBB_update
DoDo - 森友圈 血染钟楼社区,聊天社交,/details?id=com.dodolive.app,https://static.imdodo.com/static_vue/animal_cross-privacy-policy.html
安果相亲,聊天社交,/details?id=com.anguomob.love,https://doc.anguomob.com/web/#/8?page_id=65
Feelike,聊天社交,/details?id=com.lianzhizhou.feelike,https://www.lianzhizhou.com/privacy_policy.html
红豆佳缘,聊天社交,/details?id=com.red.bean,http://www.hongdou.art/yszz.pdf
知寻,聊天社交,/details?id=io.dcloud.H5894B970,https://app.mubi.mobi/share/#/pages/mine/privacy?type=2
网易大神,聊天社交,/details?id=com.netease.gl,https://m.ds.163.com/p/builtin/policy/privacy
缘点相亲,聊天社交,/details?id=com.yuandianxiangqin.phonelive,http://www.920900.com/appapi/page/detail?id=1
有缘网,聊天社交,/details?id=com.youyuan.yyhl,http://youyue.hongxxq.com/html/privacy-policy_yb_youyuan.html
麦芽语音,聊天社交,/details?id=com.maiya.room.app,http://api.maimai00.com/static/my_secret_protocol.html
完美世界电竞,聊天社交,/details?id=com.pwrd.steam.esports,https://news.wmpvp.com/privacy.html
闪令,聊天社交,/details?id=com.ifitU.Vmuse,https://www.vmuse.fun/privacy/
回家儿,聊天社交,/details?id=com.gtgy.countryn,https://h5-test.gutingguyou.com/#/appView?type=3
红线相亲,聊天社交,/details?id=com.youyue.hx,http://youyue.yobolove.com/html/privacy-policy_yb_hongxian.html
以陌语音-听歌听故事聊天聊CP,聊天社交,/details?id=com.dadu.yimo,https://h.chinaesport.com/agreement/privacyProtectionProtocol.html
铛铛,聊天社交,/details?id=com.aladdin.dangdang,http://app.im-dangdang.com/ddweb/dd/privacy
红线交友,聊天社交,/details?id=com.youyue.hxjy,https://youyue.hongxxq.com/html/privacy-policy_yb_hxjy.html
扩列漂流瓶,聊天社交,/details?id=dream.com.piao,https://riceball.zhuangb123.com/meet-yszc
论否,聊天社交,/details?id=tech.nani.www.nani,https://www.nani.tech/static/secret.html
牵手,聊天社交,/details?id=com.tantan.x,https://h5.qianshouapp.cn/privacy_android.html
宇宙奶茶馆-原甜味陪伴,聊天社交,/details?id=com.sj.sweet,https://peibanimg.tuoshuiapp.com/html/%E5%AE%87%E5%AE%99%E5%A5%B6%E8%8C%B6%E9%A6%86%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96211217.html
希壤,聊天社交,/details?id=com.baidu.xirang,https://xirang-app.baidu.com/xr/?id=2#/xirang/s/privacy
声甜语音,聊天社交,/details?id=com.nextstreet.sweetsound,https://muaapi.gebijie88.cn/web/shengtian/privacy
小陪伴语音-声音交友,聊天社交,/details?id=com.lizhi.heiye,https://www.lizhilive.com/static/rule/privacy.html
趣咪约玩,聊天社交,/details?id=com.sonar.qumi,http://qumi.api.kupaiquan.com/api/v1/article/5	
"玩洽-附近高颜,在线等你",聊天社交,/details?id=com.yyk.whenchat,https://privacy.midust.com/policy/privacy_policy/privacy_agreement_WC.html
她想,聊天社交,/details?id=vip.shewants,https://tx.shewants.vip/Resources/html/privacyAgreement.html
小恩爱-情侣必备,聊天社交,/details?id=com.xiaoenai.app,http://statics.xiaoenai.com/about_modify/privacy_policy.html
艺术头条-雅昌带你看艺术展览,聊天社交,/details?id=com.artron.toutiao,https://artexpress.artron.net/wap/privacy
纸球,聊天社交,/details?id=com.wemomo.zhiqiu,http://zhiqiu.wandernovel.com/genz/static/privacy
Solo游戏,聊天社交,/details?id=com.wise.solo,http://wise-dev.bidangjia.com/dist/agreement/1
花吱-语音恋爱交友,聊天社交,/details?id=com.huayin.hualian,https://h.hualiantv.com/agreement/privacy.html
香色闺阁-免费小说,聊天社交,/details?id=xiaoshuo.yuedu.app,https://wtb.wanyoa.com/privacysc?lang=&tune=BOAASO060&app=190
络绎科学,聊天社交,/details?id=com.luoyi.science,https://web.loyisci.com/#/privacy
正和岛,聊天社交,/details?id=com.zhisland.android.blog,http://mp.zhisland.com/fe/router/privacy
附近人爱聊天,聊天社交,/details?id=com.heehoo.fjalt,https://api.heehoo.cn/protocol/privacy_policy.php?clientId=com.heehoo.fjalt&channel=xiaomi
Flag,聊天社交,/details?id=com.qk.flag,https://web.hzjiyo.com/qklive/flagapp/qk_protocol/yinsi.html
套路直播,聊天社交,/details?id=com.wuhui.taolu,http://www.shuyuanapp.com/taoluzhibo/taoluzhibo_app_privacy.html
觅兔,聊天社交,/details?id=com.meetm.meet,http://www.meetors.com/userAgreement.html
画吧,聊天社交,/details?id=com.haowan.huabar,http://www.haowanlab.com/agreement2.html
心跳海龟汤,聊天社交,/details?id=com.xintiaoapp.hgt,https://m.madouvip.com/privacy/index.html
贝贝星球,聊天社交,/details?id=com.beibei.xinyue,https://api.x-yue.cn/rule/privacy/index.html
宠物王国,聊天社交,/details?id=com.onepet.petkingdom,https://file.onepetmall.com/app/privacy.html
非凡精英-都市婚恋交友软件,聊天社交,/details?id=com.feifan.love,https://api.prod.feifanjingying.com/agree/4
Soul,聊天社交,/details?id=cn.soulapp.android,https://app.soulapp.cn/webview/#/privacy
CP速配-语音连麦交友,聊天社交,/details?id=cn.innogeek.cp,https://mqfrontend.mizhuanbao.cn/index.php?r=yinshi/index&packagename=cn.innogeek.cp
探探,聊天社交,/details?id=com.p1.mobile.putong,http://lp.tantanapp.com/and_play/?id=17
秋茶,聊天社交,/details?id=com.qianmu.qiucha,http://static.qiuchapp.com/privacy_protocol.html
氧气语音,聊天社交,/details?id=com.daxieda.oxygen,https://mx.shuntongtong.com/prod/oxygen/commonality/pages/privacyPolicy.html
随时聊,聊天社交,/details?id=com.yuedao.sschat,https://api.chatmakemoney.com/member/v1/app/view/84.html
即刻,聊天社交,/details?id=com.ruguoapp.jike,http://post.okjike.com/jike-privacy/
快分类,聊天社交,/details?id=com.leadingtimes.classification,https://www.kfenlei.cn/quicksort-web-server/privacyAgreement2.html
一对,聊天社交,/details?id=com.tx.luckparther,https://static.gxfeifan123.com/site/agreement/#/privacy/yuanban
圈遇交友,聊天社交,/details?id=com.quanyu.player,http://enterprise.kmappa.cn/privacy.html
欢心直播,聊天社交,/details?id=com.zhiyi.huanxin,http://z.huanxin.show/user/agreement?type=privacy
摩托邦,聊天社交,/details?id=com.motoband,https://www.motuobang.com/terms/privacypolicy.html
佳人有约交友,聊天社交,/details?id=com.jiajiayyue.android,http://www.binjo.net/agreement/private_agreement_jiaren.html
ChaseDream,聊天社交,/details?id=com.chasedream.forum,https://www.chasedream.com/Privacy.html
温州轨道,旅行交通,/details?id=org.neusoft.wzmetro.ckfw,http://app1.wzmtr.com:7343/#/privacyAgreement
蘑菇知途,旅行交通,/details?id=com.zhidao.mobile,https://api.zhidaohulian.com/carlife/static/privacy/privacyProtocol.html
洛易行,旅行交通,/details?id=com.bwton.msx.lyb,https://lyossclient.bwton.com/client/pc/cms/4103/deploy/2/staticResource_1_1.2.0.html
哈友安全辅助驾驶,旅行交通,/details?id=com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php
摩猩人,旅行交通,/details?id=himrx.com2020,https://app.himxr.com/pages/protocol-related/protocol-related?id=3
雅迪智行,旅行交通,/details?id=com.yadea.smartmoto,https://tspapph5.yadeaiot.com.cn/#/privacy-protocol
中保车服,旅行交通,/details?id=com.cias.app,https://static.cias.cn/wxapp/chakan/agreement/privacy.html
星络充电,旅行交通,/details?id=com.hd.chargePlatform,https://cdt.evergrande.com/privacyAgreement.html
电动车缴费,旅行交通,/details?id=com.huanda.carplanet,http://120.79.201.44/apk/privacy.html
蜂派聚合司机,旅行交通,/details?id=com.honghusaas.driver.seven,https://kfpub.hongyibo.com.cn/static/kfpub/b8691de3bc50f695da6b5c41c56c616c/index.html
智行火车票12306抢票,旅行交通,/details?id=com.yipiao,https://pages.c-ctrip.com/ztrip/document/privacypolicyzx.html
车来了,旅行交通,/details?id=com.ygkj.chelaile.standard,https://www.chelaile.net.cn/privacyPolicy.html
天猫养车,旅行交通,/details?id=com.ncarzone.tmyc,https://pages.ncarzone.com/tmycapph5/#/secret
智能公交,旅行交通,/details?id=com.edcsc.wbus,http://manage.wuhancloud.cn/appInfo/detail.do?infoId=286911
铁友火车票12306抢票,旅行交通,/details?id=com.tieyou.train.ark,https://pages.ctrip.com/ztrip/document/privacypolicyzx.html?noticetype=1&appid=1002
安达换电,旅行交通,/details?id=uni.UNI2BF078C,http://private.andahuandian.com/
便民玉环,旅行交通,/details?id=com.increator.yuhuansmk,http://122.226.138.6/web_h5/module/privacyPolicy.html
空港嘉华,旅行交通,/details?id=com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2
快电,旅行交通,/details?id=com.czb.charge,https://h5.fleetingpower.com/helpdetail/14010/10066001_app_android
中军出行司机版,旅行交通,/details?id=com.zjcx.driver,http://res.zhongjuncx.com/driver?page=policy
大易货主,旅行交通,/details?id=cn.tianrui.seller,http://xieyi.da156.cn/huozhuPrivacyProtocol.html
大易司机,旅行交通,/details?id=cn.trxxkj.trwuliu.driver,http://xieyi.da156.cn/privacyProtect.html
护驾行车记录仪,旅行交通,/details?id=com.yrdata.escort,https://escort.1rendata.com/static/privacy.html
常州地铁,旅行交通,/details?id=com.bwton.msx.czb,https://ossclient.bwton.com/pc/cms/3204/42/staticResource_5_1.3.3.html
货拉拉-拉货搬家,旅行交通,/details?id=com.lalamove.huolala.client,https://uappweb.huolala.cn/user_terms/user_privacy.html
1212违章查询,旅行交通,/details?id=cn.jgcwz.lslake,http://www.lslake.cn/d445ff28-881c-4960-ab95-94eb97c879c5.html
代步专车车主,旅行交通,/details?id=com.honghusaas.driver.five,https://kfpub.hongyibo.com.cn/static/kfpub/0fb007c8c9605611351824349cfc5439/index.html
诺基,旅行交通,/details?id=com.ingeek.nokey,https://hybrid.nokey.cn/paLimit
T3车主,旅行交通,/details?id=com.t3go.driver,https://static.t3go.cn/t3-driver/law.html#/ruleNameDetail?agreementType=1
萝卜快跑,旅行交通,/details?id=com.baidu.apollo.go,https://idgdata.baidu.com/static/accactivity/pages/privacy.html
温州轨道,旅行交通,/details?id=org.neusoft.wzmetro.ckfw,http://app1.wzmtr.com:7343/#/privacyAgreement
蘑菇知途,旅行交通,/details?id=com.zhidao.mobile,https://api.zhidaohulian.com/carlife/static/privacy/privacyProtocol.html
洛易行,旅行交通,/details?id=com.bwton.msx.lyb,https://lyossclient.bwton.com/client/pc/cms/4103/deploy/2/staticResource_1_1.2.0.html
哈友安全辅助驾驶,旅行交通,/details?id=com.hayoou.adas,http://v.hayoou.com/safedriving/privacypolicy.php
摩猩人,旅行交通,/details?id=himrx.com2020,https://app.himxr.com/pages/protocol-related/protocol-related?id=3
雅迪智行,旅行交通,/details?id=com.yadea.smartmoto,https://tspapph5.yadeaiot.com.cn/#/privacy-protocol
中保车服,旅行交通,/details?id=com.cias.app,https://static.cias.cn/wxapp/chakan/agreement/privacy.html
星络充电,旅行交通,/details?id=com.hd.chargePlatform,https://cdt.evergrande.com/privacyAgreement.html
电动车缴费,旅行交通,/details?id=com.huanda.carplanet,http://120.79.201.44/apk/privacy.html
蜂派聚合司机,旅行交通,/details?id=com.honghusaas.driver.seven,https://kfpub.hongyibo.com.cn/static/kfpub/b8691de3bc50f695da6b5c41c56c616c/index.html
智行火车票12306抢票,旅行交通,/details?id=com.yipiao,https://pages.c-ctrip.com/ztrip/document/privacypolicyzx.html
车来了,旅行交通,/details?id=com.ygkj.chelaile.standard,https://www.chelaile.net.cn/privacyPolicy.html
天猫养车,旅行交通,/details?id=com.ncarzone.tmyc,https://pages.ncarzone.com/tmycapph5/#/secret
智能公交,旅行交通,/details?id=com.edcsc.wbus,http://manage.wuhancloud.cn/appInfo/detail.do?infoId=286911
铁友火车票12306抢票,旅行交通,/details?id=com.tieyou.train.ark,https://pages.ctrip.com/ztrip/document/privacypolicyzx.html?noticetype=1&appid=1002
安达换电,旅行交通,/details?id=uni.UNI2BF078C,http://private.andahuandian.com/
便民玉环,旅行交通,/details?id=com.increator.yuhuansmk,http://122.226.138.6/web_h5/module/privacyPolicy.html
空港嘉华,旅行交通,/details?id=com.yjtravel,https://app.yjtravel.com/index.html#/terms?id=2
快电,旅行交通,/details?id=com.czb.charge,https://h5.fleetingpower.com/helpdetail/14010/10066001_app_android
中军出行司机版,旅行交通,/details?id=com.zjcx.driver,http://res.zhongjuncx.com/driver?page=policy
